problem,algorithm,seed,engine,pop_size,max_evaluations,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat12,gces,5,numba,100,25000,4.649466799979564,100,0.9899537088919897,0.004700576689212074
zcat12,gces,6,numba,100,25000,4.797732599981828,100,0.9901351724386553,0.004618279490400873
zcat12,gces,7,numba,100,25000,4.826453299989225,100,0.991411462181243,0.004026613373328268
zcat12,gces,8,numba,100,25000,4.538741800002754,100,0.9896985773924455,0.004734025666441054
zcat12,gces,9,numba,100,25000,4.848140499991132,100,0.9894828493830056,0.0048249377960131005
zcat12,gces,10,numba,100,25000,4.862462899996899,100,0.9907319927547555,0.004328877677327221
zcat12,gces,11,numba,100,25000,5.156858000002103,100,0.9907707995489912,0.004328472981086577
zcat12,gces,12,numba,100,25000,5.201415599993197,100,0.9905922753948474,0.004408374284840512
zcat12,gces,13,numba,100,25000,4.825438100000611,100,0.9920988376200213,0.00371475828502338
zcat12,gces,14,numba,100,25000,4.881140899989987,100,0.990793841957118,0.004233823929153599
zcat12,gces,15,numba,100,25000,5.082177300006151,100,0.9900663198183605,0.005042987325138864
zcat12,gces,16,numba,100,25000,4.86494890000904,100,0.9907213047029747,0.004425740640998513
zcat12,gces,17,numba,100,25000,4.8818834999983665,100,0.9909752985960979,0.004197521713596018
zcat12,gces,18,numba,100,25000,4.843252299993765,100,0.9913148015693455,0.004105694474687806
zcat12,gces,19,numba,100,25000,4.756649100017967,100,0.9905924305123072,0.004396087486639273
zcat12,gces,20,numba,100,25000,4.551073300011922,100,0.9898423516695344,0.004786323626960403
zcat13,nsgaii,0,numba,100,25000,1.3581694999884348,100,1.0146992214750712,0.004144377813522028
zcat13,nsgaii,1,numba,100,25000,1.3465443000022788,100,1.0152094418586115,0.004230003752488917
zcat13,nsgaii,2,numba,100,25000,1.3280981999996584,100,1.0141562065739609,0.004378411621157991
zcat13,nsgaii,3,numba,100,25000,1.292471900000237,100,1.0153190126166416,0.00421701428995819
zcat13,nsgaii,4,numba,100,25000,1.4152259000111371,100,1.015373267412838,0.004018973251328179
zcat13,nsgaii,5,numba,100,25000,1.35849220000091,100,1.0153109498618595,0.004150122812602458
zcat13,nsgaii,6,numba,100,25000,1.382134000014048,100,1.0148523922354704,0.004458378588334725
zcat13,nsgaii,7,numba,100,25000,1.342143500020029,100,1.0162093736917683,0.0036179242744832233
zcat13,nsgaii,8,numba,100,25000,1.482172099989839,100,1.0152211585427946,0.004048122334752204
zcat13,nsgaii,9,numba,100,25000,1.2649225000059232,100,1.0144688627893483,0.004485283026591131
zcat13,nsgaii,10,numba,100,25000,1.3384487000002991,100,1.0149247142920035,0.004389209521271762
zcat13,nsgaii,11,numba,100,25000,1.220677200006321,100,1.0148871079401462,0.004402512585315413
