variant,problem,obj_group,engine,n_evals,seed,evals,runtime_seconds,hypervolume
baseline,dc1dtlz3,DC-DTLZ,numba,100000,1,5000,0.072346196975559,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,1,10000,0.14160945697221905,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,1,20000,0.27769720496144146,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,1,50000,0.7899423879571259,0.11391792477094116
baseline,dc1dtlz3,DC-DTLZ,numba,100000,1,100000,1.7691919039934874,0.14598068771961906
baseline,dc1dtlz3,DC-DTLZ,numba,100000,2,5000,0.07921749498927966,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,2,10000,0.1548319169669412,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,2,20000,0.29786191298626363,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,2,50000,0.7785678729997016,0.01923408776553903
baseline,dc1dtlz3,DC-DTLZ,numba,100000,2,100000,1.7479641030076891,0.1426544564933801
baseline,dc1dtlz3,DC-DTLZ,numba,100000,3,5000,0.07076192897511646,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,3,10000,0.14043940498959273,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,3,20000,0.28157842601649463,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,3,50000,0.8039369129692204,0.1166501779628327
baseline,dc1dtlz3,DC-DTLZ,numba,100000,3,100000,1.8240920209791511,0.14233712354245004
baseline,dc1dtlz3,DC-DTLZ,numba,100000,4,5000,0.06745904195122421,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,4,10000,0.13294530095299706,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,4,20000,0.26888680894626305,0.6818008701998299
baseline,dc1dtlz3,DC-DTLZ,numba,100000,4,50000,0.8358878109720536,0.9796942420159371
baseline,dc1dtlz3,DC-DTLZ,numba,100000,4,100000,1.8323827679851092,0.9882289883580656
baseline,dc1dtlz3,DC-DTLZ,numba,100000,5,5000,0.06820506905205548,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,5,10000,0.13617872801842168,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,5,20000,0.27319400903070346,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,5,50000,0.7875184760196134,0.1264804128828704
baseline,dc1dtlz3,DC-DTLZ,numba,100000,5,100000,1.767303778033238,0.13900231235668165
baseline,dc1dtlz3,DC-DTLZ,numba,100000,6,5000,0.06945777800865471,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,6,10000,0.137219479016494,0.0
baseline,dc1dtlz3,DC-DTLZ,numba,100000,6,20000,0.27363408502424136,0.0
