variant,problem,n_obj,obj_group,algorithm,engine,n_evals,seed,runtime_seconds,n_solutions,hypervolume,archive_active,aos_active,algorithm_config
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,10,9.627278740998008,100,0.9992183669813045,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,11,10.00850598901161,100,0.999756415348094,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,12,9.902003540992155,100,0.9999737722360461,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,13,9.820042421997641,100,0.999891344865711,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,14,9.631618497995078,100,0.9999847247700263,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,15,9.565233867004281,100,0.9997523437694052,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,16,9.585220362001564,100,0.9995106553772826,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,17,9.647820613987278,100,0.9999664392054891,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,18,9.62357341698953,100,0.9999320975587116,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,19,9.603350370001863,100,0.9993659697165563,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,20,9.551505632000044,100,0.9999693046410264,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,21,9.674140632996568,100,0.9995796897512448,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,22,9.590530308996676,100,0.9999616059989711,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,23,9.609632488994976,100,0.9993985014632683,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,24,9.70310879900353,100,0.9999876702865278,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,25,9.570799808003358,100,0.9999445899941778,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,26,9.533772124006646,100,0.9998775131695189,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,27,9.413562189001823,100,0.9998903556203975,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,28,9.454540904000169,100,0.9997564107036526,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re31,3,3-obj,NSGA-II,numpy,50000,29,9.649104695999995,100,0.9996989081567345,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.3333333333333333}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,0,9.228971688993624,100,0.9976624166612503,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,1,9.129744022997329,100,0.9982817585736616,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,2,9.215865424004733,100,0.9996466156058508,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,3,9.220409014989855,100,0.9993871468393382,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,4,9.219614298010129,100,0.9948428602710728,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,5,9.326330448006047,100,0.9978047270946883,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,6,9.164904391000164,100,0.9993951675262687,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,7,9.17122220499732,100,0.9994781931597331,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,8,9.106742204996408,100,0.999391276581105,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,9,9.209230819004006,100,0.9982692293255582,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,10,9.159165668999776,100,0.9964401557767685,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,11,9.13366573600797,100,0.999115688275021,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,12,9.236656876004417,100,0.9988106115103108,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,13,9.235527313008788,100,0.9950781803051522,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,14,9.203789974999381,100,0.9973864312044753,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,15,9.538483776996145,100,0.9955588025708311,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,16,9.840867912003887,100,0.9996324976402361,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,17,9.613093418010976,100,0.9975091278749828,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,18,9.657269118994009,100,0.998657171120039,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,19,9.661370315996464,100,0.998269111852263,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,20,9.676183525996748,100,0.9993623369363362,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
baseline_archive,re32,3,3-obj,NSGA-II,numpy,50000,21,9.714978375006467,100,0.9990952170172536,1,0,"{""adaptive_operator_selection"": null, ""archive"": {""size"": 100, ""unbounded"": false}, ""archive_type"": ""hypervolume"", ""constraint_mode"": ""feasibility"", ""crossover"": [""sbx"", {""eta"": 20.0, ""prob"": 1.0}], ""initializer"": null, ""mutation"": [""pm"", {""eta"": 20.0, ""prob"": 0.25}], ""mutation_prob_factor"": null, ""offspring_size"": null, ""pop_size"": 100, ""repair"": null, ""replacement_size"": null, ""result_mode"": ""external_archive"", ""selection"": [""tournament"", {}], ""steady_state"": false, ""track_genealogy"": false}"
