Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
nsgaii_archive_hybrid,zcat10,5,ArchiveSubsetHV,273111526.37789947
nsgaii_archive_hybrid,zcat10,5,ArchiveSubsetIGD+,0.4528194617181743
nsgaii_archive_hybrid,zcat10,5,ArchiveSubsetIGD+,1.975773687525613
nsgaii_archive_hybrid,zcat10,5,ArchiveSubsetIGD+,14.981891493842006
nsgaii_archive_hybrid,zcat10,5,HV,1.403774985584963
nsgaii_archive_hybrid,zcat10,5,HV,784.4472693488453
nsgaii_archive_hybrid,zcat10,5,HV,100929051.18491098
nsgaii_archive_hybrid,zcat10,5,IGD+,0.4530841410494214
nsgaii_archive_hybrid,zcat10,5,IGD+,2.0255352789119776
nsgaii_archive_hybrid,zcat10,5,IGD+,46.92666588028318
nsgaii_archive_hybrid,zcat10,5,Time,10.312056580998616
nsgaii_archive_hybrid,zcat10,5,Time,17.31706227000177
nsgaii_archive_hybrid,zcat10,5,Time,31.80739330600045
nsgaii_archive_hybrid,zcat10,6,ArchiveSubsetHV,1.410207472722644
nsgaii_archive_hybrid,zcat10,6,ArchiveSubsetHV,795.5544757114219
nsgaii_archive_hybrid,zcat10,6,ArchiveSubsetHV,289160942.5049731
nsgaii_archive_hybrid,zcat10,6,ArchiveSubsetIGD+,0.4530847116915288
nsgaii_archive_hybrid,zcat10,6,ArchiveSubsetIGD+,1.9938466500699432
nsgaii_archive_hybrid,zcat10,6,ArchiveSubsetIGD+,13.695971398728089
nsgaii_archive_hybrid,zcat10,6,HV,1.4035721449420602
nsgaii_archive_hybrid,zcat10,6,HV,792.6168666112235
nsgaii_archive_hybrid,zcat10,6,HV,217178351.04138532
nsgaii_archive_hybrid,zcat10,6,IGD+,0.453438105131366
nsgaii_archive_hybrid,zcat10,6,IGD+,2.113991077619888
nsgaii_archive_hybrid,zcat10,6,IGD+,20.69036161362663
nsgaii_archive_hybrid,zcat10,6,Time,10.314657163999073
nsgaii_archive_hybrid,zcat10,6,Time,16.796270817998447
nsgaii_archive_hybrid,zcat10,6,Time,31.352535022000666
nsgaii_archive_hybrid,zcat10,7,ArchiveSubsetHV,1.4131028851832077
nsgaii_archive_hybrid,zcat10,7,ArchiveSubsetHV,792.950782361475
nsgaii_archive_hybrid,zcat10,7,ArchiveSubsetHV,302283700.93094087
nsgaii_archive_hybrid,zcat10,7,ArchiveSubsetIGD+,0.4527350417909875
nsgaii_archive_hybrid,zcat10,7,ArchiveSubsetIGD+,2.0086924811056206
nsgaii_archive_hybrid,zcat10,7,ArchiveSubsetIGD+,10.1007039605176
nsgaii_archive_hybrid,zcat10,7,HV,1.4033601912696525
nsgaii_archive_hybrid,zcat10,7,HV,789.1163998198067
nsgaii_archive_hybrid,zcat10,7,HV,212703984.47210047
nsgaii_archive_hybrid,zcat10,7,IGD+,0.4529350612817548
nsgaii_archive_hybrid,zcat10,7,IGD+,2.1142137484690404
nsgaii_archive_hybrid,zcat10,7,IGD+,15.11474370580008
nsgaii_archive_hybrid,zcat10,7,Time,10.409533097001258
nsgaii_archive_hybrid,zcat10,7,Time,17.034287296999537
nsgaii_archive_hybrid,zcat10,7,Time,32.045076776001224
nsgaii_archive_hybrid,zcat10,8,ArchiveSubsetHV,1.4131486788720755
nsgaii_archive_hybrid,zcat10,8,ArchiveSubsetHV,795.2213338364286
nsgaii_archive_hybrid,zcat10,8,ArchiveSubsetHV,300701147.7761271
nsgaii_archive_hybrid,zcat10,8,ArchiveSubsetIGD+,0.4527147174527972
nsgaii_archive_hybrid,zcat10,8,ArchiveSubsetIGD+,1.9691688336132145
nsgaii_archive_hybrid,zcat10,8,ArchiveSubsetIGD+,11.170986891435042
nsgaii_archive_hybrid,zcat10,8,HV,1.4022464298108528
nsgaii_archive_hybrid,zcat10,8,HV,790.2449334744248
nsgaii_archive_hybrid,zcat10,8,HV,135173398.19240138
nsgaii_archive_hybrid,zcat10,8,IGD+,0.4532626633935378
nsgaii_archive_hybrid,zcat10,8,IGD+,2.0192983835646467
nsgaii_archive_hybrid,zcat10,8,IGD+,30.34043840353096
nsgaii_archive_hybrid,zcat10,8,Time,10.433460087999263
nsgaii_archive_hybrid,zcat10,8,Time,17.73952588300017
nsgaii_archive_hybrid,zcat10,8,Time,32.31333695399735
nsgaii_archive_hybrid,zcat10,9,ArchiveSubsetHV,1.41270014064968
nsgaii_archive_hybrid,zcat10,9,ArchiveSubsetHV,796.3574858771824
nsgaii_archive_hybrid,zcat10,9,ArchiveSubsetHV,305455365.8187699
nsgaii_archive_hybrid,zcat10,9,ArchiveSubsetIGD+,0.4526811005401083
nsgaii_archive_hybrid,zcat10,9,ArchiveSubsetIGD+,1.9981891175786743
nsgaii_archive_hybrid,zcat10,9,ArchiveSubsetIGD+,11.800997484829614
nsgaii_archive_hybrid,zcat10,9,HV,1.4008551643759657
nsgaii_archive_hybrid,zcat10,9,HV,788.838953477404
nsgaii_archive_hybrid,zcat10,9,HV,159840780.8144179
nsgaii_archive_hybrid,zcat10,9,IGD+,0.4533117435738462
nsgaii_archive_hybrid,zcat10,9,IGD+,2.053089386263906
nsgaii_archive_hybrid,zcat10,9,IGD+,30.39120933344339
nsgaii_archive_hybrid,zcat10,9,Time,10.374913065999865
nsgaii_archive_hybrid,zcat10,9,Time,17.323235698000644
nsgaii_archive_hybrid,zcat10,9,Time,31.714349942998524
nsgaii_archive_hybrid,zcat20,0,ArchiveSubsetHV,3.160479170681921
nsgaii_archive_hybrid,zcat20,0,ArchiveSubsetHV,839.720041234172
