run_id,host,variant,variant_group,problem,seed,engine,population_size,max_evaluations,evaluations,time_ms,n_solutions,online_control_enabled,policy,credit_model,average_reward,average_bounded_reward,average_overhead_ms,family_switches,intent_switches,regime_switches,family_concentration,intent_concentration,regime_concentration,trace_steps,policy_state_available,family_share_sbx_like,family_share_de_like,regime_share_repair,regime_share_expand,regime_share_refine,intent_share_exploratory,intent_share_balanced,intent_share_local_refine,intent_share_mutation_heavy,intent_share_feasibility_biased,hv,hv_ref_point,igd_plus,policy_state_file
nsgaii__zdt3__fixed_sbx__seed2,nsgaii,fixed_sbx,fixed,zdt3,2,numpy,40,800,800,22.140200017020106,25,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50660430990925,"[0.9700941096732586, 4.183909074638349]",0.2895604363655291,
nsgaii__zdt3__fixed_de__seed2,nsgaii,fixed_de,fixed,zdt3,2,numpy,40,800,800,24.393799947574735,39,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9185783386538917,"[0.9700941096732586, 4.183909074638349]",0.537767033727628,
nsgaii__zdt3__adaptive_flat_operator__seed2,nsgaii,adaptive_flat_operator,adaptive,zdt3,2,numpy,40,800,800,34.60590005852282,20,True,adaptive_flat_operator,simple_improvement,0.21996275926007872,0.21996275926007872,0.24004208879839434,13,0,0,0.5346260387811634,1.0,1.0,19,True,0.3684210526315789,0.631578947368421,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.439037076616242,"[0.9700941096732586, 4.183909074638349]",0.29118018358555914,policy_states\nsgaii__zdt3__adaptive_flat_operator__seed2.json
nsgaii__zdt3__adaptive_flat_parameter__seed2,nsgaii,adaptive_flat_parameter,adaptive,zdt3,2,numpy,40,800,800,36.984400008805096,17,True,adaptive_flat_parameter,simple_improvement,0.22935501112007817,0.22935501112007817,0.2624526570894216,0,17,0,1.0,0.22437673130193903,1.0,19,True,1.0,0.0,0.0,1.0,0.0,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.15789473684210525,3.4182821108444643,"[0.9700941096732586, 4.183909074638349]",0.3262248626216953,policy_states\nsgaii__zdt3__adaptive_flat_parameter__seed2.json
nsgaii__zdt3__adaptive_hierarchical_joint__seed2,nsgaii,adaptive_hierarchical_joint,adaptive,zdt3,2,numpy,40,800,800,36.2631999887526,32,True,adaptive_hierarchical_joint,simple_improvement,0.20567054018498315,0.20567054018498315,0.2831157946370934,12,13,0,0.5678670360110804,0.23545706371191133,1.0,19,True,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.79750306751822,"[0.9700941096732586, 4.183909074638349]",0.11350866883277357,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint__seed2.json
nsgaii__zdt3__fixed_sbx__seed3,nsgaii,fixed_sbx,fixed,zdt3,3,numpy,40,800,800,28.530300012789667,24,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.831759764379876,"[0.9700941096732586, 4.183909074638349]",0.09442410751374265,
nsgaii__zdt3__fixed_de__seed3,nsgaii,fixed_de,fixed,zdt3,3,numpy,40,800,800,25.8511999854818,35,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.709368608545641,"[0.9700941096732586, 4.183909074638349]",0.7661548246339088,
nsgaii__zdt3__adaptive_flat_operator__seed3,nsgaii,adaptive_flat_operator,adaptive,zdt3,3,numpy,40,800,800,40.63559998758137,20,True,adaptive_flat_operator,simple_improvement,0.21267480300467392,0.21267480300467392,0.32110000641918496,13,0,0,0.5346260387811634,1.0,1.0,19,True,0.3684210526315789,0.631578947368421,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.3266300719375206,"[0.9700941096732586, 4.183909074638349]",0.322948766732125,policy_states\nsgaii__zdt3__adaptive_flat_operator__seed3.json
nsgaii__zdt3__adaptive_flat_parameter__seed3,nsgaii,adaptive_flat_parameter,adaptive,zdt3,3,numpy,40,800,800,38.8136999681592,30,True,adaptive_flat_parameter,simple_improvement,0.23716113191434646,0.23716113191434646,0.285668415017426,0,15,0,1.0,0.23545706371191133,1.0,19,True,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.3541067777667464,"[0.9700941096732586, 4.183909074638349]",0.29198231983820333,policy_states\nsgaii__zdt3__adaptive_flat_parameter__seed3.json
nsgaii__zdt3__adaptive_hierarchical_joint__seed3,nsgaii,adaptive_hierarchical_joint,adaptive,zdt3,3,numpy,40,800,800,47.84910008311272,16,True,adaptive_hierarchical_joint,simple_improvement,0.21025416439271083,0.21025416439271083,0.3260052701654403,13,15,0,0.5346260387811634,0.21883656509695287,1.0,19,True,0.3684210526315789,0.631578947368421,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.453461584596448,"[0.9700941096732586, 4.183909074638349]",0.2837072044800982,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint__seed3.json
nsgaii__zdt3__fixed_sbx__seed4,nsgaii,fixed_sbx,fixed,zdt3,4,numpy,40,800,800,26.07759996317327,26,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1370528887753935,"[0.9700941096732586, 4.183909074638349]",0.4085209088896505,
nsgaii__zdt3__fixed_de__seed4,nsgaii,fixed_de,fixed,zdt3,4,numpy,40,800,800,26.748299947939813,27,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05152067578437,"[0.9700941096732586, 4.183909074638349]",1.4068775218504652,
nsgaii__zdt3__adaptive_flat_operator__seed4,nsgaii,adaptive_flat_operator,adaptive,zdt3,4,numpy,40,800,800,38.612800068221986,15,True,adaptive_flat_operator,simple_improvement,0.2188319655334311,0.2188319655334311,0.2792947374186234,6,0,2,0.5678670360110804,1.0,0.7340720221606647,19,True,0.3157894736842105,0.6842105263157895,0.0,0.8421052631578947,0.15789473684210525,0.0,1.0,0.0,0.0,0.0,3.377863385408025,"[0.9700941096732586, 4.183909074638349]",0.3659624169507439,policy_states\nsgaii__zdt3__adaptive_flat_operator__seed4.json
nsgaii__zdt3__adaptive_flat_parameter__seed4,nsgaii,adaptive_flat_parameter,adaptive,zdt3,4,numpy,40,800,800,35.23450007196516,19,True,adaptive_flat_parameter,simple_improvement,0.23699663770416582,0.23699663770416582,0.2430578889815431,0,17,2,1.0,0.20775623268698057,0.7340720221606647,19,True,1.0,0.0,0.0,0.8421052631578947,0.15789473684210525,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.3304067896145275,"[0.9700941096732586, 4.183909074638349]",0.3494210533583393,policy_states\nsgaii__zdt3__adaptive_flat_parameter__seed4.json
nsgaii__zdt3__adaptive_hierarchical_joint__seed4,nsgaii,adaptive_hierarchical_joint,adaptive,zdt3,4,numpy,40,800,800,34.66479992493987,25,True,adaptive_hierarchical_joint,simple_improvement,0.20563106552054042,0.20563106552054042,0.25806316836295945,10,13,2,0.5678670360110804,0.23545706371191133,0.8116343490304709,19,True,0.3157894736842105,0.6842105263157895,0.0,0.8947368421052632,0.10526315789473684,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.5073843256692583,"[0.9700941096732586, 4.183909074638349]",0.24839407690116946,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint__seed4.json
nsgaii__zdt3__fixed_sbx__seed5,nsgaii,fixed_sbx,fixed,zdt3,5,numpy,40,800,800,30.605100095272064,19,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.401458010302868,"[0.9700941096732586, 4.183909074638349]",0.3725556034622015,
nsgaii__zdt3__fixed_de__seed5,nsgaii,fixed_de,fixed,zdt3,5,numpy,40,800,800,22.477800026535988,30,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.279436300408389,"[0.9700941096732586, 4.183909074638349]",0.7712908813592473,
nsgaii__zdt3__adaptive_flat_operator__seed5,nsgaii,adaptive_flat_operator,adaptive,zdt3,5,numpy,40,800,800,35.4887000285089,19,True,adaptive_flat_operator,simple_improvement,0.20716598530689068,0.20716598530689068,0.2668421151802728,10,0,2,0.5678670360110804,1.0,0.8116343490304709,19,True,0.3157894736842105,0.6842105263157895,0.0,0.8947368421052632,0.10526315789473684,0.0,1.0,0.0,0.0,0.0,3.7164722755100548,"[0.9700941096732586, 4.183909074638349]",0.15478753525763886,policy_states\nsgaii__zdt3__adaptive_flat_operator__seed5.json
nsgaii__zdt3__adaptive_flat_parameter__seed5,nsgaii,adaptive_flat_parameter,adaptive,zdt3,5,numpy,40,800,800,32.68900001421571,33,True,adaptive_flat_parameter,simple_improvement,0.22398070163326247,0.22398070163326247,0.24195264191611818,0,17,2,1.0,0.23545706371191133,0.9002770083102491,19,True,1.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.4296003496512815,"[0.9700941096732586, 4.183909074638349]",0.27412515018275513,policy_states\nsgaii__zdt3__adaptive_flat_parameter__seed5.json
nsgaii__zdt3__adaptive_hierarchical_joint__seed5,nsgaii,adaptive_hierarchical_joint,adaptive,zdt3,5,numpy,40,800,800,36.34650004096329,14,True,adaptive_hierarchical_joint,simple_improvement,0.19703427374730115,0.19703427374730115,0.24806842281434097,10,13,2,0.5678670360110804,0.23545706371191133,0.8116343490304709,19,True,0.3157894736842105,0.6842105263157895,0.0,0.8947368421052632,0.10526315789473684,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.7578652686432243,"[0.9700941096732586, 4.183909074638349]",0.136482076656182,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint__seed5.json
nsgaii__zdt3__fixed_sbx__seed6,nsgaii,fixed_sbx,fixed,zdt3,6,numpy,40,800,800,25.81270004156977,35,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.359371186600639,"[0.9700941096732586, 4.183909074638349]",0.2979531948076939,
nsgaii__zdt3__fixed_de__seed6,nsgaii,fixed_de,fixed,zdt3,6,numpy,40,800,800,20.25639999192208,19,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1254360509335117,"[0.9700941096732586, 4.183909074638349]",1.3476318213811256,
nsgaii__zdt3__adaptive_flat_operator__seed6,nsgaii,adaptive_flat_operator,adaptive,zdt3,6,numpy,40,800,800,33.14899990800768,19,True,adaptive_flat_operator,simple_improvement,0.20054070807645266,0.20054070807645266,0.24501052930166847,6,0,2,0.5678670360110804,1.0,0.7340720221606647,19,True,0.3157894736842105,0.6842105263157895,0.0,0.8421052631578947,0.15789473684210525,0.0,1.0,0.0,0.0,0.0,3.4086854802788715,"[0.9700941096732586, 4.183909074638349]",0.28178610600580734,policy_states\nsgaii__zdt3__adaptive_flat_operator__seed6.json
nsgaii__zdt3__adaptive_flat_parameter__seed6,nsgaii,adaptive_flat_parameter,adaptive,zdt3,6,numpy,40,800,800,36.277799983508885,24,True,adaptive_flat_parameter,simple_improvement,0.23215895597857447,0.23215895597857447,0.2733526359263219,0,15,2,1.0,0.21883656509695287,0.8116343490304709,19,True,1.0,0.0,0.0,0.8947368421052632,0.10526315789473684,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.4110177736259493,"[0.9700941096732586, 4.183909074638349]",0.2835038213365882,policy_states\nsgaii__zdt3__adaptive_flat_parameter__seed6.json
nsgaii__zdt3__adaptive_hierarchical_joint__seed6,nsgaii,adaptive_hierarchical_joint,adaptive,zdt3,6,numpy,40,800,800,42.71629999857396,16,True,adaptive_hierarchical_joint,simple_improvement,0.20251319960489325,0.20251319960489325,0.30961053102816405,10,14,2,0.5346260387811634,0.21883656509695287,0.7340720221606647,19,True,0.3684210526315789,0.631578947368421,0.0,0.8421052631578947,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.7169295249311767,"[0.9700941096732586, 4.183909074638349]",0.1539675022272266,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint__seed6.json
nsgaii__zdt3__fixed_sbx__seed7,nsgaii,fixed_sbx,fixed,zdt3,7,numpy,40,800,800,27.03639992978424,23,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4132033190720015,"[0.9700941096732586, 4.183909074638349]",0.27861469627159735,
nsgaii__zdt3__fixed_de__seed7,nsgaii,fixed_de,fixed,zdt3,7,numpy,40,800,800,21.253000013530254,39,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.108107770845535,"[0.9700941096732586, 4.183909074638349]",1.0883640102432686,
nsgaii__zdt3__adaptive_flat_operator__seed7,nsgaii,adaptive_flat_operator,adaptive,zdt3,7,numpy,40,800,800,35.46369995456189,15,True,adaptive_flat_operator,simple_improvement,0.2067457233506602,0.2067457233506602,0.24984738985566715,14,0,2,0.5346260387811634,1.0,0.9002770083102491,19,True,0.3684210526315789,0.631578947368421,0.0,0.9473684210526315,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,3.4561646992169237,"[0.9700941096732586, 4.183909074638349]",0.260488630510546,policy_states\nsgaii__zdt3__adaptive_flat_operator__seed7.json
nsgaii__zdt3__adaptive_flat_parameter__seed7,nsgaii,adaptive_flat_parameter,adaptive,zdt3,7,numpy,40,800,800,34.61760003119707,28,True,adaptive_flat_parameter,simple_improvement,0.23586569908371144,0.23586569908371144,0.29188422118558693,0,15,0,1.0,0.23545706371191133,1.0,19,True,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.243434084871557,"[0.9700941096732586, 4.183909074638349]",0.4380201648862677,policy_states\nsgaii__zdt3__adaptive_flat_parameter__seed7.json
nsgaii__zdt3__adaptive_hierarchical_joint__seed7,nsgaii,adaptive_hierarchical_joint,adaptive,zdt3,7,numpy,40,800,800,36.75830003339797,11,True,adaptive_hierarchical_joint,simple_improvement,0.20346712505885065,0.20346712505885065,0.29565261578873586,4,16,2,0.5346260387811634,0.21329639889196672,0.6675900277008311,19,True,0.3684210526315789,0.631578947368421,0.0,0.7894736842105263,0.21052631578947367,0.2631578947368421,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.15789473684210525,3.5502267913667755,"[0.9700941096732586, 4.183909074638349]",0.27392609343208657,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint__seed7.json
nsgaii__zdt3__fixed_sbx__seed8,nsgaii,fixed_sbx,fixed,zdt3,8,numpy,40,800,800,20.170799922198057,34,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6165352941217566,"[0.9700941096732586, 4.183909074638349]",0.1951583089694862,
nsgaii__zdt3__fixed_de__seed8,nsgaii,fixed_de,fixed,zdt3,8,numpy,40,800,800,19.43710003979504,23,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.307758493768023,"[0.9700941096732586, 4.183909074638349]",1.165802922612144,
nsgaii__zdt3__adaptive_flat_operator__seed8,nsgaii,adaptive_flat_operator,adaptive,zdt3,8,numpy,40,800,800,32.96270000282675,18,True,adaptive_flat_operator,simple_improvement,0.20361752431643057,0.20361752431643057,0.24127367712361247,13,0,0,0.5346260387811634,1.0,1.0,19,True,0.3684210526315789,0.631578947368421,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.564543329068846,"[0.9700941096732586, 4.183909074638349]",0.22940956300998033,policy_states\nsgaii__zdt3__adaptive_flat_operator__seed8.json
nsgaii__zdt3__adaptive_flat_parameter__seed8,nsgaii,adaptive_flat_parameter,adaptive,zdt3,8,numpy,40,800,800,38.393600028939545,27,True,adaptive_flat_parameter,simple_improvement,0.22487493206344428,0.22487493206344428,0.27472105514454215,0,16,2,1.0,0.23545706371191133,0.9002770083102491,19,True,1.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.2417575761390416,"[0.9700941096732586, 4.183909074638349]",0.3598799841514406,policy_states\nsgaii__zdt3__adaptive_flat_parameter__seed8.json
nsgaii__zdt3__adaptive_hierarchical_joint__seed8,nsgaii,adaptive_hierarchical_joint,adaptive,zdt3,8,numpy,40,800,800,34.89050001371652,20,True,adaptive_hierarchical_joint,simple_improvement,0.21413980340138464,0.21413980340138464,0.2588263443230014,8,13,2,0.5124653739612188,0.20775623268698057,0.6121883656509695,19,True,0.42105263157894735,0.5789473684210527,0.0,0.7368421052631579,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.15789473684210525,0.15789473684210525,3.6569891915467276,"[0.9700941096732586, 4.183909074638349]",0.18038409016542511,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint__seed8.json
nsgaii__zdt3__fixed_sbx__seed9,nsgaii,fixed_sbx,fixed,zdt3,9,numpy,40,800,800,23.08209997136146,25,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4776046277510613,"[0.9700941096732586, 4.183909074638349]",0.25577936442802135,
nsgaii__zdt3__fixed_de__seed9,nsgaii,fixed_de,fixed,zdt3,9,numpy,40,800,800,20.824600011110306,34,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4265009031933436,"[0.9700941096732586, 4.183909074638349]",0.9195155296653442,
nsgaii__zdt3__adaptive_flat_operator__seed9,nsgaii,adaptive_flat_operator,adaptive,zdt3,9,numpy,40,800,800,41.30819998681545,18,True,adaptive_flat_operator,simple_improvement,0.20655524436959488,0.20655524436959488,0.30368420687553127,13,0,2,0.5346260387811634,1.0,0.9002770083102491,19,True,0.3684210526315789,0.631578947368421,0.0,0.9473684210526315,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,3.6360553552899892,"[0.9700941096732586, 4.183909074638349]",0.18268335171102665,policy_states\nsgaii__zdt3__adaptive_flat_operator__seed9.json
nsgaii__zdt3__adaptive_flat_parameter__seed9,nsgaii,adaptive_flat_parameter,adaptive,zdt3,9,numpy,40,800,800,34.43850006442517,31,True,adaptive_flat_parameter,simple_improvement,0.22333591915297107,0.22333591915297107,0.2429105255654768,0,15,2,1.0,0.24099722991689748,0.7340720221606647,19,True,1.0,0.0,0.0,0.8421052631578947,0.15789473684210525,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.10526315789473684,3.0715154203576938,"[0.9700941096732586, 4.183909074638349]",0.4404129070057126,policy_states\nsgaii__zdt3__adaptive_flat_parameter__seed9.json
nsgaii__zdt3__adaptive_hierarchical_joint__seed9,nsgaii,adaptive_hierarchical_joint,adaptive,zdt3,9,numpy,40,800,800,42.109400033950806,19,True,adaptive_hierarchical_joint,simple_improvement,0.20277382096558227,0.20277382096558227,0.288926303925875,8,16,2,0.5346260387811634,0.21883656509695287,0.7340720221606647,19,True,0.3684210526315789,0.631578947368421,0.0,0.8421052631578947,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.3498283997791827,"[0.9700941096732586, 4.183909074638349]",0.33972342995733285,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint__seed9.json
nsgaii__dtlz2__fixed_sbx__seed0,nsgaii,fixed_sbx,fixed,dtlz2,0,numpy,40,800,800,27.618300053291023,40,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.587477526072595,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.14743569588826672,
nsgaii__dtlz2__fixed_de__seed0,nsgaii,fixed_de,fixed,dtlz2,0,numpy,40,800,800,20.153900026343763,40,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.97942628797961,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.29911889013490284,
nsgaii__dtlz2__adaptive_flat_operator__seed0,nsgaii,adaptive_flat_operator,adaptive,dtlz2,0,numpy,40,800,800,33.5153000196442,40,True,adaptive_flat_operator,simple_improvement,0.1603799702181036,0.1603799702181036,0.25807367637753487,8,0,0,0.6675900277008311,1.0,1.0,19,True,0.21052631578947367,0.7894736842105263,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.534511799676057,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.17201595119667543,policy_states\nsgaii__dtlz2__adaptive_flat_operator__seed0.json
nsgaii__dtlz2__adaptive_flat_parameter__seed0,nsgaii,adaptive_flat_parameter,adaptive,dtlz2,0,numpy,40,800,800,37.64720004983246,40,True,adaptive_flat_parameter,simple_improvement,0.1929715366260824,0.1929715366260824,0.2571631431285488,0,15,2,1.0,0.20775623268698057,0.5678670360110804,19,True,1.0,0.0,0.0,0.6842105263157895,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.15789473684210525,13.469721120609204,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.1495731731120307,policy_states\nsgaii__dtlz2__adaptive_flat_parameter__seed0.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed0,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,0,numpy,40,800,800,37.58919995743781,40,True,adaptive_hierarchical_joint,simple_improvement,0.14619465251383898,0.14619465251383898,0.3042420936062148,10,14,0,0.6121883656509695,0.21883656509695287,1.0,19,True,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,13.17733164617656,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.27009508585024833,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed0.json
nsgaii__dtlz2__fixed_sbx__seed1,nsgaii,fixed_sbx,fixed,dtlz2,1,numpy,40,800,800,24.043200071901083,40,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.587052029194716,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.13255570677920003,
nsgaii__dtlz2__fixed_de__seed1,nsgaii,fixed_de,fixed,dtlz2,1,numpy,40,800,800,18.428900046274066,40,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.087134369345137,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.25006217516547,
nsgaii__dtlz2__adaptive_flat_operator__seed1,nsgaii,adaptive_flat_operator,adaptive,dtlz2,1,numpy,40,800,800,34.94499996304512,40,True,adaptive_flat_operator,simple_improvement,0.16436149600067798,0.16436149600067798,0.28145263633249623,8,0,0,0.6675900277008311,1.0,1.0,19,True,0.21052631578947367,0.7894736842105263,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.561921079726432,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.16078951493892168,policy_states\nsgaii__dtlz2__adaptive_flat_operator__seed1.json
nsgaii__dtlz2__adaptive_flat_parameter__seed1,nsgaii,adaptive_flat_parameter,adaptive,dtlz2,1,numpy,40,800,800,35.72549996897578,40,True,adaptive_flat_parameter,simple_improvement,0.1899075798321226,0.1899075798321226,0.24696840831127606,0,15,2,1.0,0.21883656509695287,0.7340720221606647,19,True,1.0,0.0,0.0,0.8421052631578947,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,13.622153449490927,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.13705873879230088,policy_states\nsgaii__dtlz2__adaptive_flat_parameter__seed1.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed1,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,1,numpy,40,800,800,33.2979999948293,40,True,adaptive_hierarchical_joint,simple_improvement,0.1382785218053144,0.1382785218053144,0.24188945903197714,10,14,0,0.6121883656509695,0.21883656509695287,1.0,19,True,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,13.423352043884016,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.1961261953639389,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed1.json
nsgaii__dtlz2__fixed_sbx__seed2,nsgaii,fixed_sbx,fixed,dtlz2,2,numpy,40,800,800,19.096800009720027,40,False,,,,,,0,0,0,1.0,,,0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.443785092365648,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.17826824291595966,
nsgaii__dtlz2__fixed_de__seed2,nsgaii,fixed_de,fixed,dtlz2,2,numpy,40,800,800,20.36060008686036,40,False,,,,,,0,0,0,1.0,,,0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.166668255120058,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.2311257751436078,
nsgaii__dtlz2__adaptive_flat_operator__seed2,nsgaii,adaptive_flat_operator,adaptive,dtlz2,2,numpy,40,800,800,31.864600023254752,40,True,adaptive_flat_operator,simple_improvement,0.14782528555589947,0.14782528555589947,0.2579631492201435,8,0,0,0.6675900277008311,1.0,1.0,19,True,0.21052631578947367,0.7894736842105263,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.331485168752746,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.21148147954518698,policy_states\nsgaii__dtlz2__adaptive_flat_operator__seed2.json
nsgaii__dtlz2__adaptive_flat_parameter__seed2,nsgaii,adaptive_flat_parameter,adaptive,dtlz2,2,numpy,40,800,800,31.384299974888563,40,True,adaptive_flat_parameter,simple_improvement,0.19128989842169192,0.19128989842169192,0.22453159142873788,0,14,2,1.0,0.24653739612188363,0.5678670360110804,19,True,1.0,0.0,0.0,0.6842105263157895,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.10526315789473684,0.10526315789473684,13.4808846630415,"[2.6901931010724773, 2.0317038888873826, 2.6590188854964882]",0.1713250182242509,policy_states\nsgaii__dtlz2__adaptive_flat_parameter__seed2.json
