problem,algorithm,algorithm_label,runs,hv_mean,hv_std,hv_median,igd_plus_mean,igd_plus_std,igd_plus_median,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median
zcat3,gces_nogeo,gces-noGeo,21,0.9837030958332259,0.0006566628683753722,0.9838678174954679,0.007156486820192088,0.00025091329880436386,0.007186439496803337,5.313349647619015,0.1370427382051464,5.294808499999817
zcat3,gces,gces,21,0.9836935490398374,0.0007227495738235708,0.9837793494618562,0.007173284272490155,0.0004199352745134174,0.007079453820975683,6.501267657142914,0.18889401824000374,6.474073399999725
zcat4,nsgaii,nsgaii,21,0.9816257956081552,0.0008682059985051522,0.9815679282066637,0.007892732211161317,0.0003718629420189733,0.007914702061687498,2.4582853619046676,0.04046526851013775,2.4585219999999026
zcat4,nsga2_gapfill,nsga2-gapfill,21,0.9789071331580849,0.0024791227460433944,0.9793987833081579,0.008920173173496757,0.0010484702789341567,0.008731357311405532,16.286307109523737,0.34978976938826667,16.302559900000233
zcat4,gces_nocomp,gces-noComp,21,0.9859883715989518,0.0006237696758715941,0.9858943948161886,0.006074577727476927,0.00025673609755191395,0.00609391692856749,10.038688333333473,0.10826313160596586,10.055710600000566
zcat4,gces_nogeo,gces-noGeo,21,0.9837035875389281,0.0006565830679441779,0.9838685321257166,0.007133889271499696,0.00025076964383352244,0.0071667685805933455,5.315554209523769,0.13354932941931297,5.327219499999956
zcat4,gces,gces,21,0.9836938396670517,0.0007227466574456981,0.9837793945733574,0.007173320173958441,0.0004367582779063976,0.00712625376371974,6.583740123809461,0.1473304002411705,6.566963600000236
zcat5,nsgaii,nsgaii,21,0.9941354146054924,0.0003951794967509167,0.9941238351646811,0.004459196775551438,0.0003136663386552774,0.004490512512770036,2.4405998000002,0.04382018884510857,2.434983799999827
zcat5,nsga2_gapfill,nsga2-gapfill,21,0.9898605260641818,0.0031043717771916867,0.9904157320151917,0.011327303272654568,0.004226083979811793,0.01127124507492581,15.203997633333225,0.2211462864413822,15.230184799998824
zcat5,gces_nocomp,gces-noComp,21,0.9954307082734407,0.00024476674000235794,0.9954652503140489,0.0035438884943122706,0.00020383677237980222,0.0035090619395478926,9.408105499999909,0.16512157679013958,9.420722599999863
zcat5,gces_nogeo,gces-noGeo,21,0.9952750205227426,0.00023841087697694418,0.995305097552146,0.004020103423152701,0.0002426980882389755,0.003989859788048688,5.557221371428698,0.10767213344210165,5.567215800001577
zcat5,gces,gces,21,0.9952866890414702,0.00025866419542643667,0.9953014923416162,0.003981402715857685,0.00034851993345374246,0.003887514180680358,6.800464233333558,0.1392740206064392,6.777435500000138
zcat6,nsgaii,nsgaii,21,0.9945285851923553,0.00037841412321305595,0.9944813627936309,0.002906812157697043,0.00016579472405565298,0.002881855839821615,2.487080676190436,0.03362250887349595,2.484689499999149
zcat6,nsga2_gapfill,nsga2-gapfill,21,0.9920495699842575,0.0024278060153916144,0.9929573135139829,0.005414532348367495,0.002495814990476359,0.003995729013039608,13.990310142857284,0.2682897873009009,13.969344600000113
