problem,algorithm,algorithm_label,seed,engine,pop_size,max_evaluations,n_var,n_obj,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat1,gces,gces,17,numpy,100,25000,30,2,7.7453739000002315,100,0.9817813381631084,0.007981191352792684
zcat1,gces,gces,18,numpy,100,25000,30,2,7.767172099999698,100,0.9824705806024688,0.007672412778518145
zcat1,gces,gces,19,numpy,100,25000,30,2,7.5625810000001366,100,0.9834803776490836,0.007111687934282781
zcat1,gces,gces,20,numpy,100,25000,30,2,8.218554799999765,100,0.9843557894837487,0.006765931173829145
zcat2,nsgaii,nsgaii,0,numpy,100,25000,30,2,2.9089837000001353,100,0.9918195950380652,0.005948704757530917
zcat2,nsgaii,nsgaii,1,numpy,100,25000,30,2,2.8276087000003827,100,0.9907747249070811,0.006606233862738549
zcat2,nsgaii,nsgaii,2,numpy,100,25000,30,2,2.8416164999998728,100,0.9914394822292518,0.006134957771638214
zcat2,nsgaii,nsgaii,3,numpy,100,25000,30,2,2.7761953999997786,100,0.9901651055843023,0.007033752930764714
zcat2,nsgaii,nsgaii,4,numpy,100,25000,30,2,2.8444454999998925,100,0.9908535678846386,0.006525575088178911
zcat2,nsgaii,nsgaii,5,numpy,100,25000,30,2,2.7257486999997127,100,0.9913883674999524,0.006250818322612336
zcat2,nsgaii,nsgaii,6,numpy,100,25000,30,2,2.8449149999996735,100,0.9915985484449948,0.006020499927803348
zcat2,nsgaii,nsgaii,7,numpy,100,25000,30,2,2.747889400000531,100,0.9916609386803865,0.006027072638686768
zcat2,nsgaii,nsgaii,8,numpy,100,25000,30,2,2.9694564000001265,100,0.9915627833031542,0.006102093106681312
zcat2,nsgaii,nsgaii,9,numpy,100,25000,30,2,2.7338847000000897,100,0.9908101196433972,0.006509782634349556
zcat2,nsgaii,nsgaii,10,numpy,100,25000,30,2,2.7648353000004136,100,0.99073356504789,0.00654769737366552
zcat2,nsgaii,nsgaii,11,numpy,100,25000,30,2,2.7748615000000427,100,0.9905495474140166,0.006882166259627773
zcat2,nsgaii,nsgaii,12,numpy,100,25000,30,2,2.8373419999998077,100,0.9911397829383041,0.006366169991713325
zcat2,nsgaii,nsgaii,13,numpy,100,25000,30,2,2.834848299999976,100,0.990755716408925,0.0066302219546215116
zcat2,nsgaii,nsgaii,14,numpy,100,25000,30,2,2.8873459000005823,100,0.9906692096973884,0.006569432464826081
zcat2,nsgaii,nsgaii,15,numpy,100,25000,30,2,2.8394868000004863,100,0.9919889531618857,0.005655360893215315
zcat2,nsgaii,nsgaii,16,numpy,100,25000,30,2,2.8216135000002396,100,0.9917327966093469,0.005818212405658708
zcat2,nsgaii,nsgaii,17,numpy,100,25000,30,2,2.8756505999999717,100,0.9913730538135391,0.006115487423070681
zcat2,nsgaii,nsgaii,18,numpy,100,25000,30,2,2.8019021999998586,100,0.9914622477203355,0.0060448282448533844
zcat2,nsgaii,nsgaii,19,numpy,100,25000,30,2,2.8607028999995237,100,0.9919412773423041,0.005692240136950198
zcat2,nsgaii,nsgaii,20,numpy,100,25000,30,2,2.7839809000006426,100,0.9912682567709263,0.006222338329700299
zcat2,nsga2_gapfill,nsga2-gapfill,0,numpy,100,25000,30,2,18.26083860000017,100,0.9904611103127973,0.006876007417027646
zcat2,nsga2_gapfill,nsga2-gapfill,1,numpy,100,25000,30,2,17.925910200000544,100,0.9910592883312704,0.006837124621155518
zcat2,nsga2_gapfill,nsga2-gapfill,2,numpy,100,25000,30,2,18.454910100000234,100,0.9888823244258811,0.009067265084866409
zcat2,nsga2_gapfill,nsga2-gapfill,3,numpy,100,25000,30,2,17.903885400000036,100,0.9887015728229808,0.007905013620758267
