problem,problem_label,n_var,n_obj,algorithm,algorithm_base,engine,seed,evaluations,time_ms,hv,indicator_igd_plus,archive_subset_hv,archive_subset_igd_plus,archive_mode,archive_execution_mode,archive_survival_path,archive_size,archive_subset_size,hybrid_status,hybrid_fallback_reason,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_generations,hybrid_archive_reference_generations,hybrid_local_only_generations,hybrid_no_split_generations,output_dir
zcat1,ZCAT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,7,16000,10216.53024600164,3.0929875939936085,0.10184991754830122,3.1408246204200365,0.09204249746513478,hybrid_survival,hybrid_survival,hybrid,787,80,hybrid,,archive,,199,199,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_hybrid/ZCAT1/nsgaii/numpy/seed_7
zcat1,ZCAT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,8,16000,10170.01477300073,3.102403623927554,0.09930407716835671,3.144964401157065,0.09103199718861799,hybrid_survival,hybrid_survival,hybrid,934,80,hybrid,,archive,,199,199,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_hybrid/ZCAT1/nsgaii/numpy/seed_8
zcat1,ZCAT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,9,16000,10154.563458003395,3.0964891580672664,0.1004140385603835,3.1436239569376943,0.09130488070687975,hybrid_survival,hybrid_survival,hybrid,859,80,hybrid,,archive,,199,199,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_hybrid/ZCAT1/nsgaii/numpy/seed_9
zcat10,ZCAT10,30,2,nsgaii_archive_off,nsgaii,numpy,0,16000,9627.007080998737,1.4088745281549253,0.4529187397182319,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_off/ZCAT10/nsgaii/numpy/seed_0
zcat10,ZCAT10,30,2,nsgaii_archive_off,nsgaii,numpy,1,16000,9611.754601002758,1.4092593567936615,0.45300606609243993,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_off/ZCAT10/nsgaii/numpy/seed_1
zcat10,ZCAT10,30,2,nsgaii_archive_off,nsgaii,numpy,2,16000,9611.96630699851,1.40807424939083,0.45301176536124915,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_off/ZCAT10/nsgaii/numpy/seed_2
zcat10,ZCAT10,30,2,nsgaii_archive_off,nsgaii,numpy,3,16000,9594.634672997927,1.4082731744549601,0.4529932975078556,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_off/ZCAT10/nsgaii/numpy/seed_3
zcat10,ZCAT10,30,2,nsgaii_archive_off,nsgaii,numpy,4,16000,9597.263635001582,1.407259596314046,0.45299016705904566,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_off/ZCAT10/nsgaii/numpy/seed_4
zcat10,ZCAT10,30,2,nsgaii_archive_off,nsgaii,numpy,5,16000,9503.41932199808,1.4077645498181142,0.45321799083319375,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_off/ZCAT10/nsgaii/numpy/seed_5
zcat10,ZCAT10,30,2,nsgaii_archive_off,nsgaii,numpy,6,16000,9443.682714998431,1.405088906770538,0.45387962391684844,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_off/ZCAT10/nsgaii/numpy/seed_6
zcat10,ZCAT10,30,2,nsgaii_archive_off,nsgaii,numpy,7,16000,9590.262836001784,1.4069588908776298,0.4530017607311045,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZCAT/raw_runs/NSGAII_archive_family_ZCAT/nsgaii_archive_off/ZCAT10/nsgaii/numpy/seed_7
