problem,metric,higher_is_better,lhs_algorithm,lhs_label,rhs_algorithm,rhs_label,n_common_seeds,lhs_mean,lhs_median,rhs_mean,rhs_median,delta_mean,delta_median,lhs_seed_wins,seed_ties,rhs_seed_wins,lhs_both_metric_seed_wins,both_metric_seed_ties_or_mixed,rhs_both_metric_seed_wins,wilcoxon_p_value_raw,wilcoxon_p_value_holm,wilcoxon_significant_alpha
zcat11,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,nsgaii,nsgaii,21,0.9371720668742697,0.9396136382189296,0.6679194943014803,0.6718321429454199,0.26925257257278934,0.2677814952735097,21,0,0,20,1,0,9.5367431640625e-07,0.000362396240234375,True
zcat11,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,nsgaii,nsgaii,21,0.06317678518022084,0.05186650341247686,0.22380575177232875,0.21742524931541837,-0.1606289665921079,-0.1655587459029415,20,0,1,20,1,0,1.9073486328125e-06,0.000362396240234375,True
zcat11,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,nsga2_farthest,nsga2-farthest,21,0.9371720668742697,0.9396136382189296,0.7957556288079735,0.8022413973729922,0.14141643806629622,0.13737224084593747,21,0,0,20,1,0,9.5367431640625e-07,0.000362396240234375,True
zcat11,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,nsga2_farthest,nsga2-farthest,21,0.06317678518022084,0.05186650341247686,0.13296879212973964,0.12751112575024265,-0.0697920069495188,-0.07564462233776578,20,0,1,20,1,0,0.00042629241943359375,0.05584430694580078,False
zcat11,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,gces_nogeo,gces-noGeo,21,0.9371720668742697,0.9396136382189296,0.7920716508932211,0.7940900676660719,0.1451004159810486,0.1455235705528577,21,0,0,20,1,0,9.5367431640625e-07,0.000362396240234375,True
zcat11,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,gces_nogeo,gces-noGeo,21,0.06317678518022084,0.05186650341247686,0.13420844339050939,0.12887899846760617,-0.07103165821028855,-0.0770124950551293,20,0,1,20,1,0,0.00042629241943359375,0.05584430694580078,False
zcat11,hypervolume,True,nsga2_hvfarthest,nsga2-hvfarthest,gces,gces,21,0.9371720668742697,0.9396136382189296,0.7893305903494612,0.7875661202361783,0.1478414765248085,0.1520475179827513,21,0,0,20,1,0,9.5367431640625e-07,0.000362396240234375,True
zcat11,igd_plus,False,nsga2_hvfarthest,nsga2-hvfarthest,gces,gces,21,0.06317678518022084,0.05186650341247686,0.13708833715206586,0.13809545559520672,-0.07391155197184503,-0.08622895218272986,20,0,1,20,1,0,0.00042629241943359375,0.05584430694580078,False
zcat11,hypervolume,True,nsga2_hvref_farthest,nsga2-hvref-farthest,nsgaii,nsgaii,21,0.9129030710928377,0.9143293875291648,0.6679194943014803,0.6718321429454199,0.2449835767913574,0.2424972445837449,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
zcat11,igd_plus,False,nsga2_hvref_farthest,nsga2-hvref-farthest,nsgaii,nsgaii,21,0.06740641942549457,0.0663878652453191,0.22380575177232875,0.21742524931541837,-0.15639933234683417,-0.15103738407009926,21,0,0,21,0,0,9.5367431640625e-07,0.000362396240234375,True
