run_id,host,variant,variant_group,problem,suite,problem_n_var,problem_n_obj,seed,engine,population_size,max_evaluations,evaluations,time_ms,n_solutions,online_control_enabled,policy,credit_model,average_reward,average_bounded_reward,average_overhead_ms,family_switches,intent_switches,regime_switches,family_concentration,intent_concentration,regime_concentration,trace_steps,policy_state_available,profile_controller_time_ms,profile_start_step_time_ms,profile_router_time_ms,profile_policy_select_time_ms,profile_policy_update_time_ms,profile_trace_time_ms,profile_decode_time_ms,profile_variation_time_ms,profile_evaluation_time_ms,profile_survival_time_ms,profile_total_runtime_ms,family_share_sbx_like,family_share_de_like,regime_share_repair,regime_share_expand,regime_share_refine,intent_share_exploratory,intent_share_balanced,intent_share_local_refine,intent_share_mutation_heavy,intent_share_feasibility_biased,hv,hv_ref_point,igd_plus,policy_state_file
nsgaii__zcat19__adaptive_hierarchical_joint__seed6,nsgaii,adaptive_hierarchical_joint,adaptive,zcat19,zcat,30,2,6,numpy,40,800,800,137.92239999747835,22,True,adaptive_hierarchical_joint,simple_improvement,0.20927425420445653,0.20927425420445653,0.7245631568366662,8,13,2,0.5346260387811634,0.24099722991689748,0.8116343490304709,19,True,2.1791000908706337,0.06140006007626653,0.04630003240890801,1.3246000016806647,0.5494999786606058,0.19730001804418862,2.490799961378798,9.663299977546558,38.47650000534486,22.66260000760667,137.51669999328442,0.3684210526315789,0.631578947368421,0.0,0.8947368421052632,0.10526315789473684,0.3684210526315789,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.15789473684210525,19.31255138435184,"[2.414776671653253, 10.060933408214465]",0.3833552487801845,policy_states\nsgaii__zcat19__adaptive_hierarchical_joint__seed6.json
nsgaii__zcat19__adaptive_hierarchical_joint_no_regime__seed6,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zcat19,zcat,30,2,6,numpy,40,800,800,165.64380000636447,21,True,adaptive_hierarchical_joint,simple_improvement,0.19787955862079004,0.19787955862079004,0.7705684202894765,12,16,0,0.5346260387811634,0.22437673130193903,1.0,19,True,2.510800084564835,0.07360000745393336,0.052799994591623545,1.525200015748851,0.6939000450074673,0.16530002176295966,2.94229993596673,11.612000016612,55.26049999753013,28.83859995927196,165.28349999862257,0.3684210526315789,0.631578947368421,0.0,1.0,0.0,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.10526315789473684,0.15789473684210525,18.018309599836723,"[2.414776671653253, 10.060933408214465]",0.5331719998396915,policy_states\nsgaii__zcat19__adaptive_hierarchical_joint_no_regime__seed6.json
nsgaii__zcat19__fixed_sbx__seed7,nsgaii,fixed_sbx,fixed,zcat19,zcat,30,2,7,numpy,40,800,800,111.638899994432,25,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.20191296891161,"[2.414776671653253, 10.060933408214465]",0.25485850056610343,
nsgaii__zcat19__semantic_prototype_sbx__seed7,nsgaii,semantic_prototype_sbx,adaptive,zcat19,zcat,30,2,7,numpy,40,800,800,143.9327999978559,23,True,adaptive_flat_parameter,simple_improvement,0.2360052840523769,0.2360052840523769,0.7735157920059895,0,16,2,1.0,0.21883656509695287,0.8116343490304709,19,True,2.1796999644720927,0.0703999976394698,0.04839994653593749,1.2636999890673906,0.663200014969334,0.13400001625996083,2.617499980260618,13.728200006880797,43.55160001432523,22.26899996458087,143.64180000848137,1.0,0.0,0.0,0.8947368421052632,0.10526315789473684,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,19.4892218972667,"[2.414776671653253, 10.060933408214465]",0.34213297809832327,policy_states\nsgaii__zcat19__semantic_prototype_sbx__seed7.json
nsgaii__zcat19__adaptive_hierarchical_joint__seed7,nsgaii,adaptive_hierarchical_joint,adaptive,zcat19,zcat,30,2,7,numpy,40,800,800,152.9960000043502,24,True,adaptive_hierarchical_joint,simple_improvement,0.2085285234503107,0.2085285234503107,0.867610525394986,12,14,2,0.5346260387811634,0.21329639889196672,0.9002770083102491,19,True,2.336099903914146,0.06949996168259531,0.051799986977130175,1.4081999979680404,0.6714000046486035,0.13519995263777673,3.6782000679522753,12.612600025022402,49.29239999910351,26.509000032092445,152.81970000069123,0.3684210526315789,0.631578947368421,0.0,0.9473684210526315,0.05263157894736842,0.2631578947368421,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.15789473684210525,18.760652066820004,"[2.414776671653253, 10.060933408214465]",0.41548735322696906,policy_states\nsgaii__zcat19__adaptive_hierarchical_joint__seed7.json
nsgaii__zcat19__adaptive_hierarchical_joint_no_regime__seed7,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zcat19,zcat,30,2,7,numpy,40,800,800,104.8717000085162,30,True,adaptive_hierarchical_joint,simple_improvement,0.1994311460923686,0.1994311460923686,0.5552052622844809,11,16,0,0.5346260387811634,0.21883656509695287,1.0,19,True,2.019800173002295,0.05350004357751459,0.03010004002135247,1.3772000384051353,0.43930005631409585,0.11969999468419701,2.3518999660154805,7.002899976214394,32.97070003463887,18.136800048523583,104.6968000009656,0.3684210526315789,0.631578947368421,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,18.94860538054286,"[2.414776671653253, 10.060933408214465]",0.4434863586581963,policy_states\nsgaii__zcat19__adaptive_hierarchical_joint_no_regime__seed7.json
nsgaii__zcat19__fixed_sbx__seed8,nsgaii,fixed_sbx,fixed,zcat19,zcat,30,2,8,numpy,40,800,800,125.04040000203531,30,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.076566663636804,"[2.414776671653253, 10.060933408214465]",0.39685105994257464,
nsgaii__zcat19__semantic_prototype_sbx__seed8,nsgaii,semantic_prototype_sbx,adaptive,zcat19,zcat,30,2,8,numpy,40,800,800,136.25229999888688,36,True,adaptive_flat_parameter,simple_improvement,0.24400716772136077,0.24400716772136077,0.6689631600717181,0,17,0,1.0,0.24099722991689748,1.0,19,True,1.7345999658573419,0.08169998181983829,0.04450001870281994,1.027799939038232,0.43739999819081277,0.14320002810563892,2.6643999881343916,12.706699999398552,41.43460001796484,23.186100021121092,135.94269999885,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.10526315789473684,0.21052631578947367,0.15789473684210525,0.15789473684210525,19.16572894996646,"[2.414776671653253, 10.060933408214465]",0.3527274230233039,policy_states\nsgaii__zcat19__semantic_prototype_sbx__seed8.json
nsgaii__zcat19__adaptive_hierarchical_joint__seed8,nsgaii,adaptive_hierarchical_joint,adaptive,zcat19,zcat,30,2,8,numpy,40,800,800,137.2921000001952,37,True,adaptive_hierarchical_joint,simple_improvement,0.204781434939724,0.204781434939724,0.7194052634172534,11,16,2,0.5346260387811634,0.21883656509695287,0.9002770083102491,19,True,2.1027000329922885,0.05740002961829305,0.03660001675598323,1.428799980203621,0.45550001959782094,0.12439998681657016,2.8913000132888556,10.286599979735911,43.27819995523896,22.184800007380545,136.88039999397006,0.3684210526315789,0.631578947368421,0.0,0.9473684210526315,0.05263157894736842,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525,19.11839894371267,"[2.414776671653253, 10.060933408214465]",0.3598214419912009,policy_states\nsgaii__zcat19__adaptive_hierarchical_joint__seed8.json
nsgaii__zcat19__adaptive_hierarchical_joint_no_regime__seed8,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zcat19,zcat,30,2,8,numpy,40,800,800,129.51549999706913,19,True,adaptive_hierarchical_joint,simple_improvement,0.19806621417857037,0.19806621417857037,0.5600000004051253,12,15,0,0.5678670360110804,0.21883656509695287,1.0,19,True,1.9649999594548717,0.05449997843243182,0.03239999932702631,1.2286000128369778,0.5205999914323911,0.12889997742604464,2.061299965134822,9.306000007200055,41.44359997007996,21.44800004316494,129.21559999813326,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.21052631578947367,19.12747869705365,"[2.414776671653253, 10.060933408214465]",0.33206667945169216,policy_states\nsgaii__zcat19__adaptive_hierarchical_joint_no_regime__seed8.json
nsgaii__zcat19__fixed_sbx__seed9,nsgaii,fixed_sbx,fixed,zcat19,zcat,30,2,9,numpy,40,800,800,128.92819999251515,26,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.263923145160952,"[2.414776671653253, 10.060933408214465]",0.3825073391236064,
nsgaii__zcat19__semantic_prototype_sbx__seed9,nsgaii,semantic_prototype_sbx,adaptive,zcat19,zcat,30,2,9,numpy,40,800,800,155.2942999987863,40,True,adaptive_flat_parameter,simple_improvement,0.24686717207679706,0.24686717207679706,0.7624000006073498,0,16,0,1.0,0.24099722991689748,1.0,19,True,1.8865999445552006,0.06500001472886652,0.054599964641965926,1.1640999873634428,0.4641999985324219,0.13869997928850353,2.8564000240294263,13.58829993114341,51.81929998798296,23.392299975967035,154.9154000094859,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.15789473684210525,18.728606557014274,"[2.414776671653253, 10.060933408214465]",0.37494269653725815,policy_states\nsgaii__zcat19__semantic_prototype_sbx__seed9.json
nsgaii__zcat19__adaptive_hierarchical_joint__seed9,nsgaii,adaptive_hierarchical_joint,adaptive,zcat19,zcat,30,2,9,numpy,40,800,800,143.0668999964837,31,True,adaptive_hierarchical_joint,simple_improvement,0.2064696840735754,0.2064696840735754,0.7343105274853051,12,15,4,0.5346260387811634,0.20775623268698057,0.8116343490304709,19,True,2.5370998919242993,0.06529995880555362,0.05789994611404836,1.6822000034153461,0.5931999912718311,0.13849999231752008,2.832299956935458,9.882000013021752,47.853100011707284,25.172800014843233,142.75619998807088,0.3684210526315789,0.631578947368421,0.0,0.8947368421052632,0.10526315789473684,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.21052631578947367,17.475515198269544,"[2.414776671653253, 10.060933408214465]",0.5863596494131944,policy_states\nsgaii__zcat19__adaptive_hierarchical_joint__seed9.json
nsgaii__zcat19__adaptive_hierarchical_joint_no_regime__seed9,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zcat19,zcat,30,2,9,numpy,40,800,800,156.00760000234004,31,True,adaptive_hierarchical_joint,simple_improvement,0.2064696840735754,0.2064696840735754,0.7414842142392636,12,15,0,0.5346260387811634,0.20775623268698057,1.0,19,True,2.314000026672147,0.10119999933522195,0.028799971914850175,1.4270000538090244,0.58970000827685,0.16729999333620071,3.053299995372072,11.557199963135645,51.87900002056267,25.781799995456822,155.74180000112392,0.3684210526315789,0.631578947368421,0.0,1.0,0.0,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.21052631578947367,17.475515198269544,"[2.414776671653253, 10.060933408214465]",0.5863596494131944,policy_states\nsgaii__zcat19__adaptive_hierarchical_joint_no_regime__seed9.json
nsgaii__zdt1__fixed_sbx__seed0,nsgaii,fixed_sbx,fixed,zdt1,anchor,12,2,0,numpy,40,800,800,57.638899990706705,26,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2684076382442204,"[1.1, 3.8115023917328035]",0.3284569472290054,
nsgaii__zdt1__semantic_prototype_sbx__seed0,nsgaii,semantic_prototype_sbx,adaptive,zdt1,anchor,12,2,0,numpy,40,800,800,98.28900000138674,21,True,adaptive_flat_parameter,simple_improvement,0.24548639616903944,0.24548639616903944,0.7698999995083892,0,17,2,1.0,0.24099722991689748,0.9002770083102491,19,True,1.914100008434616,0.14550001651514322,0.04949998401571065,1.096100007998757,0.48489999608136714,0.13810000382363796,2.916099998401478,10.923899986664765,0.9566999797243625,26.035300019429997,98.05289999349043,1.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.15789473684210525,3.13336541982678,"[1.1, 3.8115023917328035]",0.4477413839538004,policy_states\nsgaii__zdt1__semantic_prototype_sbx__seed0.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed0,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,anchor,12,2,0,numpy,40,800,800,88.81679999467451,15,True,adaptive_hierarchical_joint,simple_improvement,0.2200584807270693,0.2200584807270693,0.6704684201395139,10,15,0,0.6121883656509695,0.20775623268698057,1.0,19,True,2.2415998828364536,0.06809999467805028,0.03349996404722333,1.4078999956836924,0.60889997985214,0.12319994857534766,2.516999957151711,8.306100018671714,0.9614000300643966,25.341699976706877,88.40699998836499,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.21052631578947367,0.15789473684210525,3.222090315763324,"[1.1, 3.8115023917328035]",0.38173039972213,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed0.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed0,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,anchor,12,2,0,numpy,40,800,800,76.06680000026245,15,True,adaptive_hierarchical_joint,simple_improvement,0.2200584807270693,0.2200584807270693,0.6296368412318101,10,15,0,0.6121883656509695,0.20775623268698057,1.0,19,True,1.8042998999590054,0.0680000230204314,0.027399990358389914,1.2117999431211501,0.39129998185671866,0.1057999616023153,2.2866999497637153,7.185299997217953,0.867100025061518,20.117000050959177,75.68239999818616,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.21052631578947367,0.15789473684210525,3.222090315763324,"[1.1, 3.8115023917328035]",0.38173039972213,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed0.json
nsgaii__zdt1__fixed_sbx__seed1,nsgaii,fixed_sbx,fixed,zdt1,anchor,12,2,1,numpy,40,800,800,67.4319999961881,18,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1455001908145084,"[1.1, 3.8115023917328035]",0.4751867458723228,
nsgaii__zdt1__semantic_prototype_sbx__seed1,nsgaii,semantic_prototype_sbx,adaptive,zdt1,anchor,12,2,1,numpy,40,800,800,88.38240000477526,18,True,adaptive_flat_parameter,simple_improvement,0.23800540476119159,0.23800540476119159,0.6391210519818982,0,16,2,1.0,0.23545706371191133,0.9002770083102491,19,True,1.703200046904385,0.05540001438930631,0.03340005059726536,0.9636000031605363,0.5365999968489632,0.11419998190831393,2.582999979495071,9.321899968199432,1.0056000028271228,25.043499990715645,88.14490000077058,1.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.2880720028513473,"[1.1, 3.8115023917328035]",0.3417889950753126,policy_states\nsgaii__zdt1__semantic_prototype_sbx__seed1.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed1,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,anchor,12,2,1,numpy,40,800,800,83.52020000165794,25,True,adaptive_hierarchical_joint,simple_improvement,0.21904769809027952,0.21904769809027952,0.658931579030315,12,15,0,0.5678670360110804,0.23545706371191133,1.0,19,True,2.1470998763106763,0.057199998991563916,0.03519997699186206,1.5025999309727922,0.40399996214546263,0.14810000720899552,2.5537000183248892,7.786499976646155,1.0694000084185973,23.38479999161791,83.11360000516288,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.4218255837562332,"[1.1, 3.8115023917328035]",0.24008447240316702,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed1.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed1,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,anchor,12,2,1,numpy,40,800,800,80.06300000124611,25,True,adaptive_hierarchical_joint,simple_improvement,0.21904769809027952,0.21904769809027952,0.6559210504699302,12,15,0,0.5678670360110804,0.23545706371191133,1.0,19,True,1.8037999980151653,0.055800002883188426,0.029099959647282958,1.1967000318691134,0.4072999727213755,0.11490003089420497,2.955300034955144,7.196500024292618,0.9071999957086518,23.0122999928426,79.76079999934882,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.4218255837562332,"[1.1, 3.8115023917328035]",0.24008447240316702,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed1.json
nsgaii__zdt1__fixed_sbx__seed2,nsgaii,fixed_sbx,fixed,zdt1,anchor,12,2,2,numpy,40,800,800,63.22799999907147,22,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.146280964159114,"[1.1, 3.8115023917328035]",0.4677268407130188,
nsgaii__zdt1__semantic_prototype_sbx__seed2,nsgaii,semantic_prototype_sbx,adaptive,zdt1,anchor,12,2,2,numpy,40,800,800,113.76740000559948,20,True,adaptive_flat_parameter,simple_improvement,0.23739309800811603,0.23739309800811603,0.7577736840558875,0,17,0,1.0,0.21883656509695287,1.0,19,True,1.8725999834714457,0.058999983593821526,0.041700011934153736,1.043500000378117,0.5898000090382993,0.1385999785270542,2.823899980285205,12.879899935796857,1.4371000288520008,31.758499957504682,113.49390000395942,1.0,0.0,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.2845727369586326,"[1.1, 3.8115023917328035]",0.3621527432376042,policy_states\nsgaii__zdt1__semantic_prototype_sbx__seed2.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed2,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,anchor,12,2,2,numpy,40,800,800,59.79529999603983,22,True,adaptive_hierarchical_joint,simple_improvement,0.2276730760653293,0.2276730760653293,0.5741526317586633,11,15,0,0.5678670360110804,0.21883656509695287,1.0,19,True,1.737799946567975,0.04999994416721165,0.03320001997053623,1.1153000086778775,0.30390000029001385,0.23539997346233577,2.3608000337844715,5.580000011832453,0.6792999774916098,16.093300000648014,59.561899994150735,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.21052631578947367,3.5596111214756707,"[1.1, 3.8115023917328035]",0.16140038994953,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed2.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed2,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,anchor,12,2,2,numpy,40,800,800,76.56159999896772,22,True,adaptive_hierarchical_joint,simple_improvement,0.2276730760653293,0.2276730760653293,0.5979842091236558,11,15,0,0.5678670360110804,0.21883656509695287,1.0,19,True,2.056999976048246,0.06190002022776753,0.0342000275850296,1.304799981880933,0.5303999641910195,0.12569998216349632,2.3150999913923442,7.5849999993806705,0.8920999534893781,19.329400005517527,76.27099999808706,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.21052631578947367,3.5596111214756707,"[1.1, 3.8115023917328035]",0.16140038994953,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed2.json
nsgaii__zdt1__fixed_sbx__seed3,nsgaii,fixed_sbx,fixed,zdt1,anchor,12,2,3,numpy,40,800,800,61.82930000068154,14,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3899828536415564,"[1.1, 3.8115023917328035]",0.2655423885087042,
nsgaii__zdt1__semantic_prototype_sbx__seed3,nsgaii,semantic_prototype_sbx,adaptive,zdt1,anchor,12,2,3,numpy,40,800,800,77.00950000435114,20,True,adaptive_flat_parameter,simple_improvement,0.23661793012024046,0.23661793012024046,0.5694736816957103,0,15,0,1.0,0.23545706371191133,1.0,19,True,1.5204000228550285,0.052400006097741425,0.04850000550504774,0.9599000622984022,0.35189997288398445,0.10769997606985271,2.0392999722389504,9.526199995889328,0.8011000318219885,20.797800010768697,76.71690000279341,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.375234170764251,"[1.1, 3.8115023917328035]",0.2900516981466897,policy_states\nsgaii__zdt1__semantic_prototype_sbx__seed3.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed3,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,anchor,12,2,3,numpy,40,800,800,105.21949999383651,16,True,adaptive_hierarchical_joint,simple_improvement,0.2255719900338057,0.2255719900338057,0.9352631589679635,10,13,2,0.6121883656509695,0.23545706371191133,0.9002770083102491,19,True,2.40320002194494,0.062000020989216864,0.04800001624971628,1.6584000259172171,0.5015999631723389,0.1331999956164509,2.954700044938363,10.073099998407997,1.245099978405051,27.086699978099205,104.87819999980275,0.2631578947368421,0.7368421052631579,0.0,0.9473684210526315,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.400726440597433,"[1.1, 3.8115023917328035]",0.25071117390093195,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed3.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed3,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,anchor,12,2,3,numpy,40,800,800,94.6752000018023,16,True,adaptive_hierarchical_joint,simple_improvement,0.2255719900338057,0.2255719900338057,0.7856578955206236,10,13,0,0.6121883656509695,0.23545706371191133,1.0,19,True,2.332599862711504,0.06440002471208572,0.02639993908815086,1.6150999726960436,0.47519998042844236,0.1514999457867816,2.7956000267295167,7.99630003166385,1.2904000031994656,23.08840003388468,94.37790000811219,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.400726440597433,"[1.1, 3.8115023917328035]",0.25071117390093195,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed3.json
nsgaii__zdt1__fixed_sbx__seed4,nsgaii,fixed_sbx,fixed,zdt1,anchor,12,2,4,numpy,40,800,800,64.2152999935206,25,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3271854344207576,"[1.1, 3.8115023917328035]",0.3050726178922515,
nsgaii__zdt1__semantic_prototype_sbx__seed4,nsgaii,semantic_prototype_sbx,adaptive,zdt1,anchor,12,2,4,numpy,40,800,800,96.84529999503866,16,True,adaptive_flat_parameter,simple_improvement,0.2430266808873208,0.2430266808873208,0.8314263158306283,0,16,2,1.0,0.21883656509695287,0.8116343490304709,19,True,1.86599996231962,0.06560000474564731,0.1867999671958387,1.0622999398037791,0.42760002543218434,0.12370002514217049,2.4849999899743125,11.240699968766421,1.0448999819345772,25.99759999429807,96.40520000539254,1.0,0.0,0.0,0.8947368421052632,0.10526315789473684,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.1781279304540693,"[1.1, 3.8115023917328035]",0.4298878423595922,policy_states\nsgaii__zdt1__semantic_prototype_sbx__seed4.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed4,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,anchor,12,2,4,numpy,40,800,800,122.61769999167882,24,True,adaptive_hierarchical_joint,simple_improvement,0.21422814809458915,0.21422814809458915,0.959399998751714,6,14,2,0.5678670360110804,0.21883656509695287,0.7340720221606647,19,True,2.930700109573081,0.07620001269970089,0.04680005076806992,1.841600053012371,0.7615999784320593,0.20450001466087997,3.21359999361448,10.480999961146154,1.1242999898968264,35.32830001495313,122.19349999213591,0.3157894736842105,0.6842105263157895,0.0,0.8421052631578947,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,3.3051794975731705,"[1.1, 3.8115023917328035]",0.30901874077639035,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed4.json
nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed4,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt1,anchor,12,2,4,numpy,40,800,800,88.30740000121295,13,True,adaptive_hierarchical_joint,simple_improvement,0.21178670693863846,0.21178670693863846,0.6822157914652244,11,11,0,0.5678670360110804,0.23545706371191133,1.0,19,True,1.924299998790957,0.05950001650489867,0.030400013201870024,1.308499980950728,0.4128999571548775,0.1130000309785828,2.454900022712536,10.305599978892133,1.0540999937802553,25.303999966126867,88.02170000853948,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.256866440913361,"[1.1, 3.8115023917328035]",0.3272570653447599,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint_no_regime__seed4.json
nsgaii__zdt1__fixed_sbx__seed5,nsgaii,fixed_sbx,fixed,zdt1,anchor,12,2,5,numpy,40,800,800,61.53420000919141,21,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.129424129071229,"[1.1, 3.8115023917328035]",0.4193714986313894,
nsgaii__zdt1__semantic_prototype_sbx__seed5,nsgaii,semantic_prototype_sbx,adaptive,zdt1,anchor,12,2,5,numpy,40,800,800,90.86430000024848,21,True,adaptive_flat_parameter,simple_improvement,0.22468654878250158,0.22468654878250158,0.7435894750463041,0,15,0,1.0,0.23545706371191133,1.0,19,True,1.8126000504707918,0.08190001244656742,0.040000013541430235,1.1677999864332378,0.3983000060543418,0.12460003199521452,2.7694000309566036,10.979699960444123,1.0480999771971256,22.110500038252212,90.48169999732636,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.2492102404881367,"[1.1, 3.8115023917328035]",0.34039486452498,policy_states\nsgaii__zdt1__semantic_prototype_sbx__seed5.json
nsgaii__zdt1__adaptive_hierarchical_joint__seed5,nsgaii,adaptive_hierarchical_joint,adaptive,zdt1,anchor,12,2,5,numpy,40,800,800,81.09259999764618,15,True,adaptive_hierarchical_joint,simple_improvement,0.20748363285863558,0.20748363285863558,0.6494473675143366,7,13,2,0.5678670360110804,0.23545706371191133,0.7340720221606647,19,True,2.0718000159831718,0.11059999815188348,0.06150000263005495,1.222599996253848,0.564800007850863,0.11230001109652221,2.58689999463968,7.9830000177025795,0.9867999906418845,25.08409997972194,80.71969999582507,0.3157894736842105,0.6842105263157895,0.0,0.8421052631578947,0.15789473684210525,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,3.2529286544009297,"[1.1, 3.8115023917328035]",0.30922480009040954,policy_states\nsgaii__zdt1__adaptive_hierarchical_joint__seed5.json
