suite,host,problem,variant,variant_group,n_runs,mean_hv,mean_igd_plus,mean_time_ms,mean_average_reward,mean_average_overhead_ms,mean_family_concentration,mean_regime_concentration,mean_intent_concentration,mean_family_switches,mean_intent_switches,mean_regime_switches,mean_profile_controller_time_ms,mean_profile_start_step_time_ms,mean_profile_router_time_ms,mean_profile_policy_select_time_ms,mean_profile_policy_update_time_ms,mean_profile_trace_time_ms,mean_profile_decode_time_ms,mean_profile_variation_time_ms,mean_profile_evaluation_time_ms,mean_profile_survival_time_ms,mean_profile_total_runtime_ms,mean_family_share_sbx_like,mean_family_share_de_like,mean_regime_share_repair,mean_regime_share_expand,mean_regime_share_refine,mean_intent_share_exploratory,mean_intent_share_balanced,mean_intent_share_local_refine,mean_intent_share_mutation_heavy,mean_intent_share_feasibility_biased,comparison_to_baseline,hv_delta_vs_baseline,runtime_ratio_vs_baseline
zcat,moead,zcat14,adaptive_hierarchical_joint_no_regime,adaptive,10,18.68601135406729,0.7366367888345354,1415.5570499991882,0.2886896641591862,0.6707026577963628,0.8309958448753463,1.0,0.34026004155124656,50.2,223.8,0.0,67.14674996037502,1.9333899253979325,1.0947900314931758,45.003509981324896,15.392259998770896,3.7228000233881176,81.61488996993285,190.3467900250689,76.0693700023694,477.3486399266403,1413.6687499980326,0.09421052631578948,0.9057894736842105,0.0,1.0,0.0,0.44026315789473686,0.06618421052631579,0.09921052631578947,0.3248684210526316,0.06947368421052631,no_baseline,,
zcat,moead,zcat14,fixed_sbx,fixed,10,17.26667750474683,0.7682184833893559,343.91951999714365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_baseline,,
zcat,moead,zcat14,semantic_prototype_sbx,adaptive,10,18.178501624896555,0.7012888217300645,1445.9360699998797,0.3342990657805351,0.7010135656807841,1.0,1.0,0.43800969529085876,0.0,171.2,0.0,51.53778024832718,1.8063899915432557,1.099560019792989,32.61279010330327,12.401240049803164,3.6178000838845037,105.4218299628701,174.8857699072687,82.16431011533132,491.7051300275489,1444.1099600022426,1.0,0.0,0.0,1.0,0.0,0.5680263157894737,0.039999999999999994,0.05947368421052631,0.2971052631578947,0.035394736842105264,no_baseline,,
zcat,moead,zcat19,adaptive_hierarchical_joint,adaptive,10,11.912276630269359,0.8510529749177472,1650.9880099998554,0.2833601814715126,0.775094026309824,0.821854916897507,0.9984279778393352,0.3466824792243767,51.9,218.9,0.6,76.37758011551341,2.086660008353647,1.2784200473106466,50.73888002516469,17.889280007511843,4.384340027172584,94.61469000234501,220.49835005454952,92.23867996479385,549.9145500943996,1648.9983200008282,0.1006578947368421,0.8993421052631578,0.0,0.9992105263157894,0.0007894736842105263,0.40763157894736846,0.07710526315789473,0.09105263157894736,0.3626315789473684,0.06157894736842105,no_baseline,,
zcat,moead,zcat19,adaptive_hierarchical_joint_no_regime,adaptive,10,12.155251349508717,0.8278927300383122,1572.4201599994558,0.28298840668874037,0.7409359209774073,0.8255391274238228,1.0,0.3402254155124654,52.1,220.5,0.0,71.62998993881047,2.0019599731313065,0.8125500258756801,48.74649998382665,15.767450039857067,4.301529916119762,89.9877400661353,209.8932299792068,88.3839100250043,529.3202000684687,1570.3200000032666,0.09802631578947368,0.9019736842105264,0.0,1.0,0.0,0.41697368421052633,0.07947368421052632,0.09486842105263157,0.34657894736842104,0.06210526315789474,no_baseline,,
zcat,moead,zcat19,fixed_sbx,fixed,10,11.84184245529369,0.7783725192946153,392.30438000085996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_baseline,,
zcat,moead,zcat19,semantic_prototype_sbx,adaptive,10,13.282372654325645,0.6490783301409024,1538.571660000889,0.350187408526238,0.7467106973777653,1.0,1.0,0.4597451523545706,0.0,150.2,0.0,56.40275983896572,2.1107399952597916,1.2227099228766747,35.83330999390455,13.259259935875889,3.9767399910488166,120.53671994945034,185.27493992587551,87.12387999985367,513.7541600939585,1536.4478600036819,1.0,0.0,0.0,1.0,0.0,0.5314473684210526,0.02986842105263158,0.05552631578947369,0.3427631578947369,0.04039473684210527,no_baseline,,
zcat,moead,zcat6,adaptive_hierarchical_joint,adaptive,10,24.308980428132234,0.6663297909817372,1521.420709999802,0.28776667752700597,0.7284621315403983,0.773845567867036,0.9953441828254848,0.4014684903047091,61.2,212.2,1.2,72.4718099940219,2.0221500657498837,1.2543100106995553,48.967279931821395,16.048779983248096,4.179290002502967,95.01431999524357,203.32154997013276,83.25383995106677,508.3197699554148,1519.1558999984409,0.13105263157894737,0.8689473684210526,0.0,0.9976315789473684,0.0023684210526315787,0.42315789473684207,0.06197368421052631,0.08828947368421053,0.35776315789473684,0.0688157894736842,no_baseline,,
zcat,moead,zcat6,adaptive_hierarchical_joint_no_regime,adaptive,10,23.83791748274993,0.7125768170928339,1528.9933100008056,0.2865128957852425,0.7328977631263307,0.7702261080332409,1.0,0.3926627423822715,60.3,213.0,0.0,70.5428600180312,1.9915900251362473,0.8944799381424673,47.66404996335041,15.757760089763906,4.234980001638178,100.77556998294313,199.58316002303036,85.5999599370989,506.8445399563643,1526.749579999887,0.13355263157894737,0.8664473684210525,0.0,1.0,0.0,0.43289473684210533,0.06171052631578947,0.09197368421052632,0.34500000000000003,0.06842105263157895,no_baseline,,
zcat,moead,zcat6,fixed_sbx,fixed,10,22.745204919667664,0.7606580923808959,354.9753100014641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_baseline,,
zcat,moead,zcat6,semantic_prototype_sbx,adaptive,10,25.2012025139622,0.5700027568240745,1472.6380599997356,0.3508804215110897,0.7019405921623969,1.0,1.0,0.39925969529085875,0.0,177.7,0.0,56.15360974916257,2.0092400241992436,1.2681099848123267,35.45508990791859,13.398319906264078,4.02284992596833,99.55155003408436,178.11474995687604,85.68630017107353,498.8929400598863,1470.7304899959126,1.0,0.0,0.0,1.0,0.0,0.4998684210526315,0.041578947368421056,0.05500000000000001,0.36197368421052634,0.041578947368421056,no_baseline,,
zcat,nsgaii,zcat1,adaptive_hierarchical_joint,adaptive,10,24.11426503707537,0.47999027082691176,136.1099900008412,0.2073834278566319,0.7192126309076373,0.5368421052631579,0.7905817174515235,0.21772853185595564,7.9,15.0,2.0,2.3259100038558245,0.08850999438436702,0.049460002628620714,1.4726700028404593,0.5503700042027049,0.16489999979967251,2.763709994906094,10.540780003066175,41.44261999463197,23.394150000240188,135.79739999986487,0.3684210526315789,0.631578947368421,0.0,0.8789473684210526,0.12105263157894737,0.29473684210526313,0.15789473684210525,0.23157894736842105,0.15789473684210525,0.15789473684210525,loss,-0.8994834611728244,1.2901839092761962
zcat,nsgaii,zcat1,adaptive_hierarchical_joint_no_regime,adaptive,10,23.654489518206507,0.5613062522897488,132.74912999913795,0.2020838078131692,0.6991484208571676,0.5490304709141275,1.0,0.21828254847645426,11.4,15.4,0.0,2.2616300149820745,0.06987999513512477,0.03793999785557389,1.4805500090005808,0.5286600135150366,0.14459999947575852,2.6889699860475957,9.993369998119306,41.30666000855854,21.800989992334507,132.40933000051882,0.34736842105263155,0.6526315789473685,0.0,1.0,0.0,0.3052631578947368,0.1631578947368421,0.21052631578947367,0.15789473684210525,0.1631578947368421,loss,-1.3592589800416874,1.2583263836419594
zcat,nsgaii,zcat1,fixed_sbx,fixed,10,25.013748498248194,0.3302582917385205,105.49658000090858,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,0.0,1.0
zcat,nsgaii,zcat1,semantic_prototype_sbx,adaptive,10,24.223697341783136,0.38865751031435225,135.64278000121703,0.24025383975070888,0.6847726322073293,1.0,0.981163434903047,0.2166204986149584,0.0,17.8,0.2,1.852149965998251,0.0825899827759713,0.06484998593805358,1.109119990724139,0.4597099992679432,0.135880007292144,2.8145799980848096,12.292760000855196,41.5616999976919,22.217639998416416,135.3062800000771,1.0,0.0,0.0,0.9894736842105264,0.010526315789473684,0.3052631578947368,0.1789473684210526,0.2,0.15789473684210525,0.15789473684210525,loss,-0.7900511564650579,1.2857552349094996
zcat,nsgaii,zcat14,adaptive_hierarchical_joint,adaptive,10,24.111606884116473,0.46799816452823284,124.03561999672092,0.2056755992986679,0.625721053113107,0.5423822714681441,0.8526315789473683,0.21994459833795013,9.5,14.6,1.4,2.076949975162279,0.06277999345911667,0.0455399916972965,1.3271199888549745,0.49432001396780834,0.14718998718308285,2.392600000894163,9.505560010438785,38.186530001985375,21.450869998079725,123.72521999786841,0.36315789473684207,0.6368421052631579,0.0,0.9052631578947368,0.09473684210526315,0.3,0.1631578947368421,0.22105263157894733,0.1526315789473684,0.1631578947368421,loss,-1.0962610930931227,1.2376750245157315
zcat,nsgaii,zcat14,adaptive_hierarchical_joint_no_regime,adaptive,10,24.01713880518712,0.4681431001421882,124.84457999962615,0.20144439321834923,0.6625657891977186,0.5523545706371191,1.0,0.22216066481994456,11.4,15.2,0.0,2.2773699820390902,0.07299999851966277,0.03877000272041187,1.4614600004279055,0.5574099879595451,0.14672999241156504,2.6122799987206236,8.697369987203274,38.34992999618407,21.411709995300043,124.51436999836005,0.34210526315789475,0.6578947368421053,0.0,1.0,0.0,0.3263157894736842,0.1631578947368421,0.18421052631578946,0.15789473684210525,0.16842105263157894,loss,-1.1907291720224755,1.2457471379252056
zcat,nsgaii,zcat14,fixed_sbx,fixed,10,25.207867977209595,0.35056255465515335,100.21663000370609,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,0.0,1.0
