problem,algorithm,algorithm_label,seed,engine,pop_size,max_evaluations,n_var,n_obj,runtime_seconds,n_solutions,hypervolume,igd_plus
zcat18,gces_nogeo,gces-noGeo,5,numpy,100,25000,30,2,5.573613300002762,100,0.9915445173528525,0.0037570201124042506
zcat18,gces_nogeo,gces-noGeo,6,numpy,100,25000,30,2,5.639663900001324,100,0.9913719686520974,0.0037974789105788337
zcat18,gces_nogeo,gces-noGeo,7,numpy,100,25000,30,2,5.603359500000806,100,0.9916047519879759,0.003813652417857233
zcat18,gces_nogeo,gces-noGeo,8,numpy,100,25000,30,2,5.461232199999358,100,0.990710791120323,0.004285051337620983
zcat18,gces_nogeo,gces-noGeo,9,numpy,100,25000,30,2,5.695029599999543,100,0.9913804696427054,0.003919308826134296
zcat18,gces_nogeo,gces-noGeo,10,numpy,100,25000,30,2,5.16175839999778,100,0.9140117555243025,0.3348506836292454
zcat18,gces_nogeo,gces-noGeo,11,numpy,100,25000,30,2,5.513869499998691,100,0.9916514962793621,0.0037911065623383758
zcat18,gces_nogeo,gces-noGeo,12,numpy,100,25000,30,2,5.617978800000856,100,0.9914038330633186,0.003940745381405294
zcat18,gces_nogeo,gces-noGeo,13,numpy,100,25000,30,2,5.295795000001817,100,0.9173827000257594,0.3253112534850848
zcat18,gces_nogeo,gces-noGeo,14,numpy,100,25000,30,2,5.6546199999975215,100,0.9911713349630069,0.00389117912425098
zcat18,gces_nogeo,gces-noGeo,15,numpy,100,25000,30,2,5.819183699997666,100,0.9916545731208568,0.003916529544158909
zcat18,gces_nogeo,gces-noGeo,16,numpy,100,25000,30,2,5.482476699999097,100,0.9911644477595192,0.003953042312578237
zcat18,gces_nogeo,gces-noGeo,17,numpy,100,25000,30,2,5.42850929999986,100,0.9917812604427695,0.0036844510018747695
zcat18,gces_nogeo,gces-noGeo,18,numpy,100,25000,30,2,5.595700800000486,100,0.9908323957892311,0.003971820392140282
zcat18,gces_nogeo,gces-noGeo,19,numpy,100,25000,30,2,5.659617699999217,100,0.9913954858797953,0.0038006648803050624
zcat18,gces_nogeo,gces-noGeo,20,numpy,100,25000,30,2,5.625184799999261,100,0.9916730947135504,0.0038161069952308284
zcat18,gces,gces,0,numpy,100,25000,30,2,6.93898099999933,100,0.9908580999659797,0.0040323342856132096
zcat18,gces,gces,1,numpy,100,25000,30,2,6.596474499998294,100,0.9906556292312256,0.004268543176671429
zcat18,gces,gces,2,numpy,100,25000,30,2,6.628881000000547,100,0.9917189785299997,0.003727850497632623
zcat18,gces,gces,3,numpy,100,25000,30,2,6.7602699999988545,100,0.9911756804119167,0.00415619615547423
zcat18,gces,gces,4,numpy,100,25000,30,2,6.907920900001045,100,0.9917889043505606,0.00368309089418165
zcat18,gces,gces,5,numpy,100,25000,30,2,6.918133700000908,100,0.991013732676791,0.00418426105434166
zcat18,gces,gces,6,numpy,100,25000,30,2,6.976794499998505,100,0.9912084814302163,0.004010921153325729
zcat18,gces,gces,7,numpy,100,25000,30,2,6.84209799999735,100,0.9909156362260425,0.004011023149750569
zcat18,gces,gces,8,numpy,100,25000,30,2,6.8906379000000015,100,0.9917576277040039,0.0037177388556154083
zcat18,gces,gces,9,numpy,100,25000,30,2,7.234899800001585,100,0.9910280470756142,0.004067568956605343
zcat18,gces,gces,10,numpy,100,25000,30,2,7.123117600000114,100,0.9141558791524913,0.3342686273160651
zcat18,gces,gces,11,numpy,100,25000,30,2,6.941579400001501,100,0.9909748381459887,0.004042092173145364
zcat18,gces,gces,12,numpy,100,25000,30,2,7.099521799998911,100,0.991515285745634,0.0037499265872173956
zcat18,gces,gces,13,numpy,100,25000,30,2,6.667037499999424,100,0.9144677356577954,0.3338196727611997
zcat18,gces,gces,14,numpy,100,25000,30,2,6.859524200001033,100,0.9908891646417852,0.004117950299818151
zcat18,gces,gces,15,numpy,100,25000,30,2,6.780563399999664,100,0.9907778909968338,0.004158488653430397
zcat18,gces,gces,16,numpy,100,25000,30,2,6.703421400001389,100,0.9912804338074781,0.003950689607412404
zcat18,gces,gces,17,numpy,100,25000,30,2,6.803136200000154,100,0.9904499079786184,0.004309010581925226
zcat18,gces,gces,18,numpy,100,25000,30,2,6.7923517000017455,100,0.9904339894659885,0.004522869060196754
zcat18,gces,gces,19,numpy,100,25000,30,2,6.70645439999862,100,0.9915503131013184,0.0037775513213338875
zcat18,gces,gces,20,numpy,100,25000,30,2,6.642256800001633,100,0.9907282233480231,0.0041482460484072005
zcat19,nsgaii,nsgaii,0,numpy,100,25000,30,2,2.424901399997907,100,0.985383701994497,0.006186345218479371
zcat19,nsgaii,nsgaii,1,numpy,100,25000,30,2,2.4612020999993547,100,0.9848089705736766,0.006333415033313045
zcat19,nsgaii,nsgaii,2,numpy,100,25000,30,2,2.443873500000336,100,0.9843863180950629,0.0067349395377361825
zcat19,nsgaii,nsgaii,3,numpy,100,25000,30,2,2.5040568000003987,100,0.9850838575082822,0.006293100291861174
zcat19,nsgaii,nsgaii,4,numpy,100,25000,30,2,2.4210572999982105,100,0.9844850941435949,0.006666966138038704
zcat19,nsgaii,nsgaii,5,numpy,100,25000,30,2,2.4777305999996315,100,0.9854550132697208,0.006362135587936279
zcat19,nsgaii,nsgaii,6,numpy,100,25000,30,2,2.527610100001766,100,0.984560068794303,0.0064912579694613335
zcat19,nsgaii,nsgaii,7,numpy,100,25000,30,2,2.443893499999831,100,0.9830199137164323,0.007057056442209747
zcat19,nsgaii,nsgaii,8,numpy,100,25000,30,2,2.4541064000004553,100,0.9847766022841886,0.0066568824759491805
zcat19,nsgaii,nsgaii,9,numpy,100,25000,30,2,2.5670395999986795,100,0.9854376372579725,0.006292004215046237
zcat19,nsgaii,nsgaii,10,numpy,100,25000,30,2,2.52823989999888,100,0.9832747992677928,0.007362539061644658
zcat19,nsgaii,nsgaii,11,numpy,100,25000,30,2,2.5647189000010258,100,0.983982371796252,0.006656207203053077
