problem,algorithm,algorithm_label,runs,hv_mean,hv_std,hv_median,igd_plus_mean,igd_plus_std,igd_plus_median,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median
zcat2,nsga2_curvgap,nsga2-curvgap,21,0.907200849938672,0.08096450742194299,0.9214254159889836,0.05938214257040407,0.052446723580364576,0.045088823974619635,19.42679888571443,1.1898378069123674,18.820087900000544
zcat2,gces_nocomp,gces-noComp,21,0.9931136227815212,0.00031474405156969306,0.9931669557595421,0.004982566017136005,0.00022659748990713814,0.00498077218300458,9.939841890476254,0.1583991812636436,9.933246999999938
zcat2,gces_nogeo,gces-noGeo,21,0.9922051194918606,0.00035982780390718947,0.9921470605274273,0.005645539934661902,0.00036746876472188686,0.005553326062092265,5.617594380952228,0.0774664273366524,5.6055494000002
zcat2,gces,gces,21,0.9923641855337306,0.00037809981926075246,0.9924252560310354,0.005524338161099071,0.00027012460054942215,0.005492091401498411,7.023324876190427,0.16052355701311627,7.014964400000281
zcat20,nsgaii,nsgaii,21,0.982153267886927,0.022139492211304977,0.989015888153751,0.03565414950295855,0.09769421830111098,0.004716570728304407,2.58219830952415,0.07546190584570972,2.594750300002488
zcat20,nsga2_curvgap,nsga2-curvgap,21,0.9324260466570347,0.028980493579204562,0.9304239421045433,0.08493766070808752,0.10768481808175795,0.04921395959089418,19.056378023809625,0.6282021666753131,19.15896000000066
zcat20,gces_nocomp,gces-noComp,21,0.9805720221084183,0.02767644879623936,0.9915813012382575,0.05083337659329801,0.1182378537183232,0.00376282278210963,11.048426528571456,0.629246674007324,11.281975699999748
zcat20,gces_nogeo,gces-noGeo,21,0.9841352463899637,0.022771445997960084,0.9913712780960873,0.03497534540529155,0.09811457991796829,0.003910798761455982,6.0703906142856185,0.2257356529798043,6.095129699999234
zcat20,gces,gces,21,0.9837740222922404,0.023107363676830556,0.9909736522703305,0.03546075053567812,0.09925441566309406,0.0040526796358808514,7.398529471428663,0.22697873402179225,7.424545999998372
zcat3,nsgaii,nsgaii,21,0.9816255170652437,0.0008681444991494137,0.9815676162481549,0.007885478795013773,0.00036240248607896007,0.007942992285993284,2.4583131999999663,0.029102388859363688,2.4580953999993653
zcat3,nsga2_curvgap,nsga2-curvgap,21,0.4657620138262544,0.19845928605326213,0.4500557041287662,0.21552261001279518,0.08045333178698033,0.2206273680705721,17.88374834285722,0.5427542030018953,17.792535399999906
zcat3,gces_nocomp,gces-noComp,21,0.9859878969908973,0.0006237223302697594,0.9858938686575738,0.0060693932181974716,0.0002551287806591357,0.006109140813680246,9.914065009523949,0.2324112952528254,9.947695999999269
zcat3,gces_nogeo,gces-noGeo,21,0.9837030958332259,0.0006566628683753722,0.9838678174954679,0.007156486820192088,0.00025091329880436386,0.007186439496803337,5.144172157142835,0.1454465437375501,5.171921199999815
