suite,host,problem,variant,variant_group,n_runs,mean_hv,mean_igd_plus,mean_time_ms,mean_average_reward,mean_average_overhead_ms,mean_family_concentration,mean_regime_concentration,mean_intent_concentration,mean_family_switches,mean_intent_switches,mean_regime_switches,mean_profile_controller_time_ms,mean_profile_start_step_time_ms,mean_profile_router_time_ms,mean_profile_policy_select_time_ms,mean_profile_policy_update_time_ms,mean_profile_trace_time_ms,mean_profile_decode_time_ms,mean_profile_variation_time_ms,mean_profile_evaluation_time_ms,mean_profile_survival_time_ms,mean_profile_total_runtime_ms,mean_family_share_sbx_like,mean_family_share_de_like,mean_regime_share_repair,mean_regime_share_expand,mean_regime_share_refine,mean_intent_share_exploratory,mean_intent_share_balanced,mean_intent_share_local_refine,mean_intent_share_mutation_heavy,mean_intent_share_feasibility_biased,comparison_to_baseline,hv_delta_vs_baseline,runtime_ratio_vs_baseline
zcat,moead,zcat6,adaptive_hierarchical_joint_no_regime,adaptive,10,23.83791748274993,0.7125768170928339,715.7386899998528,0.2865128957852425,0.3457804210445733,0.7702261080332409,1.0,0.3926627423822715,60.3,213.0,0.0,33.84436994383577,0.8994800373329781,0.36278000625316054,22.82104994810652,8.133459964301437,1.627599987841677,49.176129975239746,90.53416993992869,38.29928993654903,237.0233499619644,714.9064300014288,0.13355263157894737,0.8664473684210525,0.0,1.0,0.0,0.43289473684210533,0.06171052631578947,0.09197368421052632,0.34500000000000003,0.06842105263157895,no_baseline,,
zcat,moead,zcat6,fixed_sbx,fixed,10,22.745204919667664,0.7606580923808959,164.0898500016192,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_baseline,,
zcat,moead,zcat6,semantic_prototype_sbx,adaptive,10,25.2012025139622,0.5700027568240745,719.4688100018539,0.3508804215110897,0.348777657881759,1.0,1.0,0.39925969529085875,0.0,177.7,0.0,27.51088008953957,0.9112000159802847,0.5670000755344518,17.346290014393162,7.023990039306227,1.6623999443254434,49.581059961928986,84.34934002434602,39.76196000876371,244.32744007062865,718.5678299996653,1.0,0.0,0.0,1.0,0.0,0.4998684210526315,0.041578947368421056,0.05500000000000001,0.36197368421052634,0.041578947368421056,no_baseline,,
zcat,nsgaii,zcat1,adaptive_hierarchical_joint,adaptive,10,24.11426503707537,0.47999027082691176,59.49164000048768,0.2073834278566319,0.3173936833167988,0.5368421052631579,0.7905817174515235,0.21772853185595564,7.9,15.0,2.0,1.0859299829462543,0.034239995875395834,0.023049989249557257,0.6953600022825412,0.2658600016729906,0.06741999386576936,1.2664499983657151,4.4156400093925186,18.364159995689988,10.05589999986114,59.30285000358708,0.3684210526315789,0.631578947368421,0.0,0.8789473684210526,0.12105263157894737,0.29473684210526313,0.15789473684210525,0.23157894736842105,0.15789473684210525,0.15789473684210525,loss,-0.8994834611728244,1.2687222001731482
zcat,nsgaii,zcat1,adaptive_hierarchical_joint_no_regime,adaptive,10,23.654489518206507,0.5613062522897488,63.03591000032611,0.2020838078131692,0.32729157828725874,0.5490304709141275,1.0,0.21828254847645426,11.4,15.4,0.0,1.1305999869364314,0.03469000948825851,0.02106000029016286,0.7187000039266422,0.2869499890948646,0.06919998413650319,1.3188799930503592,4.5716500040725805,19.262300012633204,11.028759986220393,62.81901000038488,0.34736842105263155,0.6526315789473685,0.0,1.0,0.0,0.3052631578947368,0.1631578947368421,0.21052631578947367,0.15789473684210525,0.1631578947368421,loss,-1.3592589800416874,1.3443075098429749
zcat,nsgaii,zcat1,fixed_sbx,fixed,10,25.013748498248194,0.3302582917385205,46.89098999951966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,0.0,1.0
zcat,nsgaii,zcat1,semantic_prototype_sbx,adaptive,10,24.223697341783136,0.38865751031435225,64.38442999933613,0.24025383975070888,0.3429573681818223,1.0,0.981163434903047,0.2166204986149584,0.0,17.8,0.2,0.9541200226522051,0.034770013007801026,0.03231000155210495,0.5642200063448399,0.2537500040489249,0.06906999769853428,1.3027299952227622,6.0234300151932985,19.252779983798973,11.3233499971102,64.21245999808889,1.0,0.0,0.0,0.9894736842105264,0.010526315789473684,0.3052631578947368,0.1789473684210526,0.2,0.15789473684210525,0.15789473684210525,loss,-0.7900511564650579,1.373066126349554
zcat,nsgaii,zcat14,adaptive_hierarchical_joint,adaptive,10,24.111606884116473,0.46799816452823284,65.86236999864923,0.2056755992986679,0.3496384199886387,0.5423822714681441,0.8526315789473683,0.21994459833795013,9.5,14.6,1.4,1.2689900133409537,0.03790999617194757,0.02862999535864219,0.7970900027430616,0.3155200101900846,0.08984000887721777,1.4831100212177262,4.903089997242205,19.87410999572603,11.529620004876051,65.65239999763435,0.36315789473684207,0.6368421052631579,0.0,0.9052631578947368,0.09473684210526315,0.3,0.1631578947368421,0.22105263157894733,0.1526315789473684,0.1631578947368421,loss,-1.0962610930931227,1.2707175360237506
zcat,nsgaii,zcat14,adaptive_hierarchical_joint_no_regime,adaptive,10,24.01713880518712,0.4681431001421882,65.2690300019458,0.20144439321834923,0.34653315777081606,0.5523545706371191,1.0,0.22216066481994456,11.4,15.2,0.0,1.2264900404261425,0.03633001178968698,0.022670011094305664,0.7855900068534538,0.30634001159342006,0.075559999095276,1.4213099886546843,4.725590000452939,19.693470009951852,11.374760007311124,65.08869999815943,0.34210526315789475,0.6578947368421053,0.0,1.0,0.0,0.3263157894736842,0.1631578947368421,0.18421052631578946,0.15789473684210525,0.16842105263157894,loss,-1.1907291720224755,1.2592699136765622
zcat,nsgaii,zcat14,fixed_sbx,fixed,10,25.207867977209595,0.35056255465515335,51.830849997350015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,0.0,1.0
zcat,nsgaii,zcat14,semantic_prototype_sbx,adaptive,10,25.017774570838903,0.34703833327641603,68.36999999941327,0.23759051859903163,0.3486899996029311,1.0,0.9612188365650969,0.22770083102493072,0.0,17.1,0.6,1.0646899943822064,0.038649997441098094,0.0363900006050244,0.6194500019773841,0.2762399963103235,0.09395999804837629,1.4312499988591298,6.441199996334035,19.794509996427223,11.472519996459596,68.18736000132049,1.0,0.0,0.0,0.9789473684210526,0.021052631578947368,0.34210526315789475,0.1631578947368421,0.18421052631578946,0.15789473684210525,0.1526315789473684,loss,-0.19009340637069272,1.3190985678010076
zcat,nsgaii,zcat19,adaptive_hierarchical_joint,adaptive,10,18.560094394636543,0.45761385899201085,75.64400999981444,0.20819239030055464,0.40661105273389503,0.5368421052631579,0.8249307479224376,0.21606648199445982,9.4,14.9,1.8,1.3526799652026966,0.04055999597767368,0.03354998043505475,0.8637599996291101,0.33267999679083005,0.08212999237002805,1.624339995032642,5.865520019142423,23.074009992706124,12.390460007009096,75.43442999740364,0.3684210526315789,0.631578947368421,0.0,0.8947368421052632,0.10526315789473684,0.2789473684210526,0.1894736842105263,0.21578947368421053,0.14736842105263157,0.16842105263157894,loss,-0.39837627684447696,1.2546599005217618
zcat,nsgaii,zcat19,adaptive_hierarchical_joint_no_regime,adaptive,10,18.420008916509925,0.4782062989410666,79.18733999977121,0.20305279720423347,0.4219121043110805,0.5534626038781163,1.0,0.21495844875346254,11.6,15.4,0.0,1.432010022108443,0.04169999738223851,0.024850002955645323,0.8936200028983876,0.38153000932652503,0.09031000954564661,1.6691300043021329,5.830459985008929,24.538359993312042,13.386739998531993,78.96044000226539,0.34210526315789475,0.6578947368421052,0.0,1.0,0.0,0.29473684210526313,0.18421052631578946,0.19473684210526315,0.1526315789473684,0.17368421052631577,loss,-0.5384617549710953,1.3134308999078657
zcat,nsgaii,zcat19,fixed_sbx,fixed,10,18.95847067148102,0.3821896858982502,60.29045000032056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,0.0,1.0
zcat,nsgaii,zcat19,semantic_prototype_sbx,adaptive,10,18.751120274700313,0.4069752245682528,79.61170000053244,0.24142712459799523,0.4061415782320852,1.0,0.9545706371191136,0.2343490304709141,0.0,16.4,0.4,1.2631599747692235,0.047849999100435525,0.06897000130265951,0.7348699931753799,0.320319997263141,0.09114998392760754,1.666139998997096,7.514820000506006,24.109750011120923,12.952230012160726,79.40683000051649,1.0,0.0,0.0,0.9736842105263157,0.02631578947368421,0.3578947368421052,0.1526315789473684,0.1894736842105263,0.14210526315789473,0.15789473684210525,loss,-0.20735039678070777,1.320469493926636
zcat,nsgaii,zcat6,adaptive_hierarchical_joint,adaptive,10,31.11958083514022,0.4452284544682362,71.83253999974113,0.1969617664526777,0.41128894755322676,0.5379501385041551,0.7872576177285319,0.21606648199445982,8.8,15.0,2.0,1.3150699800462462,0.04086999542778358,0.03707999421749264,0.8017499902052805,0.3533000039169565,0.08206999627873302,1.489159997436218,5.1791000019875355,21.029629991971888,12.74014000518946,71.57390999927884,0.3684210526315789,0.631578947368421,0.0,0.868421052631579,0.13157894736842105,0.28947368421052627,0.18421052631578946,0.21578947368421053,0.1526315789473684,0.15789473684210525,loss,-1.0801987153057198,1.3574100858163616
zcat,nsgaii,zcat6,adaptive_hierarchical_joint_no_regime,adaptive,10,31.13390008083747,0.44172085912199294,76.07784000138054,0.19833717223340772,0.3700200001874595,0.5379501385041551,1.0,0.21883656509695287,12.3,14.9,0.0,1.2509199950727634,0.0384899991331622,0.021309997828211635,0.7851799935451709,0.3249999994295649,0.08094000513665378,1.529959989420604,5.319060003967024,24.078769989137072,13.979519995336886,75.88688000105321,0.3684210526315789,0.631578947368421,0.0,1.0,0.0,0.3052631578947368,0.18421052631578946,0.19473684210526315,0.14736842105263157,0.16842105263157894,loss,-1.0658794696084684,1.4376329630745277
zcat,nsgaii,zcat6,fixed_sbx,fixed,10,32.19977955044594,0.30478845809249916,52.9188200016506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,0.0,1.0
zcat,nsgaii,zcat6,semantic_prototype_sbx,adaptive,10,32.287952211938325,0.29804663424758837,72.16219999972964,0.23904806473044943,0.3714510531464935,1.0,0.9257617728531855,0.2293628808864266,0.0,17.0,0.8,1.1347500258125365,0.0501000031363219,0.04675000673159957,0.6742399913491681,0.29033001337666065,0.07333001121878624,1.4122599895927124,6.77093999547651,21.331970000755973,12.62660001812037,71.96357999637257,1.0,0.0,0.0,0.9578947368421054,0.042105263157894736,0.34210526315789475,0.1631578947368421,0.19473684210526315,0.1526315789473684,0.14736842105263157,win,0.08817266149238634,1.3636396275933367
