run_id,host,variant,variant_group,problem,suite,problem_n_var,problem_n_obj,seed,engine,population_size,max_evaluations,evaluations,time_ms,n_solutions,online_control_enabled,policy,credit_model,average_reward,average_bounded_reward,average_overhead_ms,family_switches,intent_switches,regime_switches,family_concentration,intent_concentration,regime_concentration,trace_steps,policy_state_available,profile_controller_time_ms,profile_start_step_time_ms,profile_router_time_ms,profile_policy_select_time_ms,profile_policy_update_time_ms,profile_trace_time_ms,profile_decode_time_ms,profile_variation_time_ms,profile_evaluation_time_ms,profile_survival_time_ms,profile_total_runtime_ms,family_share_sbx_like,family_share_de_like,regime_share_repair,regime_share_expand,regime_share_refine,intent_share_exploratory,intent_share_balanced,intent_share_local_refine,intent_share_mutation_heavy,intent_share_feasibility_biased,hv,hv_ref_point,igd_plus,policy_state_file
nsgaii__zdt3__adaptive_hierarchical_joint__seed7,nsgaii,adaptive_hierarchical_joint,adaptive,zdt3,anchor,12,2,7,numpy,40,800,800,43.569499990553595,11,True,adaptive_hierarchical_joint,simple_improvement,0.20346712505885065,0.20346712505885065,0.3337736852699891,4,16,2,0.5346260387811634,0.21329639889196672,0.6675900277008311,19,True,1.1881998943863437,0.03119994653388858,0.01689998316578567,0.6932999967830256,0.2581999870017171,0.18859998090192676,1.1919999815290794,3.8618999969912693,0.680099954479374,11.455899977590889,43.401500006439164,0.3684210526315789,0.631578947368421,0.0,0.7894736842105263,0.21052631578947367,0.2631578947368421,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.15789473684210525,2.3197340744413517,"[0.9671547996278232, 2.924570503200517]",0.27392609343208657,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint__seed7.json
nsgaii__zdt3__adaptive_hierarchical_joint_no_regime__seed7,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt3,anchor,12,2,7,numpy,40,800,800,52.88740000105463,17,True,adaptive_hierarchical_joint,simple_improvement,0.19586948067930296,0.19586948067930296,0.3992157894811642,10,16,0,0.5678670360110804,0.21883656509695287,1.0,19,True,1.215899974340573,0.03239997022319585,0.018400067347101867,0.8379999926546589,0.2694999711820856,0.05759997293353081,1.5762000111863017,5.121000067447312,0.8706999651622027,14.796100003877655,52.72069999773521,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525,2.2249103227525135,"[0.9671547996278232, 2.924570503200517]",0.294167685903844,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint_no_regime__seed7.json
nsgaii__zdt3__fixed_sbx__seed8,nsgaii,fixed_sbx,fixed,zdt3,anchor,12,2,8,numpy,40,800,800,35.45810001378413,34,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.384831335507909,"[0.9671547996278232, 2.924570503200517]",0.1951583089694862,
nsgaii__zdt3__semantic_prototype_sbx__seed8,nsgaii,semantic_prototype_sbx,adaptive,zdt3,anchor,12,2,8,numpy,40,800,800,42.366999987279996,27,True,adaptive_flat_parameter,simple_improvement,0.22487493206344428,0.22487493206344428,0.35436315795921375,0,16,2,1.0,0.23545706371191133,0.9002770083102491,19,True,0.785000083851628,0.03170005220454186,0.015400000847876072,0.49980000767391175,0.1945000112755224,0.04360001184977591,1.4500000252155587,5.605600017588586,0.7422000198857859,11.104400007752702,42.19939999165945,1.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,2.01097360756334,"[0.9671547996278232, 2.924570503200517]",0.3598799841514406,policy_states\nsgaii__zdt3__semantic_prototype_sbx__seed8.json
nsgaii__zdt3__adaptive_hierarchical_joint__seed8,nsgaii,adaptive_hierarchical_joint,adaptive,zdt3,anchor,12,2,8,numpy,40,800,800,42.092500007129274,20,True,adaptive_hierarchical_joint,simple_improvement,0.21413980340138464,0.21413980340138464,0.2772631567878355,8,13,2,0.5124653739612188,0.20775623268698057,0.6121883656509695,19,True,0.9041000303113833,0.023800050257705152,0.014799981727264822,0.5499999533640221,0.2614000259200111,0.054100019042380154,0.9314000344602391,4.001199995400384,0.8669999660924077,11.315900002955459,41.931499989004806,0.42105263157894735,0.5789473684210527,0.0,0.7368421052631579,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.15789473684210525,0.15789473684210525,2.425297997940542,"[0.9671547996278232, 2.924570503200517]",0.18038409016542511,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint__seed8.json
nsgaii__zdt3__adaptive_hierarchical_joint_no_regime__seed8,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt3,anchor,12,2,8,numpy,40,800,800,38.91000000294298,20,True,adaptive_hierarchical_joint,simple_improvement,0.19073722199426568,0.19073722199426568,0.2836894747911413,12,14,0,0.5678670360110804,0.21883656509695287,1.0,19,True,0.8585000614402816,0.025200046366080642,0.013700046110898256,0.5580999859375879,0.21359999664127827,0.04789998638443649,1.1144000163767487,3.4198000066680834,0.5969000048935413,10.976099962135777,38.71229999640491,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,2.097825214396097,"[0.9671547996278232, 2.924570503200517]",0.36256176768877885,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint_no_regime__seed8.json
nsgaii__zdt3__fixed_sbx__seed9,nsgaii,fixed_sbx,fixed,zdt3,anchor,12,2,9,numpy,40,800,800,30.04050000163261,25,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2463595851729536,"[0.9671547996278232, 2.924570503200517]",0.25577936442802135,
nsgaii__zdt3__semantic_prototype_sbx__seed9,nsgaii,semantic_prototype_sbx,adaptive,zdt3,anchor,12,2,9,numpy,40,800,800,38.748999999370426,31,True,adaptive_flat_parameter,simple_improvement,0.22333591915297107,0.22333591915297107,0.27691052482144807,0,15,2,1.0,0.24099722991689748,0.7340720221606647,19,True,0.7599999808007851,0.02419996599201113,0.02680000034160912,0.48060000699479133,0.1814999704947695,0.04690003697760403,1.0052000725409016,4.205500008538365,0.5868000007467344,10.422899955301546,38.53239999443758,1.0,0.0,0.0,0.8421052631578947,0.15789473684210525,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.10526315789473684,1.8410499996159622,"[0.9671547996278232, 2.924570503200517]",0.4404129070057126,policy_states\nsgaii__zdt3__semantic_prototype_sbx__seed9.json
nsgaii__zdt3__adaptive_hierarchical_joint__seed9,nsgaii,adaptive_hierarchical_joint,adaptive,zdt3,anchor,12,2,9,numpy,40,800,800,76.42019999912009,19,True,adaptive_hierarchical_joint,simple_improvement,0.20277382096558227,0.20277382096558227,0.4723631580801387,8,16,2,0.5346260387811634,0.21883656509695287,0.7340720221606647,19,True,1.4983000728534535,0.043199994252063334,0.04230000195093453,0.9461000154260546,0.38120002136565745,0.08550003985874355,1.9866999937221408,5.878899959498085,1.0472000139998272,27.441599988378584,76.1940000083996,0.3684210526315789,0.631578947368421,0.0,0.8421052631578947,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,2.1191839408432083,"[0.9671547996278232, 2.924570503200517]",0.33972342995733285,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint__seed9.json
nsgaii__zdt3__adaptive_hierarchical_joint_no_regime__seed9,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zdt3,anchor,12,2,9,numpy,40,800,800,68.95619998977054,14,True,adaptive_hierarchical_joint,simple_improvement,0.2047757174013454,0.2047757174013454,0.522715787826057,12,14,0,0.5678670360110804,0.23545706371191133,1.0,19,True,1.4390999713214114,0.04369996895547956,0.017300000763498247,0.9723999828565866,0.3276999923400581,0.07800002640578896,1.9346000190125778,6.26259995624423,1.0901000059675425,19.495499989716336,68.72779999685008,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,2.128187881409449,"[0.9671547996278232, 2.924570503200517]",0.3193258566849877,policy_states\nsgaii__zdt3__adaptive_hierarchical_joint_no_regime__seed9.json
nsgaii__dtlz2__fixed_sbx__seed0,nsgaii,fixed_sbx,fixed,dtlz2,anchor,12,3,0,numpy,40,800,800,42.2897000098601,40,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.410961274677058,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.14743569588826672,
nsgaii__dtlz2__semantic_prototype_sbx__seed0,nsgaii,semantic_prototype_sbx,adaptive,dtlz2,anchor,12,3,0,numpy,40,800,800,45.13729999598581,40,True,adaptive_flat_parameter,simple_improvement,0.1929715366260824,0.1929715366260824,0.3325526287019449,0,15,2,1.0,0.20775623268698057,0.5678670360110804,19,True,0.8298999309772626,0.028199952794238925,0.024100037990137935,0.5065000004833564,0.22359995637089014,0.04749998333863914,1.3328000495675951,5.038100003730506,1.1503999849082902,11.470199970062822,44.93989999173209,1.0,0.0,0.0,0.6842105263157895,0.3157894736842105,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.15789473684210525,6.349656703747554,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.1495731731120307,policy_states\nsgaii__dtlz2__semantic_prototype_sbx__seed0.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed0,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,anchor,12,3,0,numpy,40,800,800,44.653299992205575,40,True,adaptive_hierarchical_joint,simple_improvement,0.14619465251383898,0.14619465251383898,0.3698526316408166,10,14,0,0.6121883656509695,0.21883656509695287,1.0,19,True,1.0591000027488917,0.030300012440420687,0.01890001294668764,0.7060000352794304,0.2510999620426446,0.052799980039708316,1.3351999805308878,3.691699996124953,1.0101999941980466,12.748599969199859,44.428199995309114,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,5.997500860502292,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.27009508585024833,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed0.json
nsgaii__dtlz2__adaptive_hierarchical_joint_no_regime__seed0,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,dtlz2,anchor,12,3,0,numpy,40,800,800,41.43199999816716,40,True,adaptive_hierarchical_joint,simple_improvement,0.14619465251383898,0.14619465251383898,0.29550526386102366,10,14,0,0.6121883656509695,0.21883656509695287,1.0,19,True,0.9489000076428056,0.026000008801929653,0.017000013031065464,0.6017999694449827,0.2515000378480181,0.05259997851680964,1.0840999748324975,3.855399976600893,1.16379999963101,12.334299986832775,41.255200005252846,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,5.997500860502292,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.27009508585024833,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint_no_regime__seed0.json
nsgaii__dtlz2__fixed_sbx__seed1,nsgaii,fixed_sbx,fixed,dtlz2,anchor,12,3,1,numpy,40,800,800,26.75900000031106,40,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4197943053684305,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.13255570677920003,
nsgaii__dtlz2__semantic_prototype_sbx__seed1,nsgaii,semantic_prototype_sbx,adaptive,dtlz2,anchor,12,3,1,numpy,40,800,800,36.34199999214616,40,True,adaptive_flat_parameter,simple_improvement,0.1899075798321226,0.1899075798321226,0.2822210517479107,0,15,2,1.0,0.21883656509695287,0.7340720221606647,19,True,0.772500061430037,0.027900023269467056,0.015900004655122757,0.47050001739989966,0.20410001161508262,0.054100004490464926,1.0469000262673944,4.423399979714304,0.8496000082232058,9.089900020626374,36.18819999974221,1.0,0.0,0.0,0.8421052631578947,0.15789473684210525,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,6.450552182855304,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.13705873879230088,policy_states\nsgaii__dtlz2__semantic_prototype_sbx__seed1.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed1,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,anchor,12,3,1,numpy,40,800,800,39.541199992527254,40,True,adaptive_hierarchical_joint,simple_improvement,0.1382785218053144,0.1382785218053144,0.3046789497602731,10,14,0,0.6121883656509695,0.21883656509695287,1.0,19,True,0.964700011536479,0.02750000567175448,0.01680001150816679,0.6368999747792259,0.22989997523836792,0.053600044338963926,1.1643999896477908,4.39610006287694,1.0585999698378146,11.020699996151961,39.37559999758378,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,6.243521258209755,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.1961261953639389,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed1.json
nsgaii__dtlz2__adaptive_hierarchical_joint_no_regime__seed1,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,dtlz2,anchor,12,3,1,numpy,40,800,800,42.63290000380948,40,True,adaptive_hierarchical_joint,simple_improvement,0.1382785218053144,0.1382785218053144,0.3569263169897328,10,14,0,0.6121883656509695,0.21883656509695287,1.0,19,True,1.0988999565597624,0.03440000000409782,0.01789999078027904,0.7381000032182783,0.25369996728841215,0.054799995268695056,1.2436999968485907,4.574499966111034,1.1297000455670059,11.798799954704009,42.423600010806695,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,6.243521258209755,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.1961261953639389,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint_no_regime__seed1.json
nsgaii__dtlz2__fixed_sbx__seed2,nsgaii,fixed_sbx,fixed,dtlz2,anchor,12,3,2,numpy,40,800,800,24.950999999418855,40,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2689707502260985,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.17826824291595966,
nsgaii__dtlz2__semantic_prototype_sbx__seed2,nsgaii,semantic_prototype_sbx,adaptive,dtlz2,anchor,12,3,2,numpy,40,800,800,44.534699991345406,40,True,adaptive_flat_parameter,simple_improvement,0.19128989842169192,0.19128989842169192,0.3506684220873898,0,14,2,1.0,0.24653739612188363,0.5678670360110804,19,True,1.0368000657763332,0.029100003303028643,0.016900026821531355,0.6773999921279028,0.2524000301491469,0.061000013374723494,1.3492000434780493,5.554799994570203,1.009799976600334,11.314999966998585,44.369800001732074,1.0,0.0,0.0,0.6842105263157895,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.3157894736842105,0.10526315789473684,0.10526315789473684,6.3202699994177785,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.1713250182242509,policy_states\nsgaii__dtlz2__semantic_prototype_sbx__seed2.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed2,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,anchor,12,3,2,numpy,40,800,800,42.678199999500066,40,True,adaptive_hierarchical_joint,simple_improvement,0.14045098835733041,0.14045098835733041,0.32959999914869276,8,15,0,0.6675900277008311,0.22991689750692518,1.0,19,True,1.2247999547980726,0.03029998333659023,0.020499981474131346,0.8455000206595287,0.26149998302571476,0.06699998630210757,1.2843000004068017,4.36560001980979,1.0230000189039856,11.353199981385842,42.49570000683889,0.21052631578947367,0.7894736842105263,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.10526315789473684,6.303262638787283,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.16878562407992104,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed2.json
nsgaii__dtlz2__adaptive_hierarchical_joint_no_regime__seed2,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,dtlz2,anchor,12,3,2,numpy,40,800,800,45.71109999960754,40,True,adaptive_hierarchical_joint,simple_improvement,0.14045098835733041,0.14045098835733041,0.3394631578550233,8,15,0,0.6675900277008311,0.22991689750692518,1.0,19,True,1.1720999900717288,0.034200013033114374,0.021699946955777705,0.7173999911174178,0.32460002694278955,0.07420001202262938,1.6893999563762918,4.511799997999333,1.080599962733686,13.581599996541627,45.382900003460236,0.21052631578947367,0.7894736842105263,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.10526315789473684,6.303262638787283,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.16878562407992104,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint_no_regime__seed2.json
nsgaii__dtlz2__fixed_sbx__seed3,nsgaii,fixed_sbx,fixed,dtlz2,anchor,12,3,3,numpy,40,800,800,28.303500002948567,40,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408092362584775,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.13767870139310032,
nsgaii__dtlz2__semantic_prototype_sbx__seed3,nsgaii,semantic_prototype_sbx,adaptive,dtlz2,anchor,12,3,3,numpy,40,800,800,43.70080000080634,40,True,adaptive_flat_parameter,simple_improvement,0.1860618769656149,0.1860618769656149,0.40716842034414996,0,16,2,1.0,0.21329639889196672,0.6121883656509695,19,True,0.8438000077148899,0.030700015486218035,0.03200001083314419,0.5022999830543995,0.22360002913046628,0.05519996921066195,3.3143000182462856,5.6316000118386,1.1792999866884202,11.181800000485964,43.542999992496334,1.0,0.0,0.0,0.7368421052631579,0.2631578947368421,0.2631578947368421,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.15789473684210525,6.344514833197789,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.14414646913367557,policy_states\nsgaii__dtlz2__semantic_prototype_sbx__seed3.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed3,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,anchor,12,3,3,numpy,40,800,800,51.28590000094846,40,True,adaptive_hierarchical_joint,simple_improvement,0.15959662446760092,0.15959662446760092,0.43141052561910137,10,14,0,0.6121883656509695,0.21883656509695287,1.0,19,True,1.253599999472499,0.04020000051241368,0.03750000905711204,0.8057000086409971,0.30569997034035623,0.06450001092161983,1.9944000378018245,5.422000016551465,1.5549999952781945,13.653500020154752,51.12690001260489,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,6.3434103885630755,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.16151603180407076,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed3.json
nsgaii__dtlz2__adaptive_hierarchical_joint_no_regime__seed3,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,dtlz2,anchor,12,3,3,numpy,40,800,800,43.03880000952631,40,True,adaptive_hierarchical_joint,simple_improvement,0.15959662446760092,0.15959662446760092,0.335152630118261,10,14,0,0.6121883656509695,0.21883656509695287,1.0,19,True,1.103100017644465,0.03290003223810345,0.01489996793679893,0.7362999895121902,0.23800002236384898,0.08100000559352338,1.3845000066794455,4.516100016189739,1.1606000043684617,11.478400003397837,42.83289999875706,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,6.3434103885630755,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.16151603180407076,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint_no_regime__seed3.json
nsgaii__dtlz2__fixed_sbx__seed4,nsgaii,fixed_sbx,fixed,dtlz2,anchor,12,3,4,numpy,40,800,800,21.757499998784624,40,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3958366220009655,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.1452176002402931,
nsgaii__dtlz2__semantic_prototype_sbx__seed4,nsgaii,semantic_prototype_sbx,adaptive,dtlz2,anchor,12,3,4,numpy,40,800,800,36.56290000071749,40,True,adaptive_flat_parameter,simple_improvement,0.18813448100657904,0.18813448100657904,0.2957315806078872,0,15,2,1.0,0.2520775623268698,0.5013850415512464,19,True,0.7277000549947843,0.026000008801929653,0.024800028768368065,0.45700000191573054,0.17710000975057483,0.042800005758181214,1.2128000089433044,4.4913000165252015,0.9124000062001869,9.581600010278635,36.40830000222195,1.0,0.0,0.0,0.5263157894736842,0.47368421052631576,0.2631578947368421,0.15789473684210525,0.3684210526315789,0.10526315789473684,0.10526315789473684,6.038109068431078,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.2184201210508917,policy_states\nsgaii__dtlz2__semantic_prototype_sbx__seed4.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed4,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,anchor,12,3,4,numpy,40,800,800,37.725500005763024,40,True,adaptive_hierarchical_joint,simple_improvement,0.147689043315694,0.147689043315694,0.2927368424073058,8,14,0,0.6675900277008311,0.22437673130193903,1.0,19,True,0.877000013133511,0.02460002724546939,0.01510001311544329,0.5761999782407656,0.21559999731834978,0.04549999721348286,1.0207000013906509,3.607900012866594,0.987100022030063,11.307299981126562,37.45830000843853,0.21052631578947367,0.7894736842105263,0.0,1.0,0.0,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.21052631578947367,0.10526315789473684,6.3663089890845574,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.16490062961412816,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed4.json
nsgaii__dtlz2__adaptive_hierarchical_joint_no_regime__seed4,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,dtlz2,anchor,12,3,4,numpy,40,800,800,40.69280000112485,40,True,adaptive_hierarchical_joint,simple_improvement,0.147689043315694,0.147689043315694,0.28881052505886673,8,14,0,0.6675900277008311,0.22437673130193903,1.0,19,True,0.92760004918091,0.022800013539381325,0.012600023183040321,0.5934000218985602,0.248500015004538,0.05029997555539012,0.9453000238863751,4.017899962491356,1.0254999797325581,10.987600006046705,40.48149999289308,0.21052631578947367,0.7894736842105263,0.0,1.0,0.0,0.3157894736842105,0.21052631578947367,0.15789473684210525,0.21052631578947367,0.10526315789473684,6.3663089890845574,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.16490062961412816,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint_no_regime__seed4.json
nsgaii__dtlz2__fixed_sbx__seed5,nsgaii,fixed_sbx,fixed,dtlz2,anchor,12,3,5,numpy,40,800,800,28.405699995346367,40,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.396286331579178,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.14976070452585521,
nsgaii__dtlz2__semantic_prototype_sbx__seed5,nsgaii,semantic_prototype_sbx,adaptive,dtlz2,anchor,12,3,5,numpy,40,800,800,40.10139999445528,40,True,adaptive_flat_parameter,simple_improvement,0.18463967666169698,0.18463967666169698,0.3020105267703337,0,15,1,1.0,0.29639889196675895,0.5346260387811634,19,True,0.7846000808058307,0.029900038498453796,0.016299978597089648,0.4714000388048589,0.21270000434014946,0.05430002056527883,1.0705999593483284,4.948100031469949,1.010400039376691,10.257200003252365,39.840299999923445,1.0,0.0,0.0,0.3684210526315789,0.631578947368421,0.15789473684210525,0.15789473684210525,0.47368421052631576,0.10526315789473684,0.10526315789473684,6.259696898358092,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.18282035903175914,policy_states\nsgaii__dtlz2__semantic_prototype_sbx__seed5.json
nsgaii__dtlz2__adaptive_hierarchical_joint__seed5,nsgaii,adaptive_hierarchical_joint,adaptive,dtlz2,anchor,12,3,5,numpy,40,800,800,57.73020000196993,40,True,adaptive_hierarchical_joint,simple_improvement,0.1543073461137297,0.1543073461137297,0.48552105267605694,10,14,0,0.6121883656509695,0.21883656509695287,1.0,19,True,1.516300006187521,0.04809998790733516,0.031499977922067046,1.039800001308322,0.3210000286344439,0.07590001041535288,1.8971000099554658,5.436299994471483,1.3453000137815252,14.31949995458126,57.510699989506975,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,6.279814491288739,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.1839994370480731,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint__seed5.json
nsgaii__dtlz2__adaptive_hierarchical_joint_no_regime__seed5,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,dtlz2,anchor,12,3,5,numpy,40,800,800,54.29250000452157,40,True,adaptive_hierarchical_joint,simple_improvement,0.1543073461137297,0.1543073461137297,0.44178421146505953,10,14,0,0.6121883656509695,0.21883656509695287,1.0,19,True,1.301699987379834,0.04200001421850175,0.02269998367410153,0.8471999899484217,0.3164999798173085,0.07330001972150058,1.6272000211756676,5.415100007667206,1.4042999973753467,14.811800007009879,54.09029999282211,0.2631578947368421,0.7368421052631579,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.15789473684210525,6.279814491288739,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.1839994370480731,policy_states\nsgaii__dtlz2__adaptive_hierarchical_joint_no_regime__seed5.json
nsgaii__dtlz2__fixed_sbx__seed6,nsgaii,fixed_sbx,fixed,dtlz2,anchor,12,3,6,numpy,40,800,800,31.483400001889095,40,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.327960042442111,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.15283333202227153,
nsgaii__dtlz2__semantic_prototype_sbx__seed6,nsgaii,semantic_prototype_sbx,adaptive,dtlz2,anchor,12,3,6,numpy,40,800,800,47.2072999982629,40,True,adaptive_flat_parameter,simple_improvement,0.20056019355857554,0.20056019355857554,0.36398947199095827,0,15,1,1.0,0.29639889196675895,0.5346260387811634,19,True,0.9367000457132235,0.03250001464039087,0.018600025214254856,0.5752000288339332,0.2517999819247052,0.058599995099939406,1.308500039158389,5.5123000202002,1.4050999889150262,11.40469998063054,47.05870000179857,1.0,0.0,0.0,0.3684210526315789,0.631578947368421,0.15789473684210525,0.15789473684210525,0.47368421052631576,0.10526315789473684,0.10526315789473684,6.05863122473986,"[1.9242632259562198, 1.9489479893819655, 1.9607834107647109]",0.23255832724965414,policy_states\nsgaii__dtlz2__semantic_prototype_sbx__seed6.json
