run_id,host,variant,variant_group,problem,seed,engine,population_size,max_evaluations,evaluations,time_ms,n_solutions,online_control_enabled,policy,credit_model,average_reward,average_bounded_reward,average_overhead_ms,family_switches,intent_switches,regime_switches,family_concentration,intent_concentration,regime_concentration,trace_steps,policy_state_available,profile_controller_time_ms,profile_start_step_time_ms,profile_router_time_ms,profile_policy_select_time_ms,profile_policy_update_time_ms,profile_trace_time_ms,profile_decode_time_ms,profile_variation_time_ms,profile_evaluation_time_ms,profile_survival_time_ms,profile_total_runtime_ms,family_share_sbx_like,family_share_de_like,regime_share_repair,regime_share_expand,regime_share_refine,intent_share_exploratory,intent_share_balanced,intent_share_local_refine,intent_share_mutation_heavy,intent_share_feasibility_biased,hv,hv_ref_point,igd_plus,policy_state_file
nsgaii__zcat1__adaptive_flat_operator__seed1,nsgaii,adaptive_flat_operator,adaptive,zcat1,1,numpy,40,800,800,58.82900000142399,18,True,adaptive_flat_operator,simple_improvement,0.20802828711627294,0.20802828711627294,0.28174736890880586,12,0,4,0.5346260387811634,1.0,0.8116343490304709,19,True,0.8639999941806309,0.033000032999552786,0.022000000171829015,0.5080999835627154,0.23979998513823375,0.06109999230829999,1.1684999990393408,4.103299987036735,18.861800024751574,10.042699985206127,58.671200000389945,0.3684210526315789,0.631578947368421,0.0,0.8947368421052632,0.10526315789473684,0.0,1.0,0.0,0.0,0.0,36.115526541828224,"[3.1536627844354066, 13.93981025195237]",0.5548766868169981,policy_states\nsgaii__zcat1__adaptive_flat_operator__seed1.json
nsgaii__zcat1__adaptive_flat_parameter__seed1,nsgaii,adaptive_flat_parameter,adaptive,zcat1,1,numpy,40,800,800,60.872400004882365,21,True,adaptive_flat_parameter,simple_improvement,0.23543490059113095,0.23543490059113095,0.2932684219558723,0,18,0,1.0,0.21883656509695287,1.0,19,True,0.8619000145699829,0.03160000778734684,0.01979999797185883,0.5048000093665905,0.23410000721924007,0.07159999222494662,1.1820999861811288,6.009699987771455,19.18880003358936,10.253900036332197,60.70550000004005,1.0,0.0,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,35.875785018068015,"[3.1536627844354066, 13.93981025195237]",0.4906605282657475,policy_states\nsgaii__zcat1__adaptive_flat_parameter__seed1.json
nsgaii__zcat1__adaptive_hierarchical_joint__seed1,nsgaii,adaptive_hierarchical_joint,adaptive,zcat1,1,numpy,40,800,800,59.839900000952184,30,True,adaptive_hierarchical_joint,simple_improvement,0.2130800208746007,0.2130800208746007,0.3195473679960215,9,13,2,0.5346260387811634,0.21329639889196672,0.8116343490304709,19,True,1.062099967384711,0.03509999078232795,0.022599997464567423,0.6786000012652948,0.2579999782028608,0.06779999966965988,1.199300000735093,3.9376999920932576,18.233800001326017,10.537199988903012,59.629199997289106,0.3684210526315789,0.631578947368421,0.0,0.8947368421052632,0.10526315789473684,0.2631578947368421,0.15789473684210525,0.2631578947368421,0.15789473684210525,0.15789473684210525,36.61691038969074,"[3.1536627844354066, 13.93981025195237]",0.5259052690816518,policy_states\nsgaii__zcat1__adaptive_hierarchical_joint__seed1.json
nsgaii__zcat1__adaptive_hierarchical_joint_no_regime__seed1,nsgaii,adaptive_hierarchical_joint_no_regime,adaptive,zcat1,1,numpy,40,800,800,65.94229999609524,25,True,adaptive_hierarchical_joint,simple_improvement,0.1986219173342952,0.1986219173342952,0.31816315841799797,10,15,0,0.5678670360110804,0.21883656509695287,1.0,19,True,1.1032999900635332,0.03359998663654551,0.020399995264597237,0.6851999860373326,0.2899000101024285,0.07420001202262938,1.259199998457916,4.220599999825936,21.511599989025854,11.925700004212558,65.75270000030287,0.3157894736842105,0.6842105263157895,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.21052631578947367,35.54807154155777,"[3.1536627844354066, 13.93981025195237]",0.6031284834092422,policy_states\nsgaii__zcat1__adaptive_hierarchical_joint_no_regime__seed1.json
nsgaii__zcat1__adaptive_hierarchical_joint_fixed_family_sbx__seed1,nsgaii,adaptive_hierarchical_joint_fixed_family_sbx,adaptive,zcat1,1,numpy,40,800,800,62.15839999640593,21,True,adaptive_hierarchical_joint,simple_improvement,0.23543490059113095,0.23543490059113095,0.2947473690973742,0,18,0,1.0,0.21883656509695287,1.0,19,True,0.8987999899545684,0.029800008633174002,0.02320000930922106,0.5272999915177934,0.2503999858163297,0.06809999467805028,1.1380000214558095,5.8870999928331,18.934600026113912,10.421200000564568,61.9899000012083,1.0,0.0,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,0.21052631578947367,0.15789473684210525,0.15789473684210525,35.875785018068015,"[3.1536627844354066, 13.93981025195237]",0.4906605282657475,policy_states\nsgaii__zcat1__adaptive_hierarchical_joint_fixed_family_sbx__seed1.json
nsgaii__zcat1__adaptive_hierarchical_joint_fixed_family_de__seed1,nsgaii,adaptive_hierarchical_joint_fixed_family_de,adaptive,zcat1,1,numpy,40,800,800,56.98500000289641,22,True,adaptive_hierarchical_joint,simple_improvement,0.18883121389414623,0.18883121389414623,0.2778210527092022,0,18,2,1.0,0.24099722991689748,0.9002770083102491,19,True,0.817900086985901,0.026400040951557457,0.018499980797059834,0.4952000090270303,0.21670004207408056,0.06110001413617283,1.0547000201768242,3.6278000043239444,18.213299998024013,10.589800018351525,56.79930000042077,0.0,1.0,0.0,0.9473684210526315,0.05263157894736842,0.3684210526315789,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.15789473684210525,36.59640773217519,"[3.1536627844354066, 13.93981025195237]",0.47435139197845716,policy_states\nsgaii__zcat1__adaptive_hierarchical_joint_fixed_family_de__seed1.json
nsgaii__zcat1__fixed_sbx__seed2,nsgaii,fixed_sbx,fixed,zcat1,2,numpy,40,800,800,50.56979999790201,33,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.35571288133618,"[3.1536627844354066, 13.93981025195237]",0.3873919067861243,
nsgaii__zcat1__fixed_de__seed2,nsgaii,fixed_de,fixed,zcat1,2,numpy,40,800,800,47.55450000084238,36,False,,,,,,0,0,0,1.0,,,0,False,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.833581740319076,"[3.1536627844354066, 13.93981025195237]",0.751189977521099,
nsgaii__zcat1__adaptive_flat_operator__seed2,nsgaii,adaptive_flat_operator,adaptive,zcat1,2,numpy,40,800,800,63.280599999416154,30,True,adaptive_flat_operator,simple_improvement,0.2117594271753947,0.2117594271753947,0.31065789402131677,13,0,0,0.5346260387811634,1.0,1.0,19,True,0.8417999924859032,0.03190001007169485,0.020999992557335645,0.5033999914303422,0.21830000332556665,0.06719999510096386,1.2196999959996901,5.192900018300861,20.41010001266841,10.66129998798715,63.06770000082906,0.3684210526315789,0.631578947368421,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,39.07244981493648,"[3.1536627844354066, 13.93981025195237]",0.32309302827174424,policy_states\nsgaii__zcat1__adaptive_flat_operator__seed2.json
nsgaii__zcat1__adaptive_flat_parameter__seed2,nsgaii,adaptive_flat_parameter,adaptive,zcat1,2,numpy,40,800,800,62.498400002368726,24,True,adaptive_flat_parameter,simple_improvement,0.2486706868376929,0.2486706868376929,0.3119368423205359,0,18,0,1.0,0.20775623268698057,1.0,19,True,0.901399995200336,0.033200005418621004,0.02329998096683994,0.5231999966781586,0.24760000815149397,0.07410000398522243,1.1560000057215802,5.492299977049697,19.591100011894014,11.13539998914348,62.28279999777442,1.0,0.0,0.0,1.0,0.0,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.15789473684210525,38.018119827095475,"[3.1536627844354066, 13.93981025195237]",0.35933343844934695,policy_states\nsgaii__zcat1__adaptive_flat_parameter__seed2.json
