host,problem,variant,variant_group,n_runs,mean_hv,mean_igd_plus,mean_time_ms,mean_average_reward,mean_average_overhead_ms,mean_family_concentration,mean_regime_concentration,mean_intent_concentration,mean_family_switches,mean_intent_switches,mean_regime_switches,mean_profile_controller_time_ms,mean_profile_start_step_time_ms,mean_profile_router_time_ms,mean_profile_policy_select_time_ms,mean_profile_policy_update_time_ms,mean_profile_trace_time_ms,mean_profile_decode_time_ms,mean_profile_variation_time_ms,mean_profile_evaluation_time_ms,mean_profile_survival_time_ms,mean_profile_total_runtime_ms,mean_family_share_sbx_like,mean_family_share_de_like,mean_regime_share_repair,mean_regime_share_expand,mean_regime_share_refine,mean_intent_share_exploratory,mean_intent_share_balanced,mean_intent_share_local_refine,mean_intent_share_mutation_heavy,mean_intent_share_feasibility_biased,comparison_to_baseline,hv_delta_vs_baseline,runtime_ratio_vs_baseline
nsgaii,zcat1,adaptive_flat_parameter,adaptive,5,36.977633830890944,0.39290255196473217,64.22274000215111,0.238167772082942,0.309503158113282,1.0,0.9623268698060942,0.21440443213296395,0.0,17.8,0.4,0.8674800134031102,0.03110001125605777,0.020819995552301407,0.5153600010089576,0.2368200002820231,0.0633800053037703,1.1600200057728216,5.893779991311021,19.993720017373562,11.009159999957774,64.03786000009859,1.0,0.0,0.0,0.9789473684210526,0.021052631578947368,0.29473684210526313,0.1789473684210526,0.21052631578947367,0.15789473684210525,0.15789473684210525,loss,-1.0562094302629745,1.3618024559425572
nsgaii,zcat1,adaptive_hierarchical_joint,adaptive,5,37.02663677825018,0.48547207567694894,63.36864000040805,0.21065337128420233,0.32127157886095936,0.5368421052631579,0.8138504155124654,0.22105263157894733,8.0,15.2,2.0,1.1211399891180918,0.031199984368868172,0.018620004993863404,0.747459998819977,0.262539999675937,0.061320001259446144,1.2296799977775663,4.779240004427265,20.343580000917427,10.652799993113149,63.16740000183927,0.3684210526315789,0.631578947368421,0.0,0.8947368421052632,0.10526315789473684,0.3052631578947368,0.15789473684210525,0.23157894736842105,0.14736842105263157,0.15789473684210525,loss,-1.0072064829037402,1.3436918072851614
nsgaii,zcat1,adaptive_hierarchical_joint_fixed_family_de,adaptive,5,34.893618180510245,0.7009567253810132,56.983139998919796,0.18818138063856965,0.28716421090250244,1.0,0.7296398891966758,0.22770083102493072,0.0,15.6,2.0,0.7716000138316303,0.027040010900236666,0.0189599915756844,0.4606800037436187,0.20690000237664208,0.05802000523544848,1.1026600055629387,3.438020001340192,18.787340012204368,10.079740003857296,56.82375999895157,0.0,1.0,0.0,0.8210526315789473,0.1789473684210526,0.3052631578947368,0.16842105263157894,0.24210526315789474,0.11578947368421053,0.16842105263157894,loss,-3.140225080643674,1.2082913310028252
nsgaii,zcat1,adaptive_hierarchical_joint_fixed_family_sbx,adaptive,5,36.977633830890944,0.39290255196473217,61.9027399996412,0.238167772082942,0.297091579475244,1.0,0.9623268698060942,0.21440443213296395,0.0,17.8,0.4,0.8332199955475517,0.028939999174326658,0.021579998428933322,0.49169999547302723,0.2309000032255426,0.06009999924572185,1.0893800033954903,5.658899999980349,19.041220007056836,10.962259992084,61.728999999468215,1.0,0.0,0.0,0.9789473684210526,0.021052631578947368,0.29473684210526313,0.1789473684210526,0.21052631578947367,0.15789473684210525,0.15789473684210525,loss,-1.0562094302629745,1.312608327801981
nsgaii,zcat1,adaptive_hierarchical_joint_no_regime,adaptive,5,36.64127497496027,0.5480624560177517,63.34441999788396,0.20541991750103178,0.3260736842333388,0.561218836565097,1.0,0.22105263157894733,10.4,15.8,0.0,1.034000031359028,0.031980001949705184,0.017720011237543076,0.6588200049009174,0.26120000547962263,0.06428000779123977,1.240679997135885,4.132540000136942,19.269659991550725,11.686180005199276,63.154620000568684,0.3263157894736842,0.6736842105263158,0.0,1.0,0.0,0.3157894736842105,0.16842105263157894,0.2,0.14736842105263157,0.16842105263157894,loss,-1.3925682861936508,1.3431782374979
nsgaii,zcat1,fixed_de,fixed,5,31.800049203110934,0.8913510831019845,44.350520000443794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,loss,-6.233794058042985,0.9404246386390693
nsgaii,zcat1,fixed_sbx,fixed,5,38.03384326115392,0.34236105598742494,47.16009999974631,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline,0.0,1.0
nsgaii,zcat14,adaptive_flat_operator,adaptive,5,35.64390590136575,0.42219759912531274,62.50160000054166,0.21162383927732745,0.2947410529534528,0.5434903047091413,0.8382271468144044,1.0,10.2,0.0,1.6,0.7460199922206812,0.028159991779830307,0.025660009123384953,0.43335999653209,0.2122599951690063,0.046579999616369605,1.0304600014933385,4.602499994507525,19.906680009444244,11.393939991830848,62.34977999847615,0.3578947368421052,0.6421052631578947,0.0,0.9052631578947368,0.09473684210526315,0.0,1.0,0.0,0.0,0.0,loss,-0.4013336411061701,1.2761100750458403
nsgaii,zcat14,adaptive_flat_parameter,adaptive,5,35.72882282614525,0.358342004486338,64.29253999667708,0.2354570155791856,0.30603052597909575,1.0,0.942382271468144,0.22991689750692518,0.0,16.6,0.8,0.7592000081785955,0.02827999705914408,0.016479994519613683,0.4630600044038147,0.20334000582806766,0.04804000636795536,1.09999999840511,5.828980005753692,20.0614199944539,10.871079993376043,64.11025999987032,1.0,0.0,0.0,0.968421052631579,0.031578947368421054,0.34736842105263155,0.16842105263157894,0.1789473684210526,0.15789473684210525,0.14736842105263157,loss,-0.3164167163266711,1.3126761241206026
nsgaii,zcat14,adaptive_hierarchical_joint,adaptive,5,34.861637726361224,0.47347549738599115,60.817199999291915,0.20400097155199384,0.33318421039056323,0.5434903047091413,0.8581717451523545,0.2166204986149584,9.4,14.6,1.2,0.9320599914644845,0.02527999458834529,0.05068000318715349,0.5957200075499713,0.21433999354485422,0.04603999259416014,1.017859994317405,4.344920002040453,19.186680002894718,10.212779996800236,60.66259999934118,0.3578947368421052,0.6421052631578947,0.0,0.9157894736842106,0.08421052631578947,0.29473684210526313,0.15789473684210525,0.23157894736842105,0.15789473684210525,0.15789473684210525,loss,-1.183601816110695,1.2417192784584987
nsgaii,zcat14,adaptive_hierarchical_joint_fixed_family_de,adaptive,5,33.047211129059725,0.689896173604011,61.91763999813702,0.18650089327065164,0.31254105231614393,1.0,0.7717451523545706,0.2232686980609418,0.0,15.6,2.0,0.7389800215605646,0.031719998514745384,0.019740006246138364,0.4452200111700222,0.19955999741796404,0.04274000821169466,1.1534999895957299,3.6737399976118468,19.683299999451265,10.80615999380825,61.72218000283465,0.0,1.0,0.0,0.8631578947368421,0.13684210526315788,0.3157894736842105,0.1789473684210526,0.2,0.13684210526315788,0.16842105263157894,loss,-2.998028413412193,1.2641872243910428
