problem,algorithm,algorithm_label,runs,hv_mean,hv_std,hv_median,igd_plus_mean,igd_plus_std,igd_plus_median,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median
zcat19,nsgaii,nsgaii,21,0.9845415150396307,0.0008150595219463268,0.9846354489350722,0.0066019466251221745,0.0003549859318055293,0.0064912579694613335,2.21182392857043,0.07065668274447615,2.2283305999881122
zcat19,gces_nocomp,gces-noComp,21,0.9885063863420112,0.0006827831781399882,0.9886616901412156,0.00493683291049552,0.00026934067190600107,0.004907967537774353,9.053070028575824,0.14288444560957733,9.087397800001781
zcat19,gces_nogeo,gces-noGeo,21,0.9860880139579655,0.0007296419779859048,0.9860679425532873,0.006007896735628471,0.00029604842235759436,0.006048590558308897,4.531012733332491,0.10682798690036549,4.521783200005302
zcat19,gces,gces,21,0.9861950750882348,0.0006052389856578355,0.9861113454554978,0.005997412622712383,0.0003458978851676967,0.006026996332621546,5.654495276191959,0.15189960878498593,5.668640600022627
zcat2,nsgaii,nsgaii,21,0.9912232209590517,0.0005086652769840722,0.9913730538135391,0.006271602215185116,0.0003717192060197127,0.006222338329700299,2.4455990047634777,0.06978799761345991,2.4306989000178874
zcat2,gces_nocomp,gces-noComp,21,0.9931136227815212,0.00031474405156969306,0.9931669557595421,0.004982566017136005,0.00022659748990713814,0.00498077218300458,9.74659462856722,0.2018577815138301,9.77315059999819
zcat2,gces_nogeo,gces-noGeo,21,0.9922051194918606,0.00035982780390718947,0.9921470605274273,0.005645539934661902,0.00036746876472188686,0.005553326062092265,5.7102494999985325,0.1779253800171641,5.711234200018225
zcat2,gces,gces,21,0.9923641855337306,0.00037809981926075246,0.9924252560310354,0.005524338161099071,0.00027012460054942215,0.005492091401498411,6.968954700000939,0.24762103304083047,6.969517699995777
zcat20,nsgaii,nsgaii,21,0.982153267886927,0.022139492211304977,0.989015888153751,0.03565414950295855,0.09769421830111098,0.004716570728304407,2.212304038094035,0.12245515473189547,2.1973468999785837
zcat20,gces_nocomp,gces-noComp,21,0.9805720221084183,0.02767644879623936,0.9915813012382575,0.05083337659329801,0.1182378537183232,0.00376282278210963,8.998871685715304,0.6454550794522762,9.180513400002383
zcat20,gces_nogeo,gces-noGeo,21,0.9841352463899637,0.022771445997960084,0.9913712780960873,0.03497534540529155,0.09811457991796829,0.003910798761455982,5.109713561904972,0.17238509420005688,5.116464299993822
zcat20,gces,gces,21,0.9837740222922404,0.023107363676830556,0.9909736522703305,0.03546075053567812,0.09925441566309406,0.0040526796358808514,6.185694609521999,0.16349671214200123,6.243169800000032
zcat3,nsgaii,nsgaii,21,0.9816255170652437,0.0008681444991494137,0.9815676162481549,0.007885478795013773,0.00036240248607896007,0.007942992285993284,2.445444514290319,0.12280192299629271,2.4423824999830686
zcat3,gces_nocomp,gces-noComp,21,0.9859878969908973,0.0006237223302697594,0.9858938686575738,0.0060693932181974716,0.0002551287806591357,0.006109140813680246,10.284705290478,0.3724418459190861,10.245177700009663
zcat3,gces_nogeo,gces-noGeo,21,0.9837030958332259,0.0006566628683753722,0.9838678174954679,0.007156486820192088,0.00025091329880436386,0.007186439496803337,5.288824885712183,0.16159704414836046,5.255475000012666
zcat3,gces,gces,21,0.9836935490398374,0.0007227495738235708,0.9837793494618562,0.007173284272490155,0.0004199352745134174,0.007079453820975683,6.562229638098783,0.17863475551422545,6.558755200006999
zcat4,nsgaii,nsgaii,21,0.9816257956081552,0.0008682059985051522,0.9815679282066637,0.007892732211161317,0.0003718629420189733,0.007914702061687498,2.4075850285714426,0.06465498184347557,2.4044104000204243
zcat4,gces_nocomp,gces-noComp,21,0.9859883715989518,0.0006237696758715941,0.9858943948161886,0.006074577727476927,0.00025673609755191395,0.00609391692856749,10.091569161904598,0.13717335779740822,10.132905200007372
zcat4,gces_nogeo,gces-noGeo,21,0.9837035875389281,0.0006565830679441779,0.9838685321257166,0.007133889271499696,0.00025076964383352244,0.0071667685805933455,5.251304385712414,0.1496845242876707,5.236141600005794
zcat4,gces,gces,21,0.9836938396670517,0.0007227466574456981,0.9837793945733574,0.007173320173958441,0.0004367582779063976,0.00712625376371974,6.530606509524486,0.22200629448242792,6.5349126999790315
zcat5,nsgaii,nsgaii,21,0.9941354146054924,0.0003951794967509167,0.9941238351646811,0.004459196775551438,0.0003136663386552774,0.004490512512770036,2.41357666666625,0.044063446477157625,2.4108963000180665
zcat5,gces_nocomp,gces-noComp,21,0.9954307082734407,0.00024476674000235794,0.9954652503140489,0.0035438884943122706,0.00020383677237980222,0.0035090619395478926,9.32625875713919,0.17733090255416004,9.332492599991383
zcat5,gces_nogeo,gces-noGeo,21,0.9952750205227426,0.00023841087697694418,0.995305097552146,0.004020103423152701,0.0002426980882389755,0.003989859788048688,5.467380561903285,0.10562491352756946,5.464387100015301
zcat5,gces,gces,21,0.9952866890414702,0.00025866419542643667,0.9953014923416162,0.003981402715857685,0.00034851993345374246,0.003887514180680358,6.771993976193092,0.25794399169739285,6.735457700007828
zcat6,nsgaii,nsgaii,21,0.9945285851923553,0.00037841412321305595,0.9944813627936309,0.002906812157697043,0.00016579472405565298,0.002881855839821615,2.540730590476111,0.09178615818824437,2.5322807999909855
zcat6,gces_nocomp,gces-noComp,21,0.9957130484715873,0.00029339950738794466,0.995720259272843,0.002339930555984091,0.00017190285484208442,0.0023512583054752056,8.77449475238072,0.20798016138665543,8.792755000002217
zcat6,gces_nogeo,gces-noGeo,21,0.9951656450931534,0.00034899833178742246,0.995248732658164,0.00292411711258942,0.00027829085591909503,0.0028588289011300806,4.9907510142851,0.20913372520818618,4.975165999989258
zcat6,gces,gces,21,0.9950999886016556,0.00035978215539373093,0.9951872729961484,0.002898958012785266,0.00021831572335185063,0.002888105106576739,5.918541780951533,0.20768507528817454,5.9395517999946605
zcat7,nsgaii,nsgaii,21,0.982157504399334,0.02213267579116772,0.9890183782516161,0.035929432169269145,0.09859053455821336,0.004714131247143362,2.396790742854743,0.06758836128564759,2.400806299992837
zcat7,gces_nocomp,gces-noComp,21,0.9805771779602703,0.027667854748157975,0.9915830114604361,0.051262008145805435,0.11931649541143448,0.00376311954037475,10.094649390474107,0.6329539003531908,10.241659299994353
zcat7,gces_nogeo,gces-noGeo,21,0.9841392221413343,0.02276434077729228,0.9913727652886648,0.0352552453661155,0.09901405480425413,0.003903247548301224,5.515255699999952,0.16286527175900758,5.531054799997946
zcat7,gces,gces,21,0.9837781739120353,0.023100150265228332,0.9909754598545818,0.03575306947181333,0.10016026251015518,0.004071191415960288,6.675739214284389,0.15971966213041008,6.664195999997901
zcat8,nsgaii,nsgaii,21,0.9678955804698011,0.0011386078988618314,0.9679465142368141,0.00637200268701785,0.00025816475524849457,0.006382754008367705,2.360998995240412,0.046572994487406975,2.35861890000524
zcat8,gces_nocomp,gces-noComp,21,0.9722998751219933,0.0015782812081454843,0.9721978948379103,0.005506355880552261,0.00028546115692706177,0.00549399074220017,9.453740319051402,0.11837866677270427,9.455028600001242
zcat8,gces_nogeo,gces-noGeo,21,0.9758365222046647,0.0009777957932029715,0.9756121927710559,0.004974713284983681,0.0002979029173960232,0.0048594214793673905,5.521566642857145,0.3412092175168406,5.530557300022338
zcat8,gces,gces,21,0.9758300342557124,0.001125433438124496,0.9760812127945342,0.005143391588614635,0.00034665713918178773,0.005166800575085893,6.144776723806336,0.30188362701174626,6.054204000014579
zcat9,nsgaii,nsgaii,21,0.9678903610173024,0.0011386017588298184,0.9679412945096512,0.006362045290691433,0.0002468389146928668,0.006370773855090355,2.1401387095268416,0.05907700297044899,2.1252852999896277
zcat9,gces_nocomp,gces-noComp,21,0.9722946319189918,0.0015782726971408177,0.9721926521848454,0.00551508895352167,0.00028213126490681385,0.0054971236522601725,8.05687592856841,0.3071151182792577,8.03392069999245
zcat9,gces_nogeo,gces-noGeo,21,0.9758312599300176,0.000977790520362775,0.9756069317061229,0.005010891373520629,0.0003181977896085239,0.004900476934469114,4.678028428568116,0.25569596959459495,4.602393299981486
zcat9,gces,gces,21,0.975824772016052,0.0011254273691368164,0.976075949200374,0.005179050500791742,0.00036874138568165676,0.005144105540640376,6.231901799999399,0.37479385232630485,6.160968399984995
