algorithm,algorithm_base,archive_execution_mode,archive_mode,archive_present,archive_size,archive_subset_hv,archive_subset_hv_source,archive_subset_igd_plus,archive_subset_selector,archive_subset_size,archive_survival_path,backend_capabilities,backend_device,engine,evals_per_sec,evaluations,hv,hv_reference,hv_source,hybrid_archive_reference_generations,hybrid_fallback_reason,hybrid_generations,hybrid_local_only_generations,hybrid_no_split_generations,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_status,indicator_igd_plus,n_obj,n_var,output_dir,problem,problem_label,seed,spread,time_ms
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,195,3.697059318629082,NumPyKernel,0.7280273844236997,crowding,80,hybrid,cpu,cpu,numpy,1604.236802800375,18000,3.696134324071804,2.979504 4.552386,NumPyKernel,224,,224,0,0,archive,,hybrid,0.7279632976641133,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG1/nsgaii/numpy/seed_6,wfg1,WFG1,6,0.8358583294569351,11220.288656000776
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,148,3.851310168995998,NumPyKernel,0.7060618779150859,crowding,80,hybrid,cpu,cpu,numpy,1614.6557246614648,18000,3.8510431640208145,2.979504 4.552386,NumPyKernel,224,,224,0,0,archive,,hybrid,0.7060537047203572,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG1/nsgaii/numpy/seed_7,wfg1,WFG1,7,0.7457563637562212,11147.88727099949
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,93,3.5281383069798204,NumPyKernel,0.7913824745409598,crowding,80,hybrid,cpu,cpu,numpy,1615.4219614758072,18000,3.5280144054530727,2.979504 4.552386,NumPyKernel,224,,224,0,0,archive,,hybrid,0.7913824745409598,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG1/nsgaii/numpy/seed_8,wfg1,WFG1,8,0.6732071362024068,11142.599537000024
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,152,3.975778811406651,NumPyKernel,0.6672163695734409,crowding,80,hybrid,cpu,cpu,numpy,1589.9249411618898,18000,3.9751497657466954,2.979504 4.552386,NumPyKernel,224,,224,0,0,archive,,hybrid,0.6672364557328208,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_hybrid/WFG1/nsgaii/numpy/seed_9,wfg1,WFG1,9,0.797185257376726,11321.289159000116
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1649.554335698682,18000,7.06721352980231,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.01037548314238258,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_off/WFG4/nsgaii/numpy/seed_0,wfg4,WFG4,0,1.9606641940986071,10912.03824600052
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1634.245366741167,18000,7.112560205746936,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.013587352462434931,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_off/WFG4/nsgaii/numpy/seed_1,wfg4,WFG4,1,1.9601803893473377,11014.257935999922
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1633.9854900608343,18000,7.116715846034544,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.013187868282867166,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_off/WFG4/nsgaii/numpy/seed_2,wfg4,WFG4,2,1.959812017069715,11016.00969500032
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1647.8531275098096,18000,7.088996429718875,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.015523608493774368,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_off/WFG4/nsgaii/numpy/seed_3,wfg4,WFG4,3,1.9655101902909546,10923.303600000509
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1617.4313519808659,18000,7.0768598909065075,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.01839116709083655,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_off/WFG4/nsgaii/numpy/seed_4,wfg4,WFG4,4,1.9530372018744373,11128.756703000363
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1627.7801400736796,18000,7.0541613941180845,2.979504 4.552386,NumPyKernel,0,,0,0,0,inactive,,inactive,0.010869030782301918,2,22,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_WFG/raw_runs/NSGAII_archive_family_WFG/nsgaii_archive_off/WFG4/nsgaii/numpy/seed_5,wfg4,WFG4,5,1.9532964942588764,11058.004429999528
