problem,algorithm,algorithm_label,runs,hv_mean,hv_std,hv_median,igd_plus_mean,igd_plus_std,igd_plus_median,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_median
zcat4,gces,gces,21,0.9836938396670517,0.0007227466574456981,0.9837793945733574,0.007173320173958441,0.0004367582779063976,0.00712625376371974,5.448343542856275,0.16200473938719434,5.461147599999094
zcat5,nsgaii,nsgaii,21,0.9941354146054924,0.0003951794967509167,0.9941238351646811,0.004459196775551438,0.0003136663386552774,0.004490512512770036,2.0129090619060057,0.07111964391552004,1.9938514000095893
zcat5,nsga2_farthest,nsga2-farthest,21,0.9952394336488365,0.0003230898426527276,0.9953039596960931,0.003641912565713989,0.0002694676126672039,0.003606157802214668,18.004927638099097,0.46536455869855137,17.995548600010807
zcat5,gces_nocomp,gces-noComp,21,0.9954307082734407,0.00024476674000235794,0.9954652503140489,0.0035438884943122706,0.00020383677237980222,0.0035090619395478926,7.895404209522807,0.22448314795059574,7.861377699999139
zcat5,gces_nogeo,gces-noGeo,21,0.9952750205227426,0.00023841087697694418,0.995305097552146,0.004020103423152701,0.0002426980882389755,0.003989859788048688,4.57331194762013,0.11544679995592767,4.585672599991085
zcat5,gces,gces,21,0.9952866890414702,0.00025866419542643667,0.9953014923416162,0.003981402715857685,0.00034851993345374246,0.003887514180680358,5.66541049047789,0.18088446648082668,5.6749131999968085
zcat6,nsgaii,nsgaii,21,0.9945285851923553,0.00037841412321305595,0.9944813627936309,0.002906812157697043,0.00016579472405565298,0.002881855839821615,2.0097460523802075,0.04864448354463225,2.008359699975699
zcat6,nsga2_farthest,nsga2-farthest,21,0.9951895686011758,0.0003119847949402293,0.9950746035073228,0.0025595124658254528,0.0001561460846300394,0.002564882635998658,16.951531571426173,0.4852293437333077,16.89339429998654
zcat6,gces_nocomp,gces-noComp,21,0.9957130484715873,0.00029339950738794466,0.995720259272843,0.002339930555984091,0.00017190285484208442,0.0023512583054752056,7.500132833328929,0.23801564423470764,7.481892199983122
zcat6,gces_nogeo,gces-noGeo,21,0.9951656450931534,0.00034899833178742246,0.995248732658164,0.00292411711258942,0.00027829085591909503,0.0028588289011300806,4.333976128573774,0.16024493380206808,4.3059434999886435
zcat6,gces,gces,21,0.9950999886016556,0.00035978215539373093,0.9951872729961484,0.002898958012785266,0.00021831572335185063,0.002888105106576739,5.223255742856834,0.19241886139950098,5.212961599987466
zcat7,nsgaii,nsgaii,21,0.982157504399334,0.02213267579116772,0.9890183782516161,0.035929432169269145,0.09859053455821336,0.004714131247143362,2.06741915237979,0.0721614318707179,2.0464718999865
zcat7,nsga2_farthest,nsga2-farthest,21,0.9872672034217449,0.016665385304233254,0.9909213928029816,0.019861767452740625,0.0725370585988575,0.004049148403475714,19.079791138096923,0.5588709459788084,19.217652699997416
zcat7,gces_nocomp,gces-noComp,21,0.9805771779602703,0.027667854748157975,0.9915830114604361,0.051262008145805435,0.11931649541143448,0.00376311954037475,8.827534823808708,0.48802264915325066,8.927324299991596
zcat7,gces_nogeo,gces-noGeo,21,0.9841392221413343,0.02276434077729228,0.9913727652886648,0.0352552453661155,0.09901405480425413,0.003903247548301224,4.906424290475635,0.1387210902638035,4.959029699995881
zcat7,gces,gces,21,0.9837781739120353,0.023100150265228332,0.9909754598545818,0.03575306947181333,0.10016026251015518,0.004071191415960288,5.917577780952255,0.15373570158169952,5.913777399982791
zcat8,nsgaii,nsgaii,21,0.9678955804698011,0.0011386078988618314,0.9679465142368141,0.00637200268701785,0.00025816475524849457,0.006382754008367705,2.1460354000016757,0.07647821770152124,2.154128499998478
zcat8,nsga2_farthest,nsga2-farthest,21,0.9740079899266808,0.0015893313156923822,0.9743212468295877,0.005183428774152121,0.00027605038285480457,0.0051001619047640325,20.070737123812293,0.5821196454176556,20.086347100004787
zcat8,gces_nocomp,gces-noComp,21,0.9722998751219933,0.0015782812081454843,0.9721978948379103,0.005506355880552261,0.00028546115692706177,0.00549399074220017,8.393432342852023,0.12861286478066894,8.377134399983333
zcat8,gces_nogeo,gces-noGeo,21,0.9758365222046647,0.0009777957932029715,0.9756121927710559,0.004974713284983681,0.0002979029173960232,0.0048594214793673905,4.909270380947938,0.14073569644659653,4.91978170000948
zcat8,gces,gces,21,0.9758300342557124,0.001125433438124496,0.9760812127945342,0.005143391588614635,0.00034665713918178773,0.005166800575085893,6.039888057139858,0.17672187362097436,6.066132200008724
zcat9,nsgaii,nsgaii,21,0.9678903610173024,0.0011386017588298184,0.9679412945096512,0.006362045290691433,0.0002468389146928668,0.006370773855090355,2.126274623809704,0.08703606429983744,2.140971900022123
zcat9,nsga2_farthest,nsga2-farthest,21,0.9740027375125369,0.0015893227450991447,0.9743159927261813,0.005180528584963465,0.0002850324891960048,0.005079476689256543,20.241930038094456,0.396308872212724,20.24966790000326
zcat9,gces_nocomp,gces-noComp,21,0.9722946319189918,0.0015782726971408177,0.9721926521848454,0.00551508895352167,0.00028213126490681385,0.0054971236522601725,8.410983633334538,0.12208052603439071,8.396473400003742
zcat9,gces_nogeo,gces-noGeo,21,0.9758312599300176,0.000977790520362775,0.9756069317061229,0.005010891373520629,0.0003181977896085239,0.004900476934469114,4.929993828572887,0.14361202708848753,4.902777600014815
zcat9,gces,gces,21,0.975824772016052,0.0011254273691368164,0.976075949200374,0.005179050500791742,0.00036874138568165676,0.005144105540640376,6.146567080957105,0.19785976103735203,6.079116300010355
