algorithm,algorithm_base,archive_execution_mode,archive_mode,archive_present,archive_size,archive_subset_hv,archive_subset_hv_source,archive_subset_igd_plus,archive_subset_selector,archive_subset_size,archive_survival_path,backend_capabilities,backend_device,engine,evals_per_sec,evaluations,hv,hv_reference,hv_source,hybrid_archive_reference_generations,hybrid_fallback_reason,hybrid_generations,hybrid_local_only_generations,hybrid_no_split_generations,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_status,indicator_igd_plus,n_obj,n_var,output_dir,problem,problem_label,seed,spread,time_ms
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,686,5.026324804946788,NumPyKernel,0.0021770854874480117,crowding,80,hybrid,cpu,cpu,numpy,1653.2119227526955,18000,5.025741751441177,1.157496 4.452585,NumPyKernel,224,,224,0,0,archive,,hybrid,0.0027772270955641674,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_hybrid/DTLZ1/nsgaii/numpy/seed_1,dtlz1,DTLZ1,1,0.5011775158473127,10887.896314000045
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,82,5.016840749486203,NumPyKernel,0.011835040416798873,crowding,80,hybrid,cpu,cpu,numpy,1670.3921407114199,18000,5.016832384709578,1.157496 4.452585,NumPyKernel,224,,224,0,0,archive,,hybrid,0.011835040416798873,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_hybrid/DTLZ1/nsgaii/numpy/seed_2,dtlz1,DTLZ1,2,0.5121867090521166,10775.912770000105
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,573,5.022915413158087,NumPyKernel,0.0061272343696083245,crowding,80,hybrid,cpu,cpu,numpy,1672.478761101626,18000,5.022388419410603,1.157496 4.452585,NumPyKernel,224,,224,0,0,archive,,hybrid,0.006527402790151268,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_hybrid/DTLZ1/nsgaii/numpy/seed_3,dtlz1,DTLZ1,3,0.5081493188334391,10762.468509999962
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,561,5.0266637267391046,NumPyKernel,0.001821956336339283,crowding,80,hybrid,cpu,cpu,numpy,1665.649616538234,18000,5.026100453849822,1.157496 4.452585,NumPyKernel,224,,224,0,0,archive,,hybrid,0.002309819919589178,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_hybrid/DTLZ1/nsgaii/numpy/seed_4,dtlz1,DTLZ1,4,0.5005247809865259,10806.594508999979
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,795,5.02621130653146,NumPyKernel,0.002323621265373203,crowding,80,hybrid,cpu,cpu,numpy,1664.597523240373,18000,5.025614225435063,1.157496 4.452585,NumPyKernel,224,,224,0,0,archive,,hybrid,0.0029214571359942186,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_hybrid/DTLZ1/nsgaii/numpy/seed_5,dtlz1,DTLZ1,5,0.5018541650953258,10813.4247160001
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,776,5.026569549036801,NumPyKernel,0.001991213863949697,crowding,80,hybrid,cpu,cpu,numpy,1655.2929124198577,18000,5.026519409493877,1.157496 4.452585,NumPyKernel,224,,224,0,0,archive,,hybrid,0.0019351566765519075,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_hybrid/DTLZ1/nsgaii/numpy/seed_6,dtlz1,DTLZ1,6,0.5010922287046605,10874.208343999953
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,923,5.026788712552895,NumPyKernel,0.001732752045024601,crowding,80,hybrid,cpu,cpu,numpy,1654.3527970642563,18000,5.025926913265529,1.157496 4.452585,NumPyKernel,224,,224,0,0,archive,,hybrid,0.002605934950011029,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_hybrid/DTLZ1/nsgaii/numpy/seed_7,dtlz1,DTLZ1,7,0.5004665419405914,10880.387806000044
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,609,5.026306005427076,NumPyKernel,0.0022521967914615067,crowding,80,hybrid,cpu,cpu,numpy,1671.4837573393015,18000,5.025839803802654,1.157496 4.452585,NumPyKernel,224,,224,0,0,archive,,hybrid,0.002638127165117562,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_hybrid/DTLZ1/nsgaii/numpy/seed_8,dtlz1,DTLZ1,8,0.5037764033172885,10768.875210999795
nsgaii_archive_hybrid,nsgaii,hybrid_survival,hybrid_survival,True,454,5.026760781728415,NumPyKernel,0.0017131406494950226,crowding,80,hybrid,cpu,cpu,numpy,1675.9277102052995,18000,5.026013516838702,1.157496 4.452585,NumPyKernel,224,,224,0,0,archive,,hybrid,0.0024980210443471358,2,6,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_hybrid/DTLZ1/nsgaii/numpy/seed_9,dtlz1,DTLZ1,9,0.5003262014543137,10740.320056999963
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1744.7774060988338,16000,4.361182446822016,1.157496 4.452585,NumPyKernel,0,,0,0,0,inactive,,inactive,0.5931779034560724,2,11,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_DTLZ/raw_runs/NSGAII_archive_family_DTLZ/nsgaii_archive_off/DTLZ2/nsgaii/numpy/seed_0,dtlz2,DTLZ2,0,1.0000406532382096,9170.224204000078
