direction,role,mode,source_host,target_host,problem,seed,host,time_ms,average_bounded_reward,hv,igd_plus
moead_to_nsgaii,target,warm,moead,nsgaii,zdt3,4,nsgaii,22.639999981038272,0.24425871027543222,2.908771112937856,0.6414096788890925
moead_to_nsgaii,source,source,moead,nsgaii,zdt3,5,moead,310.02179998904467,0.2770618230086695,2.80417003073022,0.7855327674650477
moead_to_nsgaii,target,cold,moead,nsgaii,zdt3,5,nsgaii,33.37230009492487,0.23679231417120583,3.3729837217874046,0.7787643692482218
moead_to_nsgaii,target,warm,moead,nsgaii,zdt3,5,nsgaii,20.727100083604455,0.2348426602457174,3.3517299365410076,0.7778098626463559
moead_to_nsgaii,source,source,moead,nsgaii,zdt3,6,moead,287.60529996361583,0.3225223008093847,2.6968999632283923,0.9436467476573326
moead_to_nsgaii,target,cold,moead,nsgaii,zdt3,6,nsgaii,20.40429995395243,0.2351880831153031,3.3016520395091575,0.43401319316541404
moead_to_nsgaii,target,warm,moead,nsgaii,zdt3,6,nsgaii,19.33230005670339,0.24330574409395217,2.5586830967842724,0.8366962600530083
moead_to_nsgaii,source,source,moead,nsgaii,zdt3,7,moead,311.8174000410363,0.308639361829921,2.138463803781025,0.686040468104732
moead_to_nsgaii,target,cold,moead,nsgaii,zdt3,7,nsgaii,19.65329993981868,0.23616439721530014,2.1446263855152967,0.8458935456971957
moead_to_nsgaii,target,warm,moead,nsgaii,zdt3,7,nsgaii,16.428699949756265,0.2530676199891001,1.5658210537709714,0.8797628417401342
moead_to_nsgaii,source,source,moead,nsgaii,zdt3,8,moead,292.2958000563085,0.3069863401830588,3.0741653163506375,0.5317472741340925
moead_to_nsgaii,target,cold,moead,nsgaii,zdt3,8,nsgaii,19.15399997960776,0.23752112067285283,3.3161094571837073,0.45328302747795535
moead_to_nsgaii,target,warm,moead,nsgaii,zdt3,8,nsgaii,19.342700019478798,0.24815429436827355,2.460257721654241,0.8332606151061052
moead_to_nsgaii,source,source,moead,nsgaii,zdt3,9,moead,276.2673000106588,0.330203382006208,1.44967998991441,0.9160759558848967
moead_to_nsgaii,target,cold,moead,nsgaii,zdt3,9,nsgaii,16.53050002641976,0.2393995565154744,2.029732165837858,0.48709001403480123
moead_to_nsgaii,target,warm,moead,nsgaii,zdt3,9,nsgaii,18.23140005581081,0.23970216263456534,2.037177634180887,0.6320151814942626
moead_to_nsgaii,source,source,moead,nsgaii,dtlz2,0,moead,265.6087001087144,0.22896084048226137,5.765060512998797,0.44706299098964414
moead_to_nsgaii,target,cold,moead,nsgaii,dtlz2,0,nsgaii,18.741099978797138,0.18277621784858133,6.531426955274963,0.3683599781280381
moead_to_nsgaii,target,warm,moead,nsgaii,dtlz2,0,nsgaii,16.382599947974086,0.19757970125883267,6.327092883772621,0.3614900892948153
moead_to_nsgaii,source,source,moead,nsgaii,dtlz2,1,moead,250.74609997682273,0.24741912201747215,3.6000585545469868,0.38488083582079036
moead_to_nsgaii,target,cold,moead,nsgaii,dtlz2,1,nsgaii,16.58049994148314,0.16857191911693573,3.8607120242215243,0.31112742979450386
moead_to_nsgaii,target,warm,moead,nsgaii,dtlz2,1,nsgaii,14.877400011755526,0.2331050184076774,4.090428383355027,0.2291336320201158
moead_to_nsgaii,source,source,moead,nsgaii,dtlz2,2,moead,255.6034999433905,0.24432007275711656,6.2905129304351135,0.339451077115036
moead_to_nsgaii,target,cold,moead,nsgaii,dtlz2,2,nsgaii,20.976900006644428,0.17035675954095003,5.994029587621559,0.414881722642554
moead_to_nsgaii,target,warm,moead,nsgaii,dtlz2,2,nsgaii,16.492799972184002,0.22243961603711415,6.427830084720668,0.35964358213289144
moead_to_nsgaii,source,source,moead,nsgaii,dtlz2,3,moead,237.1603000210598,0.27815311956914524,6.37886917560362,0.28047836701545276
moead_to_nsgaii,target,cold,moead,nsgaii,dtlz2,3,nsgaii,31.631599995307624,0.19157741183063898,6.787678232305283,0.23274811871854334
moead_to_nsgaii,target,warm,moead,nsgaii,dtlz2,3,nsgaii,17.31969998218119,0.21871766279882432,6.2954661670265795,0.23831851525300413
moead_to_nsgaii,source,source,moead,nsgaii,dtlz2,4,moead,287.28210006374866,0.27586452351790103,9.361153883007647,0.3343541280814287
moead_to_nsgaii,target,cold,moead,nsgaii,dtlz2,4,nsgaii,24.224799941293895,0.18675871346970585,10.043453778514001,0.2969316245938713
moead_to_nsgaii,target,warm,moead,nsgaii,dtlz2,4,nsgaii,18.687000032514334,0.2384749554138691,9.717909303997947,0.24481693967681203
moead_to_nsgaii,source,source,moead,nsgaii,dtlz2,5,moead,280.82650003489107,0.26883050541562875,5.057090902332833,0.312261430584955
moead_to_nsgaii,target,cold,moead,nsgaii,dtlz2,5,nsgaii,14.83530004043132,0.18276206690407076,5.281096702732965,0.30964998461208904
moead_to_nsgaii,target,warm,moead,nsgaii,dtlz2,5,nsgaii,15.484700095839798,0.20577177249668047,5.226070416862831,0.2680821216929698
moead_to_nsgaii,source,source,moead,nsgaii,dtlz2,6,moead,253.80050006788224,0.27275204863305647,6.744254969877375,0.2173728234452805
moead_to_nsgaii,target,cold,moead,nsgaii,dtlz2,6,nsgaii,23.812000057660043,0.16477357980899354,6.335633370073973,0.39173412080791015
moead_to_nsgaii,target,warm,moead,nsgaii,dtlz2,6,nsgaii,16.188499983400106,0.22362182258880628,6.503148745153208,0.32293798995341355
moead_to_nsgaii,source,source,moead,nsgaii,dtlz2,7,moead,271.10669994726777,0.2269987154783668,6.477405975804195,0.3050209072295226
moead_to_nsgaii,target,cold,moead,nsgaii,dtlz2,7,nsgaii,20.26080002542585,0.17286059300388115,7.019511498519669,0.30911580527833155
moead_to_nsgaii,target,warm,moead,nsgaii,dtlz2,7,nsgaii,19.720699987374246,0.20886529918408603,6.595084768514073,0.36459306640561323
moead_to_nsgaii,source,source,moead,nsgaii,dtlz2,8,moead,254.7117000212893,0.23940843021059197,5.259752085508561,0.2896802982656672
moead_to_nsgaii,target,cold,moead,nsgaii,dtlz2,8,nsgaii,17.25309994071722,0.19169676573291647,5.781211275156495,0.21951361445897724
moead_to_nsgaii,target,warm,moead,nsgaii,dtlz2,8,nsgaii,21.198199945501983,0.2363387431547481,5.349007430994796,0.23129607348571551
moead_to_nsgaii,source,source,moead,nsgaii,dtlz2,9,moead,253.33460001274943,0.2471002603347661,4.442788962624419,0.2557974321391808
moead_to_nsgaii,target,cold,moead,nsgaii,dtlz2,9,nsgaii,16.492299968376756,0.17518526816516136,4.591309050532862,0.2615916803726536
moead_to_nsgaii,target,warm,moead,nsgaii,dtlz2,9,nsgaii,17.446800018660724,0.21929837521816897,4.630621604586741,0.22907961722052497
