problem,problem_label,n_var,n_obj,algorithm,algorithm_base,engine,seed,evaluations,time_ms,hv,indicator_igd_plus,archive_subset_hv,archive_subset_igd_plus,archive_mode,archive_execution_mode,archive_survival_path,archive_size,archive_subset_size,hybrid_status,hybrid_fallback_reason,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_generations,hybrid_archive_reference_generations,hybrid_local_only_generations,hybrid_no_split_generations,output_dir
zdt1,ZDT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,6,12000,7143.678301000023,0.919980331980926,0.27167938390121615,0.9217421624688263,0.271741030293177,hybrid_survival,hybrid_survival,hybrid,413,80,hybrid,,archive,,149,149,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_6
zdt1,ZDT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,7,12000,7108.324603000028,0.9154691818164856,0.27446667347347964,0.9177358629937664,0.27421206253029395,hybrid_survival,hybrid_survival,hybrid,352,80,hybrid,,archive,,149,149,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_7
zdt1,ZDT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,8,12000,7201.142903999994,0.9179508343844739,0.273696945912167,0.9188334476258468,0.2736852403373865,hybrid_survival,hybrid_survival,hybrid,336,80,hybrid,,archive,,149,149,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_8
zdt1,ZDT1,30,2,nsgaii_archive_hybrid,nsgaii,numpy,9,12000,7125.6548920000005,0.915428552359985,0.2749287582985265,0.9169438742431196,0.27459748234719694,hybrid_survival,hybrid_survival,hybrid,378,80,hybrid,,archive,,149,149,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_hybrid/ZDT1/nsgaii/numpy/seed_9
zdt2,ZDT2,30,2,nsgaii_archive_off,nsgaii,numpy,0,12000,6900.223059000041,0.5824097614619901,0.44117790345644553,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_0
zdt2,ZDT2,30,2,nsgaii_archive_off,nsgaii,numpy,1,12000,6948.748261999981,0.5777770240331701,0.445901490251667,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_1
zdt2,ZDT2,30,2,nsgaii_archive_off,nsgaii,numpy,2,12000,6874.505440000007,0.5811953539735701,0.4413423276431901,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_2
zdt2,ZDT2,30,2,nsgaii_archive_off,nsgaii,numpy,3,12000,6888.250581999955,0.5773617117923635,0.44331075837844197,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_3
zdt2,ZDT2,30,2,nsgaii_archive_off,nsgaii,numpy,4,12000,6831.901027000014,0.5751096430138537,0.4469649891079734,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_4
zdt2,ZDT2,30,2,nsgaii_archive_off,nsgaii,numpy,5,12000,6847.892795999996,0.5727445534306893,0.4468818064890374,,,off,standard,standard,0,0,inactive,,inactive,,0,0,0,0,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_5
