suite,problem,algorithm,engine,seed,metric,value,n_var,n_obj
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,6,archive_subset_igd_plus,0.4400403339465182,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,7,hv,0.5844597026646677,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,7,igd_plus,0.440282032397956,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,7,archive_subset_hv,0.5850295152549998,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,7,archive_subset_igd_plus,0.4404244184485188,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,8,hv,0.3638945815683536,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,8,igd_plus,0.7183638827605332,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,8,archive_subset_hv,0.363926425481212,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,8,archive_subset_igd_plus,0.718365842746906,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,9,hv,0.5807414939383305,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,9,igd_plus,0.4412851503530319,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,9,archive_subset_hv,0.5811752816938289,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_passive,numpy,9,archive_subset_igd_plus,0.441359436898121,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,0,hv,0.5034696611360209,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,0,igd_plus,0.5631893001884912,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,0,archive_subset_hv,0.504209704334305,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,0,archive_subset_igd_plus,0.5632525137598681,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,1,hv,0.5767171686712426,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,1,igd_plus,0.4444854978358171,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,1,archive_subset_hv,0.5782015640633213,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,1,archive_subset_igd_plus,0.4446443741681676,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,2,hv,0.5613483139360357,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,2,igd_plus,0.4831139139821995,30,2
NSGAII_archive_family_ZDT,zdt2,nsgaii_archive_hybrid,numpy,2,archive_subset_hv,0.5617869610599281,30,2
