algorithm,algorithm_base,archive_execution_mode,archive_mode,archive_present,archive_size,archive_subset_hv,archive_subset_hv_source,archive_subset_igd_plus,archive_subset_selector,archive_subset_size,archive_survival_path,backend_capabilities,backend_device,engine,evals_per_sec,evaluations,hv,hv_reference,hv_source,hybrid_archive_reference_generations,hybrid_fallback_reason,hybrid_generations,hybrid_local_only_generations,hybrid_no_split_generations,hybrid_split_front_mode,hybrid_split_front_reason,hybrid_status,indicator_igd_plus,n_obj,n_var,output_dir,problem,problem_label,seed,spread,time_ms
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1742.0969021303931,12000,0.5773617117923635,1.100000 1.152258,NumPyKernel,0,,0,0,0,inactive,,inactive,0.44331075837844197,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_3,zdt2,ZDT2,3,0.998664292617396,6888.250581999955
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1756.4657263879265,12000,0.5751096430138537,1.100000 1.152258,NumPyKernel,0,,0,0,0,inactive,,inactive,0.4469649891079734,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_4,zdt2,ZDT2,4,0.9975267937303282,6831.901027000014
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1752.3638814862086,12000,0.5727445534306893,1.100000 1.152258,NumPyKernel,0,,0,0,0,inactive,,inactive,0.4468818064890374,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_5,zdt2,ZDT2,5,0.9993340798522794,6847.892795999996
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1727.652890485386,12000,0.5832829039518899,1.100000 1.152258,NumPyKernel,0,,0,0,0,inactive,,inactive,0.439903851935779,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_6,zdt2,ZDT2,6,0.9995730422849937,6945.839679999949
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1724.0812112397427,12000,0.5844597026646677,1.100000 1.152258,NumPyKernel,0,,0,0,0,inactive,,inactive,0.440282032397956,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_7,zdt2,ZDT2,7,0.9957959473316883,6960.228974000074
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1732.9759054738988,12000,0.3638945815683536,1.100000 1.152258,NumPyKernel,0,,0,0,0,inactive,,inactive,0.7183638827605332,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_8,zdt2,ZDT2,8,0.5201903802195392,6924.504813999988
nsgaii_archive_off,nsgaii,standard,off,False,0,,none,,,0,standard,cpu,cpu,numpy,1699.736855281225,12000,0.5807414939383305,1.100000 1.152258,NumPyKernel,0,,0,0,0,inactive,,inactive,0.44128515035303195,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_off/ZDT2/nsgaii/numpy/seed_9,zdt2,ZDT2,9,0.9994045709759991,7059.916341000076
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,305,0.5825135835809566,NumPyKernel,0.441328254527929,crowding,80,standard,cpu,cpu,numpy,1670.8270296835267,12000,0.5824097614619901,1.100000 1.152258,NumPyKernel,0,,0,0,0,inactive,,inactive,0.44117790345644553,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT2/nsgaii/numpy/seed_0,zdt2,ZDT2,0,0.9996181024553769,7182.071984000004
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,255,0.5783405059672727,NumPyKernel,0.4460083533455769,crowding,80,standard,cpu,cpu,numpy,1677.689687923387,12000,0.5777770240331701,1.100000 1.152258,NumPyKernel,0,,0,0,0,inactive,,inactive,0.445901490251667,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT2/nsgaii/numpy/seed_1,zdt2,ZDT2,1,0.994568476799971,7152.693425000052
nsgaii_archive_passive,nsgaii,passive_archive,passive,True,316,0.5814069692027313,NumPyKernel,0.4414827366892199,crowding,80,standard,cpu,cpu,numpy,1683.9653667201135,12000,0.5811953539735701,1.100000 1.152258,NumPyKernel,0,,0,0,0,inactive,,inactive,0.4413423276431901,2,30,/home/nico/Documents/GitHub/VAMOS/results/archive_family_pilot_core/NSGAII_archive_family_ZDT/raw_runs/NSGAII_archive_family_ZDT/nsgaii_archive_passive/ZDT2/nsgaii/numpy/seed_2,zdt2,ZDT2,2,0.9992411545538765,7126.037290999989
