framework,problem,seed,n_evals,hypervolume
VAMOS (numba),dtlz2,15,1000,0.4825627536603855
VAMOS (numba),dtlz2,15,2000,0.6414159586056936
VAMOS (numba),dtlz2,15,3000,0.714573965706815
VAMOS (numba),dtlz2,15,4000,0.7527304723880363
VAMOS (numba),dtlz2,15,5000,0.7785998082913558
VAMOS (numba),dtlz2,15,6000,0.7944397014265029
VAMOS (numba),dtlz2,15,7000,0.808489512887767
VAMOS (numba),dtlz2,15,8000,0.806865448978491
VAMOS (numba),dtlz2,15,9000,0.8195072064939564
VAMOS (numba),dtlz2,15,10000,0.8019404572115169
VAMOS (numba),dtlz2,15,11000,0.8126044915512213
VAMOS (numba),dtlz2,15,12000,0.8099522050051343
VAMOS (numba),dtlz2,15,13000,0.8060893981707932
VAMOS (numba),dtlz2,15,14000,0.8260656646248439
VAMOS (numba),dtlz2,15,15000,0.7917658618149024
VAMOS (numba),dtlz2,15,16000,0.8091982931898121
VAMOS (numba),dtlz2,15,17000,0.8043965532840291
VAMOS (numba),dtlz2,15,18000,0.8048367261075283
VAMOS (numba),dtlz2,15,19000,0.8278919731648625
VAMOS (numba),dtlz2,15,20000,0.8178693978472416
VAMOS (numba),dtlz2,15,21000,0.8146572667964047
VAMOS (numba),dtlz2,15,22000,0.7912416275453519
VAMOS (numba),dtlz2,15,23000,0.8266559405904744
VAMOS (numba),dtlz2,15,24000,0.8347837917870781
VAMOS (numba),dtlz2,15,25000,0.8423938099673779
VAMOS (numba),dtlz2,15,26000,0.8408199837201984
VAMOS (numba),dtlz2,15,27000,0.8222187506625491
VAMOS (numba),dtlz2,15,28000,0.7962906111589467
VAMOS (numba),dtlz2,15,29000,0.8282383525415546
VAMOS (numba),dtlz2,15,30000,0.8364501615789621
VAMOS (numba),dtlz2,15,31000,0.8301068951498574
VAMOS (numba),dtlz2,15,32000,0.8340207851795113
VAMOS (numba),dtlz2,15,33000,0.8034733228566858
VAMOS (numba),dtlz2,15,34000,0.7999428583029888
VAMOS (numba),dtlz2,15,35000,0.8392750313957044
VAMOS (numba),dtlz2,15,36000,0.821355844659046
VAMOS (numba),dtlz2,15,37000,0.8449626153869993
VAMOS (numba),dtlz2,15,38000,0.8253210273093421
VAMOS (numba),dtlz2,15,39000,0.8304266945484208
VAMOS (numba),dtlz2,15,40000,0.824973117284337
VAMOS (numba),dtlz2,15,41000,0.836370932648638
VAMOS (numba),dtlz2,15,42000,0.8394205789549776
VAMOS (numba),dtlz2,15,43000,0.8292904374688407
VAMOS (numba),dtlz2,15,44000,0.8354854747292662
VAMOS (numba),dtlz2,15,45000,0.8013907714341424
VAMOS (numba),dtlz2,15,46000,0.8173172822344028
VAMOS (numba),dtlz2,15,47000,0.8392596232683696
VAMOS (numba),dtlz2,15,48000,0.8432815008734208
VAMOS (numba),dtlz2,15,49000,0.8193439889575043
VAMOS (numba),dtlz2,15,50000,0.8323482004367454
pymoo,dtlz2,15,1000,0.37958778685190225
pymoo,dtlz2,15,2000,0.6743848439068025
pymoo,dtlz2,15,3000,0.7536156942543145
pymoo,dtlz2,15,4000,0.7776777447502436
pymoo,dtlz2,15,5000,0.8113494453244415
pymoo,dtlz2,15,6000,0.8270888853081527
pymoo,dtlz2,15,7000,0.838203559713196
pymoo,dtlz2,15,8000,0.8344277747706911
pymoo,dtlz2,15,9000,0.8315800404070695
pymoo,dtlz2,15,10000,0.8392299685889667
pymoo,dtlz2,15,11000,0.8210518141869577
pymoo,dtlz2,15,12000,0.8109768407082387
pymoo,dtlz2,15,13000,0.8367407536931922
pymoo,dtlz2,15,14000,0.8462112280633121
pymoo,dtlz2,15,15000,0.8261768538900023
pymoo,dtlz2,15,16000,0.8398356409193506
pymoo,dtlz2,15,17000,0.8341302008640494
pymoo,dtlz2,15,18000,0.8042934880709532
pymoo,dtlz2,15,19000,0.8515218967332334
pymoo,dtlz2,15,20000,0.8493261005213751
pymoo,dtlz2,15,21000,0.8535072388452265
pymoo,dtlz2,15,22000,0.8404288966142349
pymoo,dtlz2,15,23000,0.8524277740226601
pymoo,dtlz2,15,24000,0.8357035318736444
pymoo,dtlz2,15,25000,0.8522250701201661
pymoo,dtlz2,15,26000,0.8205989559311361
pymoo,dtlz2,15,27000,0.8497432776735374
pymoo,dtlz2,15,28000,0.8436926724207997
pymoo,dtlz2,15,29000,0.8493844474407855
pymoo,dtlz2,15,30000,0.8375303438679478
pymoo,dtlz2,15,31000,0.8382187721333203
pymoo,dtlz2,15,32000,0.8231126786166951
pymoo,dtlz2,15,33000,0.8590799551616529
pymoo,dtlz2,15,34000,0.8363097485387
pymoo,dtlz2,15,35000,0.8345882896158153
pymoo,dtlz2,15,36000,0.8161100385147761
pymoo,dtlz2,15,37000,0.8343662427582844
pymoo,dtlz2,15,38000,0.834836181457837
pymoo,dtlz2,15,39000,0.83712927219121
pymoo,dtlz2,15,40000,0.8307164069087104
pymoo,dtlz2,15,41000,0.8457635989809084
pymoo,dtlz2,15,42000,0.8397104373112078
pymoo,dtlz2,15,43000,0.8534738036914441
pymoo,dtlz2,15,44000,0.8441600444129335
pymoo,dtlz2,15,45000,0.8420620103069554
pymoo,dtlz2,15,46000,0.8495753226634299
pymoo,dtlz2,15,47000,0.8428171321367607
pymoo,dtlz2,15,48000,0.8387367875597975
pymoo,dtlz2,15,49000,0.81540544862207
pymoo,dtlz2,15,50000,0.8252335072914291
jMetalPy,dtlz2,15,1000,0.49687245089864013
jMetalPy,dtlz2,15,2000,0.6975479455697132
jMetalPy,dtlz2,15,3000,0.7209975038944326
jMetalPy,dtlz2,15,4000,0.7763675367352512
jMetalPy,dtlz2,15,5000,0.8020777069920955
jMetalPy,dtlz2,15,6000,0.7732244693414563
jMetalPy,dtlz2,15,7000,0.7980593271237217
jMetalPy,dtlz2,15,8000,0.8014639106510022
jMetalPy,dtlz2,15,9000,0.8107002111913862
jMetalPy,dtlz2,15,10000,0.812264192862482
jMetalPy,dtlz2,15,11000,0.8422553468174597
jMetalPy,dtlz2,15,12000,0.8097604139308568
jMetalPy,dtlz2,15,13000,0.8194367012763765
jMetalPy,dtlz2,15,14000,0.8164258968030653
jMetalPy,dtlz2,15,15000,0.8384068791583805
jMetalPy,dtlz2,15,16000,0.818419365733845
jMetalPy,dtlz2,15,17000,0.802986672335227
jMetalPy,dtlz2,15,18000,0.7692112316410359
jMetalPy,dtlz2,15,19000,0.8195527425023633
jMetalPy,dtlz2,15,20000,0.8313032889216112
jMetalPy,dtlz2,15,21000,0.8118351657928983
jMetalPy,dtlz2,15,22000,0.8152723553002629
jMetalPy,dtlz2,15,23000,0.8206217127420639
jMetalPy,dtlz2,15,24000,0.8245867566882543
jMetalPy,dtlz2,15,25000,0.7929189672255055
jMetalPy,dtlz2,15,26000,0.8074389726675324
jMetalPy,dtlz2,15,27000,0.8016129680751365
jMetalPy,dtlz2,15,28000,0.8311044041269874
jMetalPy,dtlz2,15,29000,0.8209911497305041
jMetalPy,dtlz2,15,30000,0.8244626839172654
jMetalPy,dtlz2,15,31000,0.8390535350728564
jMetalPy,dtlz2,15,32000,0.8122339826618243
jMetalPy,dtlz2,15,33000,0.8095788987398085
jMetalPy,dtlz2,15,34000,0.8346175024090348
jMetalPy,dtlz2,15,35000,0.8401609697825173
jMetalPy,dtlz2,15,36000,0.8224959601066263
jMetalPy,dtlz2,15,37000,0.8245004176416275
jMetalPy,dtlz2,15,38000,0.831674062976819
jMetalPy,dtlz2,15,39000,0.8249191141968915
jMetalPy,dtlz2,15,40000,0.818449986797832
jMetalPy,dtlz2,15,41000,0.8289477114666413
jMetalPy,dtlz2,15,42000,0.8412639668927355
jMetalPy,dtlz2,15,43000,0.8093744387176922
jMetalPy,dtlz2,15,44000,0.8078983541952024
jMetalPy,dtlz2,15,45000,0.8214683269128686
jMetalPy,dtlz2,15,46000,0.8280577106468798
jMetalPy,dtlz2,15,47000,0.8314419238454348
jMetalPy,dtlz2,15,48000,0.8257207027796017
jMetalPy,dtlz2,15,49000,0.8108149809868819
jMetalPy,dtlz2,15,50000,0.8370264287321791
VAMOS (numba),dtlz2,16,1000,0.3650858065026156
VAMOS (numba),dtlz2,16,2000,0.6174371223644527
VAMOS (numba),dtlz2,16,3000,0.6976393928954293
VAMOS (numba),dtlz2,16,4000,0.7834927991076037
VAMOS (numba),dtlz2,16,5000,0.7854404383061472
VAMOS (numba),dtlz2,16,6000,0.8198723808395356
VAMOS (numba),dtlz2,16,7000,0.8140264041234087
VAMOS (numba),dtlz2,16,8000,0.820323315530652
VAMOS (numba),dtlz2,16,9000,0.8274209530246414
VAMOS (numba),dtlz2,16,10000,0.8293806372968288
VAMOS (numba),dtlz2,16,11000,0.7896245947954527
VAMOS (numba),dtlz2,16,12000,0.8333485495906628
VAMOS (numba),dtlz2,16,13000,0.8398873119582638
VAMOS (numba),dtlz2,16,14000,0.8234659628998046
VAMOS (numba),dtlz2,16,15000,0.8051264866895989
VAMOS (numba),dtlz2,16,16000,0.8223486003411495
VAMOS (numba),dtlz2,16,17000,0.8204203616927693
VAMOS (numba),dtlz2,16,18000,0.8093557906436808
VAMOS (numba),dtlz2,16,19000,0.8211754810439345
VAMOS (numba),dtlz2,16,20000,0.8326226831670748
VAMOS (numba),dtlz2,16,21000,0.8180063254709034
VAMOS (numba),dtlz2,16,22000,0.8352055203547276
VAMOS (numba),dtlz2,16,23000,0.8384420185769305
VAMOS (numba),dtlz2,16,24000,0.7963886979191934
VAMOS (numba),dtlz2,16,25000,0.7933384519085677
VAMOS (numba),dtlz2,16,26000,0.8112328181446289
VAMOS (numba),dtlz2,16,27000,0.8297786574787248
VAMOS (numba),dtlz2,16,28000,0.8085454712523672
VAMOS (numba),dtlz2,16,29000,0.8075328098885534
VAMOS (numba),dtlz2,16,30000,0.8396426149566468
VAMOS (numba),dtlz2,16,31000,0.8211750879442455
VAMOS (numba),dtlz2,16,32000,0.8291094501350678
VAMOS (numba),dtlz2,16,33000,0.8221715543763933
VAMOS (numba),dtlz2,16,34000,0.8201978732794987
VAMOS (numba),dtlz2,16,35000,0.8292388416976363
VAMOS (numba),dtlz2,16,36000,0.833001376779245
VAMOS (numba),dtlz2,16,37000,0.8317024345502422
VAMOS (numba),dtlz2,16,38000,0.8439194874066659
VAMOS (numba),dtlz2,16,39000,0.82099760354827
VAMOS (numba),dtlz2,16,40000,0.8299626948131349
VAMOS (numba),dtlz2,16,41000,0.8103464231490295
VAMOS (numba),dtlz2,16,42000,0.8241890211957104
VAMOS (numba),dtlz2,16,43000,0.826126507878091
VAMOS (numba),dtlz2,16,44000,0.8312323195741913
VAMOS (numba),dtlz2,16,45000,0.8404697591621261
VAMOS (numba),dtlz2,16,46000,0.8526529608754184
VAMOS (numba),dtlz2,16,47000,0.8396020422290613
VAMOS (numba),dtlz2,16,48000,0.8334672759319902
VAMOS (numba),dtlz2,16,49000,0.8225746253675629
VAMOS (numba),dtlz2,16,50000,0.8236319781293108
pymoo,dtlz2,16,1000,0.43818189477795183
pymoo,dtlz2,16,2000,0.6896115688554416
pymoo,dtlz2,16,3000,0.7399934065404188
pymoo,dtlz2,16,4000,0.752961288348277
pymoo,dtlz2,16,5000,0.8038929840478343
pymoo,dtlz2,16,6000,0.7875239566540556
pymoo,dtlz2,16,7000,0.812586682122817
pymoo,dtlz2,16,8000,0.838230006124367
pymoo,dtlz2,16,9000,0.7906719403793107
pymoo,dtlz2,16,10000,0.835546942849795
pymoo,dtlz2,16,11000,0.8390117619450169
pymoo,dtlz2,16,12000,0.8408534320010651
pymoo,dtlz2,16,13000,0.8281673757677113
pymoo,dtlz2,16,14000,0.8387082777474538
pymoo,dtlz2,16,15000,0.8498698159525828
pymoo,dtlz2,16,16000,0.844442019970616
pymoo,dtlz2,16,17000,0.8201412028693286
pymoo,dtlz2,16,18000,0.8335232829066471
pymoo,dtlz2,16,19000,0.8280367399972428
pymoo,dtlz2,16,20000,0.8256262528394094
pymoo,dtlz2,16,21000,0.8323918253367882
pymoo,dtlz2,16,22000,0.8369193456853276
pymoo,dtlz2,16,23000,0.822928840509428
pymoo,dtlz2,16,24000,0.8427943788447629
pymoo,dtlz2,16,25000,0.8416636968339608
pymoo,dtlz2,16,26000,0.8377070881528013
pymoo,dtlz2,16,27000,0.8351947182957489
pymoo,dtlz2,16,28000,0.8486789240147036
pymoo,dtlz2,16,29000,0.8656631973593304
pymoo,dtlz2,16,30000,0.8331374745482849
pymoo,dtlz2,16,31000,0.8334272981283306
pymoo,dtlz2,16,32000,0.8344893690991639
pymoo,dtlz2,16,33000,0.8605742345177657
pymoo,dtlz2,16,34000,0.8451774383300498
pymoo,dtlz2,16,35000,0.8551362939948383
pymoo,dtlz2,16,36000,0.8530651427123424
pymoo,dtlz2,16,37000,0.8506403712551674
pymoo,dtlz2,16,38000,0.8550516329889086
pymoo,dtlz2,16,39000,0.8498385880323714
pymoo,dtlz2,16,40000,0.8619472439270115
pymoo,dtlz2,16,41000,0.8495712061769883
pymoo,dtlz2,16,42000,0.8190154179072622
pymoo,dtlz2,16,43000,0.8533491735842325
pymoo,dtlz2,16,44000,0.8400304842717011
pymoo,dtlz2,16,45000,0.8516079845603912
pymoo,dtlz2,16,46000,0.8506981263802135
pymoo,dtlz2,16,47000,0.858762502654141
pymoo,dtlz2,16,48000,0.8267917719562493
pymoo,dtlz2,16,49000,0.8646738654768211
pymoo,dtlz2,16,50000,0.8332379455084749
jMetalPy,dtlz2,16,1000,0.4096688959242518
jMetalPy,dtlz2,16,2000,0.6249778542399868
jMetalPy,dtlz2,16,3000,0.693336048013614
jMetalPy,dtlz2,16,4000,0.7442276093688924
jMetalPy,dtlz2,16,5000,0.776656412408306
jMetalPy,dtlz2,16,6000,0.799669328475182
jMetalPy,dtlz2,16,7000,0.7613340949430808
jMetalPy,dtlz2,16,8000,0.8087616964144833
jMetalPy,dtlz2,16,9000,0.7942402450481545
jMetalPy,dtlz2,16,10000,0.8341168356830894
jMetalPy,dtlz2,16,11000,0.8267420987611838
jMetalPy,dtlz2,16,12000,0.8256776191486351
jMetalPy,dtlz2,16,13000,0.8361882155465257
jMetalPy,dtlz2,16,14000,0.8154999599894781
jMetalPy,dtlz2,16,15000,0.8068222693274383
jMetalPy,dtlz2,16,16000,0.8027286714286906
jMetalPy,dtlz2,16,17000,0.812369971382445
jMetalPy,dtlz2,16,18000,0.8293019723627939
jMetalPy,dtlz2,16,19000,0.8235463822864562
jMetalPy,dtlz2,16,20000,0.7866588622578612
jMetalPy,dtlz2,16,21000,0.7999347942950155
jMetalPy,dtlz2,16,22000,0.8367676322555027
jMetalPy,dtlz2,16,23000,0.8281401346707763
jMetalPy,dtlz2,16,24000,0.8131038360627022
jMetalPy,dtlz2,16,25000,0.8229623455881003
jMetalPy,dtlz2,16,26000,0.8135311930523982
jMetalPy,dtlz2,16,27000,0.8233221411535577
jMetalPy,dtlz2,16,28000,0.8201405549292433
jMetalPy,dtlz2,16,29000,0.8218438832261875
jMetalPy,dtlz2,16,30000,0.8437207321542788
jMetalPy,dtlz2,16,31000,0.8362016047343975
jMetalPy,dtlz2,16,32000,0.8348745942125912
jMetalPy,dtlz2,16,33000,0.8338714745435372
jMetalPy,dtlz2,16,34000,0.8176373552271545
jMetalPy,dtlz2,16,35000,0.819288834831929
jMetalPy,dtlz2,16,36000,0.8218742784543749
jMetalPy,dtlz2,16,37000,0.8365135233888588
jMetalPy,dtlz2,16,38000,0.8199439674112589
jMetalPy,dtlz2,16,39000,0.8302663150696621
jMetalPy,dtlz2,16,40000,0.8278778033770783
jMetalPy,dtlz2,16,41000,0.8279494242759574
jMetalPy,dtlz2,16,42000,0.8232247687856272
jMetalPy,dtlz2,16,43000,0.8203130185693114
jMetalPy,dtlz2,16,44000,0.811596231061878
jMetalPy,dtlz2,16,45000,0.8117283185307412
jMetalPy,dtlz2,16,46000,0.8147252860051006
jMetalPy,dtlz2,16,47000,0.8434083840950628
jMetalPy,dtlz2,16,48000,0.8187120030624344
jMetalPy,dtlz2,16,49000,0.81720571819731
jMetalPy,dtlz2,16,50000,0.8157503885779548
VAMOS (numba),dtlz2,17,1000,0.4539006992215032
VAMOS (numba),dtlz2,17,2000,0.6640046314966038
VAMOS (numba),dtlz2,17,3000,0.7312364699266131
VAMOS (numba),dtlz2,17,4000,0.7469601341281961
VAMOS (numba),dtlz2,17,5000,0.7986293441850123
VAMOS (numba),dtlz2,17,6000,0.7956497251348505
VAMOS (numba),dtlz2,17,7000,0.8094279398644944
VAMOS (numba),dtlz2,17,8000,0.7950631824513094
VAMOS (numba),dtlz2,17,9000,0.8385533870240721
VAMOS (numba),dtlz2,17,10000,0.8203627471722408
VAMOS (numba),dtlz2,17,11000,0.812145629672133
VAMOS (numba),dtlz2,17,12000,0.8221952618443172
VAMOS (numba),dtlz2,17,13000,0.8176923704990132
VAMOS (numba),dtlz2,17,14000,0.8254272215265133
VAMOS (numba),dtlz2,17,15000,0.8037469580042664
VAMOS (numba),dtlz2,17,16000,0.8309026376823413
VAMOS (numba),dtlz2,17,17000,0.8150146155496445
VAMOS (numba),dtlz2,17,18000,0.8061367968506199
VAMOS (numba),dtlz2,17,19000,0.8161964950987732
VAMOS (numba),dtlz2,17,20000,0.8203029193345497
VAMOS (numba),dtlz2,17,21000,0.8093610535805797
VAMOS (numba),dtlz2,17,22000,0.8289028970392471
VAMOS (numba),dtlz2,17,23000,0.8267189881735348
VAMOS (numba),dtlz2,17,24000,0.8298536634466646
VAMOS (numba),dtlz2,17,25000,0.8249360623155033
VAMOS (numba),dtlz2,17,26000,0.798784891110851
VAMOS (numba),dtlz2,17,27000,0.8152321506328981
VAMOS (numba),dtlz2,17,28000,0.8305484140884738
VAMOS (numba),dtlz2,17,29000,0.8425675376260525
VAMOS (numba),dtlz2,17,30000,0.819607787985245
VAMOS (numba),dtlz2,17,31000,0.8062193232227739
VAMOS (numba),dtlz2,17,32000,0.8162202319509299
VAMOS (numba),dtlz2,17,33000,0.8401173449455406
VAMOS (numba),dtlz2,17,34000,0.8408018578829232
VAMOS (numba),dtlz2,17,35000,0.7980175612499597
VAMOS (numba),dtlz2,17,36000,0.8245685897968766
VAMOS (numba),dtlz2,17,37000,0.8226665149759412
VAMOS (numba),dtlz2,17,38000,0.8195190171012202
VAMOS (numba),dtlz2,17,39000,0.8177873136368332
VAMOS (numba),dtlz2,17,40000,0.8354366129058801
VAMOS (numba),dtlz2,17,41000,0.8207658845933027
VAMOS (numba),dtlz2,17,42000,0.8364577587194659
VAMOS (numba),dtlz2,17,43000,0.8289254808925416
VAMOS (numba),dtlz2,17,44000,0.8252126916808773
VAMOS (numba),dtlz2,17,45000,0.8239755798149249
VAMOS (numba),dtlz2,17,46000,0.829418322601114
VAMOS (numba),dtlz2,17,47000,0.8535127230775454
VAMOS (numba),dtlz2,17,48000,0.8230516668777462
VAMOS (numba),dtlz2,17,49000,0.8325293441860765
VAMOS (numba),dtlz2,17,50000,0.8244679801915255
pymoo,dtlz2,17,1000,0.28813622361427543
pymoo,dtlz2,17,2000,0.636551344405732
pymoo,dtlz2,17,3000,0.7329042356529696
pymoo,dtlz2,17,4000,0.7698484650428853
pymoo,dtlz2,17,5000,0.7817768880298069
pymoo,dtlz2,17,6000,0.7901299678860708
pymoo,dtlz2,17,7000,0.8119015726491758
pymoo,dtlz2,17,8000,0.8113386086606051
pymoo,dtlz2,17,9000,0.8223623323832632
pymoo,dtlz2,17,10000,0.8353542443432534
pymoo,dtlz2,17,11000,0.8525808350045199
pymoo,dtlz2,17,12000,0.8359634026344714
pymoo,dtlz2,17,13000,0.837505525163304
pymoo,dtlz2,17,14000,0.8282728159727425
pymoo,dtlz2,17,15000,0.8172058718467516
pymoo,dtlz2,17,16000,0.8454064191223001
pymoo,dtlz2,17,17000,0.8409697169491128
pymoo,dtlz2,17,18000,0.8272478817061587
pymoo,dtlz2,17,19000,0.8260817732388941
pymoo,dtlz2,17,20000,0.8107758636277621
pymoo,dtlz2,17,21000,0.8566655198673427
pymoo,dtlz2,17,22000,0.8463922373208508
pymoo,dtlz2,17,23000,0.8251870954873113
pymoo,dtlz2,17,24000,0.8297803779451446
pymoo,dtlz2,17,25000,0.817292455487106
pymoo,dtlz2,17,26000,0.8165923366969626
pymoo,dtlz2,17,27000,0.8345735866237511
pymoo,dtlz2,17,28000,0.81746454875114
pymoo,dtlz2,17,29000,0.841240980834472
pymoo,dtlz2,17,30000,0.862933522530949
pymoo,dtlz2,17,31000,0.8583950083279547
pymoo,dtlz2,17,32000,0.8526518875124613
pymoo,dtlz2,17,33000,0.8160408212278975
pymoo,dtlz2,17,34000,0.8617371409961341
pymoo,dtlz2,17,35000,0.8250859187574885
pymoo,dtlz2,17,36000,0.8421604399466432
pymoo,dtlz2,17,37000,0.8415041315770423
pymoo,dtlz2,17,38000,0.8449673260687194
pymoo,dtlz2,17,39000,0.8462634356616975
pymoo,dtlz2,17,40000,0.8459023457425404
pymoo,dtlz2,17,41000,0.848135881196172
pymoo,dtlz2,17,42000,0.8505037351048618
pymoo,dtlz2,17,43000,0.8443339438229873
pymoo,dtlz2,17,44000,0.8508356186682133
pymoo,dtlz2,17,45000,0.8455397709907014
pymoo,dtlz2,17,46000,0.8465486266538078
pymoo,dtlz2,17,47000,0.8506682513150183
pymoo,dtlz2,17,48000,0.8420265813991352
pymoo,dtlz2,17,49000,0.8607142336194303
pymoo,dtlz2,17,50000,0.836777236247458
jMetalPy,dtlz2,17,1000,0.28641885730372585
jMetalPy,dtlz2,17,2000,0.6040906102696735
jMetalPy,dtlz2,17,3000,0.7062952371739605
jMetalPy,dtlz2,17,4000,0.7440439913075713
jMetalPy,dtlz2,17,5000,0.7651993122972651
jMetalPy,dtlz2,17,6000,0.7775878965699242
jMetalPy,dtlz2,17,7000,0.7933762430872066
jMetalPy,dtlz2,17,8000,0.819582859140784
jMetalPy,dtlz2,17,9000,0.8384022292356781
jMetalPy,dtlz2,17,10000,0.8233446779294145
jMetalPy,dtlz2,17,11000,0.821414427263593
jMetalPy,dtlz2,17,12000,0.8173647424056065
jMetalPy,dtlz2,17,13000,0.8248201345186902
jMetalPy,dtlz2,17,14000,0.8264764046945077
jMetalPy,dtlz2,17,15000,0.8190517329571471
jMetalPy,dtlz2,17,16000,0.8120132631940641
jMetalPy,dtlz2,17,17000,0.8296469960998163
jMetalPy,dtlz2,17,18000,0.8221574629271393
jMetalPy,dtlz2,17,19000,0.8174749402962337
jMetalPy,dtlz2,17,20000,0.8190402577385352
jMetalPy,dtlz2,17,21000,0.8262847841973164
jMetalPy,dtlz2,17,22000,0.8066390537871945
jMetalPy,dtlz2,17,23000,0.8426852028972657
jMetalPy,dtlz2,17,24000,0.8285867083088677
jMetalPy,dtlz2,17,25000,0.833068246716002
jMetalPy,dtlz2,17,26000,0.8320435691185997
jMetalPy,dtlz2,17,27000,0.8147745720534105
jMetalPy,dtlz2,17,28000,0.8388726318528744
jMetalPy,dtlz2,17,29000,0.8498794230148948
jMetalPy,dtlz2,17,30000,0.8309690125985856
jMetalPy,dtlz2,17,31000,0.814348611622692
jMetalPy,dtlz2,17,32000,0.8298740908360315
jMetalPy,dtlz2,17,33000,0.8230637008009187
jMetalPy,dtlz2,17,34000,0.8146652426615507
jMetalPy,dtlz2,17,35000,0.829179196771568
jMetalPy,dtlz2,17,36000,0.8451253677325828
jMetalPy,dtlz2,17,37000,0.8259302883688355
jMetalPy,dtlz2,17,38000,0.8135868496446552
jMetalPy,dtlz2,17,39000,0.8265352431955533
jMetalPy,dtlz2,17,40000,0.8340502841029968
jMetalPy,dtlz2,17,41000,0.8283884508445765
jMetalPy,dtlz2,17,42000,0.8279510143873063
jMetalPy,dtlz2,17,43000,0.8345877280795231
jMetalPy,dtlz2,17,44000,0.8078176850020466
jMetalPy,dtlz2,17,45000,0.8408306607436966
jMetalPy,dtlz2,17,46000,0.830921841640535
jMetalPy,dtlz2,17,47000,0.8348058102676637
jMetalPy,dtlz2,17,48000,0.8510335146975283
jMetalPy,dtlz2,17,49000,0.8433120754771825
jMetalPy,dtlz2,17,50000,0.8278053703521562
VAMOS (numba),dtlz2,18,1000,0.3617921516666803
VAMOS (numba),dtlz2,18,2000,0.6338811367062684
VAMOS (numba),dtlz2,18,3000,0.7139055290510993
VAMOS (numba),dtlz2,18,4000,0.7245812880759628
VAMOS (numba),dtlz2,18,5000,0.761659313350766
VAMOS (numba),dtlz2,18,6000,0.7591676880791665
VAMOS (numba),dtlz2,18,7000,0.7957379132632519
VAMOS (numba),dtlz2,18,8000,0.8133004929436137
VAMOS (numba),dtlz2,18,9000,0.7985969386747341
VAMOS (numba),dtlz2,18,10000,0.8223221777816917
VAMOS (numba),dtlz2,18,11000,0.8069911693825086
VAMOS (numba),dtlz2,18,12000,0.797205944667138
VAMOS (numba),dtlz2,18,13000,0.7932536090027507
VAMOS (numba),dtlz2,18,14000,0.8170607165841609
VAMOS (numba),dtlz2,18,15000,0.8075476161849102
VAMOS (numba),dtlz2,18,16000,0.8196631614634399
VAMOS (numba),dtlz2,18,17000,0.8206687728705523
VAMOS (numba),dtlz2,18,18000,0.8256939146609145
VAMOS (numba),dtlz2,18,19000,0.827368020417656
VAMOS (numba),dtlz2,18,20000,0.8023016836328585
VAMOS (numba),dtlz2,18,21000,0.8294739925437514
VAMOS (numba),dtlz2,18,22000,0.8058552167906
VAMOS (numba),dtlz2,18,23000,0.8284533645478381
VAMOS (numba),dtlz2,18,24000,0.8330229843880623
VAMOS (numba),dtlz2,18,25000,0.8049656818635571
VAMOS (numba),dtlz2,18,26000,0.802890640837441
VAMOS (numba),dtlz2,18,27000,0.8212420989484194
VAMOS (numba),dtlz2,18,28000,0.8230402107312994
VAMOS (numba),dtlz2,18,29000,0.8324416430269262
VAMOS (numba),dtlz2,18,30000,0.8331837683238719
VAMOS (numba),dtlz2,18,31000,0.8529043254833744
VAMOS (numba),dtlz2,18,32000,0.8179583868673215
VAMOS (numba),dtlz2,18,33000,0.8138637771153423
VAMOS (numba),dtlz2,18,34000,0.8277033698218432
VAMOS (numba),dtlz2,18,35000,0.8201854731128154
VAMOS (numba),dtlz2,18,36000,0.82113448442966
VAMOS (numba),dtlz2,18,37000,0.8317155360229104
VAMOS (numba),dtlz2,18,38000,0.8205411240619025
VAMOS (numba),dtlz2,18,39000,0.8278110616309533
VAMOS (numba),dtlz2,18,40000,0.8342126215375655
VAMOS (numba),dtlz2,18,41000,0.8157202307301274
VAMOS (numba),dtlz2,18,42000,0.8225433786146178
VAMOS (numba),dtlz2,18,43000,0.8267725126244245
VAMOS (numba),dtlz2,18,44000,0.8015255419818867
VAMOS (numba),dtlz2,18,45000,0.8130264328580015
VAMOS (numba),dtlz2,18,46000,0.8207074742164758
VAMOS (numba),dtlz2,18,47000,0.8130593626381373
VAMOS (numba),dtlz2,18,48000,0.8133499369916635
VAMOS (numba),dtlz2,18,49000,0.8321974385509668
VAMOS (numba),dtlz2,18,50000,0.8158902351439361
pymoo,dtlz2,18,1000,0.2018166816510253
pymoo,dtlz2,18,2000,0.5845110195640947
pymoo,dtlz2,18,3000,0.7151958627694693
pymoo,dtlz2,18,4000,0.7447995490191803
pymoo,dtlz2,18,5000,0.7818168740830737
pymoo,dtlz2,18,6000,0.7938349454337233
pymoo,dtlz2,18,7000,0.804309309484257
pymoo,dtlz2,18,8000,0.812085158790663
pymoo,dtlz2,18,9000,0.8244323788325025
pymoo,dtlz2,18,10000,0.80674575586723
pymoo,dtlz2,18,11000,0.8332631603715325
pymoo,dtlz2,18,12000,0.8406074552531372
pymoo,dtlz2,18,13000,0.8335019342565944
pymoo,dtlz2,18,14000,0.8178605073459583
pymoo,dtlz2,18,15000,0.8404528742104206
pymoo,dtlz2,18,16000,0.8211666405534473
pymoo,dtlz2,18,17000,0.8485261177485258
