variant,problem,engine,n_evals,seed,evals,runtime_seconds,hypervolume
tuned_aos,dtlz2,numba,100000,11,50000,46.37608576600178,0.8452739236510866
tuned_aos,dtlz2,numba,100000,11,100000,161.60465150500386,0.8496961494766275
tuned_aos,dtlz2,numba,100000,12,5000,0.5473773990015616,0.8037844593909246
tuned_aos,dtlz2,numba,100000,12,10000,2.276442442002008,0.842851851179275
tuned_aos,dtlz2,numba,100000,12,20000,9.58622567400016,0.842360282613201
tuned_aos,dtlz2,numba,100000,12,50000,50.143218296005216,0.8588050195834717
tuned_aos,dtlz2,numba,100000,12,100000,173.07783041600487,0.8401191066041995
tuned_aos,dtlz2,numba,100000,13,5000,0.4476132460040389,0.7956208308299256
tuned_aos,dtlz2,numba,100000,13,10000,1.7534377290066914,0.8181285067489541
tuned_aos,dtlz2,numba,100000,13,20000,7.272877914001583,0.8404510854220154
tuned_aos,dtlz2,numba,100000,13,50000,44.235699033000856,0.8489817745119776
tuned_aos,dtlz2,numba,100000,13,100000,160.67321610200452,0.8498934090745144
tuned_aos,dtlz2,numba,100000,14,5000,0.3876517730022897,0.7796251377861035
tuned_aos,dtlz2,numba,100000,14,10000,1.4962392700035707,0.832366544679644
tuned_aos,dtlz2,numba,100000,14,20000,5.946701849003148,0.837317498850831
tuned_aos,dtlz2,numba,100000,14,50000,37.05640483400202,0.8517028094102311
tuned_aos,dtlz2,numba,100000,14,100000,143.7093355560064,0.8465573423290047
tuned_aos,dtlz2,numba,100000,15,5000,0.385535360997892,0.776873725270648
tuned_aos,dtlz2,numba,100000,15,10000,1.4278943600002094,0.824295073761477
tuned_aos,dtlz2,numba,100000,15,20000,6.048637202999089,0.8312871767353947
tuned_aos,dtlz2,numba,100000,15,50000,35.42541799599712,0.8416521864869256
tuned_aos,dtlz2,numba,100000,15,100000,141.897061579999,0.8486175154372635
tuned_aos,dtlz2,numba,100000,16,5000,0.5358778099980555,0.8186612748947749
tuned_aos,dtlz2,numba,100000,16,10000,2.194774151001184,0.8412562524612045
tuned_aos,dtlz2,numba,100000,16,20000,9.15822651200142,0.8465372843183864
tuned_aos,dtlz2,numba,100000,16,50000,50.88091860300483,0.8428662696075939
tuned_aos,dtlz2,numba,100000,16,100000,168.40673582399904,0.8508950398402682
tuned_aos,dtlz2,numba,100000,17,5000,0.5138331449998077,0.8062540494234611
tuned_aos,dtlz2,numba,100000,17,10000,2.0669602760026464,0.8401189709077282
tuned_aos,dtlz2,numba,100000,17,20000,8.707921262997843,0.8394462132715671
tuned_aos,dtlz2,numba,100000,17,50000,50.22447539999848,0.8462645264144283
tuned_aos,dtlz2,numba,100000,17,100000,173.16353243299818,0.84974031951061
tuned_aos,dtlz2,numba,100000,18,5000,0.3775631219978095,0.783168239730563
tuned_aos,dtlz2,numba,100000,18,10000,1.5462881329949596,0.8285097734270515
tuned_aos,dtlz2,numba,100000,18,20000,6.705866207994404,0.8511694127802812
tuned_aos,dtlz2,numba,100000,18,50000,39.2528227379953,0.8427723976369428
tuned_aos,dtlz2,numba,100000,18,100000,145.12038785099867,0.8505223712246702
tuned_aos,dtlz2,numba,100000,19,5000,0.3800991699972655,0.7930043977900533
tuned_aos,dtlz2,numba,100000,19,10000,1.440734522002458,0.8326230857004762
tuned_aos,dtlz2,numba,100000,19,20000,6.515681546996348,0.843132409262579
tuned_aos,dtlz2,numba,100000,19,50000,41.60643999499735,0.8439574032752515
tuned_aos,dtlz2,numba,100000,19,100000,151.60938753400114,0.8450860831670084
tuned_aos,dtlz2,numba,100000,20,5000,0.4059366129949922,0.7891673393053795
tuned_aos,dtlz2,numba,100000,20,10000,1.523629223993339,0.821688027797573
tuned_aos,dtlz2,numba,100000,20,20000,6.020785875000001,0.8494188387882311
tuned_aos,dtlz2,numba,100000,20,50000,34.6731972399939,0.8264586097896892
tuned_aos,dtlz2,numba,100000,20,100000,146.77005371899577,0.84232611174622
tuned_aos,dtlz2,numba,100000,21,5000,0.4532183170013013,0.8048193556119986
tuned_aos,dtlz2,numba,100000,21,10000,1.786650321999332,0.8343754421943366
tuned_aos,dtlz2,numba,100000,21,20000,7.50775323400012,0.8311619957155425
tuned_aos,dtlz2,numba,100000,21,50000,44.93822271699901,0.8498053164529252
tuned_aos,dtlz2,numba,100000,21,100000,167.2405881329978,0.8268951829378831
tuned_aos,dtlz2,numba,100000,22,5000,0.5875841969973408,0.7953733536571777
tuned_aos,dtlz2,numba,100000,22,10000,2.351936847997422,0.8453077452463347
tuned_aos,dtlz2,numba,100000,22,20000,9.35608815500018,0.8343250540887249
tuned_aos,dtlz2,numba,100000,22,50000,53.46937773499667,0.8310557808140311
tuned_aos,dtlz2,numba,100000,22,100000,183.40463315200032,0.8566774139511166
tuned_aos,dtlz2,numba,100000,23,5000,0.4205005260009784,0.7660687865408276
tuned_aos,dtlz2,numba,100000,23,10000,1.7011417760004406,0.8346674659850095
tuned_aos,dtlz2,numba,100000,23,20000,7.208202360001451,0.8437846641460659
tuned_aos,dtlz2,numba,100000,23,50000,42.08151595399977,0.8499248976619008
tuned_aos,dtlz2,numba,100000,23,100000,154.89045494600578,0.8486191307880856
tuned_aos,dtlz2,numba,100000,24,5000,0.3764611829974456,0.7634067977313368
tuned_aos,dtlz2,numba,100000,24,10000,1.3055948699984583,0.8242736767244402
tuned_aos,dtlz2,numba,100000,24,20000,5.415271118996316,0.8411791807711049
tuned_aos,dtlz2,numba,100000,24,50000,35.251796393000404,0.8469198212038416
tuned_aos,dtlz2,numba,100000,24,100000,138.29898136200063,0.8517213893571858
tuned_aos,dtlz2,numba,100000,25,5000,0.5471057739996468,0.8033047483518829
tuned_aos,dtlz2,numba,100000,25,10000,2.2516279299961752,0.835796263365262
tuned_aos,dtlz2,numba,100000,25,20000,9.022468537994428,0.8314697623504651
tuned_aos,dtlz2,numba,100000,25,50000,52.0861759670006,0.8460791832978263
tuned_aos,dtlz2,numba,100000,25,100000,172.92356496799766,0.8494587097029663
tuned_aos,dtlz2,numba,100000,26,5000,0.4269862490036757,0.7842308100267751
tuned_aos,dtlz2,numba,100000,26,10000,1.6340552250039764,0.8216189171263214
tuned_aos,dtlz2,numba,100000,26,20000,6.185505355002533,0.8394857524761741
tuned_aos,dtlz2,numba,100000,26,50000,36.91625070000009,0.852842502214331
tuned_aos,dtlz2,numba,100000,26,100000,140.11989007400553,0.8384777791350774
tuned_aos,dtlz2,numba,100000,27,5000,0.4148562959962873,0.7681469209378565
tuned_aos,dtlz2,numba,100000,27,10000,1.6007144410032197,0.8027029308099858
tuned_aos,dtlz2,numba,100000,27,20000,6.842092145001516,0.8421251481465145
tuned_aos,dtlz2,numba,100000,27,50000,42.52416869899753,0.8623605965088529
tuned_aos,dtlz2,numba,100000,27,100000,156.3016861119977,0.8461027017053133
tuned_aos,dtlz2,numba,100000,28,5000,0.4218160450036521,0.7902776955038566
tuned_aos,dtlz2,numba,100000,28,10000,1.5465030070045032,0.8308929154349035
tuned_aos,dtlz2,numba,100000,28,20000,5.970685161002621,0.8305573174665609
tuned_aos,dtlz2,numba,100000,28,50000,37.88060528200003,0.8463035676821673
tuned_aos,dtlz2,numba,100000,28,100000,143.1313966190064,0.8462412521061428
tuned_aos,dtlz2,numba,100000,29,5000,0.3784055270007229,0.7681381160731765
tuned_aos,dtlz2,numba,100000,29,10000,1.2996018760022707,0.8078179451922339
tuned_aos,dtlz2,numba,100000,29,20000,5.800085044000298,0.847707709822391
tuned_aos,dtlz2,numba,100000,29,50000,40.94466508299956,0.857210120216671
tuned_aos,dtlz2,numba,100000,29,100000,148.52692200399906,0.8269259748575974
tuned_aos,dtlz3,numba,100000,0,5000,0.1894451159969321,0.0
tuned_aos,dtlz3,numba,100000,0,10000,0.3790792009967845,0.0
tuned_aos,dtlz3,numba,100000,0,20000,0.7378499699989334,0.0
tuned_aos,dtlz3,numba,100000,0,50000,2.522230389993638,0.6629138352433308
tuned_aos,dtlz3,numba,100000,0,100000,28.31855730099778,0.8560981239497291
tuned_aos,dtlz3,numba,100000,1,5000,0.1762305539959925,0.0
tuned_aos,dtlz3,numba,100000,1,10000,0.3632071719985106,0.0
tuned_aos,dtlz3,numba,100000,1,20000,0.7617045459992369,0.0
tuned_aos,dtlz3,numba,100000,1,50000,4.15621302100044,0.8098939703489378
tuned_aos,dtlz3,numba,100000,1,100000,39.33616779499425,0.8576358546533456
tuned_aos,dtlz3,numba,100000,2,5000,0.1848303180013317,0.0
tuned_aos,dtlz3,numba,100000,2,10000,0.3782747799996286,0.0
tuned_aos,dtlz3,numba,100000,2,20000,0.7821331070008455,0.0
tuned_aos,dtlz3,numba,100000,2,50000,2.4853458829966257,0.1592002116715483
tuned_aos,dtlz3,numba,100000,2,100000,28.124377986998297,0.8508820660809121
tuned_aos,dtlz3,numba,100000,3,5000,0.1756277800013777,0.0
tuned_aos,dtlz3,numba,100000,3,10000,0.3461176650016568,0.0
tuned_aos,dtlz3,numba,100000,3,20000,0.7230619199981447,0.0
tuned_aos,dtlz3,numba,100000,3,50000,3.307258945002104,0.8093311175206999
tuned_aos,dtlz3,numba,100000,3,100000,39.96755484199821,0.8388127284615354
tuned_aos,dtlz3,numba,100000,4,5000,0.1826111389964353,0.0
tuned_aos,dtlz3,numba,100000,4,10000,0.3915219479968073,0.0
tuned_aos,dtlz3,numba,100000,4,20000,0.7820716349961003,0.0
tuned_aos,dtlz3,numba,100000,4,50000,2.5718443779987865,0.8238307103747923
tuned_aos,dtlz3,numba,100000,4,100000,35.57826622299763,0.8541537545297231
tuned_aos,dtlz3,numba,100000,5,5000,0.1820821649962454,0.0
tuned_aos,dtlz3,numba,100000,5,10000,0.350367090999498,0.0
tuned_aos,dtlz3,numba,100000,5,20000,0.7198939139998402,0.0
tuned_aos,dtlz3,numba,100000,5,50000,5.31447825399664,0.826478837357094
tuned_aos,dtlz3,numba,100000,5,100000,54.54745186799846,0.8399918330070302
tuned_aos,dtlz3,numba,100000,6,5000,0.1837569620038266,0.0
tuned_aos,dtlz3,numba,100000,6,10000,0.3510093660006532,0.0
tuned_aos,dtlz3,numba,100000,6,20000,0.6996720030001597,0.0
tuned_aos,dtlz3,numba,100000,6,50000,5.02928933500516,0.7799075887398286
tuned_aos,dtlz3,numba,100000,6,100000,43.77600895499927,0.8334544280123585
tuned_aos,dtlz3,numba,100000,7,5000,0.1895500399987213,0.0
tuned_aos,dtlz3,numba,100000,7,10000,0.3670042669982649,0.0
tuned_aos,dtlz3,numba,100000,7,20000,0.7266800560028059,0.0
tuned_aos,dtlz3,numba,100000,7,50000,2.979878905003716,0.0
tuned_aos,dtlz3,numba,100000,7,100000,24.366610097000372,0.8554805934450561
tuned_aos,dtlz3,numba,100000,8,5000,0.1814360009957454,0.0
tuned_aos,dtlz3,numba,100000,8,10000,0.3567723259984632,0.0
tuned_aos,dtlz3,numba,100000,8,20000,0.7149878490017727,0.0
tuned_aos,dtlz3,numba,100000,8,50000,3.436317520994635,0.8362905194589332
tuned_aos,dtlz3,numba,100000,8,100000,42.19236223500047,0.8543288079830834
tuned_aos,dtlz3,numba,100000,9,5000,0.1714076999996905,0.0
tuned_aos,dtlz3,numba,100000,9,10000,0.347504409000976,0.0
tuned_aos,dtlz3,numba,100000,9,20000,0.7312587689957581,0.0
tuned_aos,dtlz3,numba,100000,9,50000,2.6774307430023327,0.7668279249610775
tuned_aos,dtlz3,numba,100000,9,100000,32.84020907699596,0.8362543613838387
tuned_aos,dtlz3,numba,100000,10,5000,0.179417530001956,0.0
tuned_aos,dtlz3,numba,100000,10,10000,0.3815179009980056,0.0
tuned_aos,dtlz3,numba,100000,10,20000,0.7441739169953507,0.0
tuned_aos,dtlz3,numba,100000,10,50000,4.12339894699835,0.7935777449139684
tuned_aos,dtlz3,numba,100000,10,100000,43.31000161099655,0.8356916124811222
tuned_aos,dtlz3,numba,100000,11,5000,0.1769307110007503,0.0
tuned_aos,dtlz3,numba,100000,11,10000,0.3615928849976626,0.0
tuned_aos,dtlz3,numba,100000,11,20000,0.7341574839956593,0.0
tuned_aos,dtlz3,numba,100000,11,50000,3.3209871199942427,0.7704355487543806
tuned_aos,dtlz3,numba,100000,11,100000,30.21130215999437,0.8478968026400948
tuned_aos,dtlz3,numba,100000,12,5000,0.1779927919997135,0.0
tuned_aos,dtlz3,numba,100000,12,10000,0.3577161389985122,0.0
tuned_aos,dtlz3,numba,100000,12,20000,0.6999338530004025,0.0
tuned_aos,dtlz3,numba,100000,12,50000,3.7278239730003406,0.8000793087143605
tuned_aos,dtlz3,numba,100000,12,100000,45.0589099179997,0.8118045539147457
tuned_aos,dtlz3,numba,100000,13,5000,0.1812817140016704,0.0
tuned_aos,dtlz3,numba,100000,13,10000,0.3512156360011431,0.0
tuned_aos,dtlz3,numba,100000,13,20000,0.7135934649995761,0.0
tuned_aos,dtlz3,numba,100000,13,50000,2.8796982870044303,0.7907589801980236
tuned_aos,dtlz3,numba,100000,13,100000,32.34507734300132,0.849040738392714
tuned_aos,dtlz3,numba,100000,14,5000,0.1959985650028102,0.0
tuned_aos,dtlz3,numba,100000,14,10000,0.402611297002295,0.0
tuned_aos,dtlz3,numba,100000,14,20000,0.7748821589993895,0.0
tuned_aos,dtlz3,numba,100000,14,50000,3.0309653250005795,0.5578397223934767
tuned_aos,dtlz3,numba,100000,14,100000,19.566681636002613,0.8401248830555792
tuned_aos,dtlz3,numba,100000,15,5000,0.1929408209980465,0.0
tuned_aos,dtlz3,numba,100000,15,10000,0.3942624789997353,0.0
tuned_aos,dtlz3,numba,100000,15,20000,0.746035750998999,0.0
tuned_aos,dtlz3,numba,100000,15,50000,2.6422290560003603,0.7491079592250528
tuned_aos,dtlz3,numba,100000,15,100000,29.18727708899678,0.8545999429767096
tuned_aos,dtlz3,numba,100000,16,5000,0.1748469990052399,0.0
tuned_aos,dtlz3,numba,100000,16,10000,0.3531814480011235,0.0
tuned_aos,dtlz3,numba,100000,16,20000,0.773320952001086,0.0
tuned_aos,dtlz3,numba,100000,16,50000,3.4681777590012643,0.804183257743228
tuned_aos,dtlz3,numba,100000,16,100000,33.63631019200693,0.844292346512198
tuned_aos,dtlz3,numba,100000,17,5000,0.1820643259998178,0.0
tuned_aos,dtlz3,numba,100000,17,10000,0.3643935510044684,0.0
tuned_aos,dtlz3,numba,100000,17,20000,0.7256918790008058,0.0
tuned_aos,dtlz3,numba,100000,17,50000,3.718827978002082,0.0
tuned_aos,dtlz3,numba,100000,17,100000,24.843949471003725,0.8602906338403229
tuned_aos,dtlz3,numba,100000,18,5000,0.1888898870020057,0.0
tuned_aos,dtlz3,numba,100000,18,10000,0.3779168330001994,0.0
tuned_aos,dtlz3,numba,100000,18,20000,0.7345845620002365,0.0
tuned_aos,dtlz3,numba,100000,18,50000,4.089729544000875,0.7649604354228691
tuned_aos,dtlz3,numba,100000,18,100000,27.23029834400222,0.8604723413460476
tuned_aos,dtlz3,numba,100000,19,5000,0.1878414759994484,0.0
tuned_aos,dtlz3,numba,100000,19,10000,0.3828590199991595,0.0
tuned_aos,dtlz3,numba,100000,19,20000,0.7407056289957836,0.0
tuned_aos,dtlz3,numba,100000,19,50000,3.863887110994256,0.0
tuned_aos,dtlz3,numba,100000,19,100000,23.6007666489968,0.8350727605580938
tuned_aos,dtlz3,numba,100000,20,5000,0.1818693980021635,0.0
tuned_aos,dtlz3,numba,100000,20,10000,0.3818280889972811,0.0
tuned_aos,dtlz3,numba,100000,20,20000,0.7854544270012411,0.0
tuned_aos,dtlz3,numba,100000,20,50000,2.38609880200238,0.5714660097447353
tuned_aos,dtlz3,numba,100000,20,100000,22.13434454199887,0.8087524158114971
tuned_aos,dtlz3,numba,100000,21,5000,0.1827483709930675,0.0
tuned_aos,dtlz3,numba,100000,21,10000,0.3612406889951671,0.0
tuned_aos,dtlz3,numba,100000,21,20000,0.7198674709943589,0.0
tuned_aos,dtlz3,numba,100000,21,50000,3.1255307519968483,0.7540094169021954
tuned_aos,dtlz3,numba,100000,21,100000,28.725494085992977,0.8499596347095013
tuned_aos,dtlz3,numba,100000,22,5000,0.1759999200003221,0.0
tuned_aos,dtlz3,numba,100000,22,10000,0.35411585100519,0.0
tuned_aos,dtlz3,numba,100000,22,20000,0.7699280430024373,0.0
tuned_aos,dtlz3,numba,100000,22,50000,3.0113127420045203,0.7761468915957553
tuned_aos,dtlz3,numba,100000,22,100000,27.478698455000995,0.8400122637544066
tuned_aos,dtlz3,numba,100000,23,5000,0.1790296440012753,0.0
tuned_aos,dtlz3,numba,100000,23,10000,0.3556263189966557,0.0
tuned_aos,dtlz3,numba,100000,23,20000,0.7337246410024818,0.0
tuned_aos,dtlz3,numba,100000,23,50000,2.856819145999907,0.8329977354644288
tuned_aos,dtlz3,numba,100000,23,100000,38.4185884460021,0.8589812313114327
tuned_aos,dtlz3,numba,100000,24,5000,0.1800684139961959,0.0
tuned_aos,dtlz3,numba,100000,24,10000,0.3823726139962673,0.0
tuned_aos,dtlz3,numba,100000,24,20000,0.7708524949994171,0.0
tuned_aos,dtlz3,numba,100000,24,50000,3.995060567998735,0.7875882431456896
tuned_aos,dtlz3,numba,100000,24,100000,38.5476813130008,0.8244349206533199
tuned_aos,dtlz3,numba,100000,25,5000,0.1778005250016576,0.0
tuned_aos,dtlz3,numba,100000,25,10000,0.3537238360004267,0.0
tuned_aos,dtlz3,numba,100000,25,20000,0.7061954919990967,0.0
tuned_aos,dtlz3,numba,100000,25,50000,3.674074478003604,0.8119118835270103
tuned_aos,dtlz3,numba,100000,25,100000,38.53271010299795,0.8464413274158887
tuned_aos,dtlz3,numba,100000,26,5000,0.1774229570000898,0.0
tuned_aos,dtlz3,numba,100000,26,10000,0.3582253159984248,0.0
tuned_aos,dtlz3,numba,100000,26,20000,0.7270639190028305,0.0
tuned_aos,dtlz3,numba,100000,26,50000,2.595378133999475,0.5357089788881438
tuned_aos,dtlz3,numba,100000,26,100000,20.39311866999924,0.8330714238144844
tuned_aos,dtlz3,numba,100000,27,5000,0.1872258020011941,0.0
tuned_aos,dtlz3,numba,100000,27,10000,0.3662864550060476,0.0
tuned_aos,dtlz3,numba,100000,27,20000,0.7367463150003459,0.0
tuned_aos,dtlz3,numba,100000,27,50000,4.341131544002565,0.821693739821555
tuned_aos,dtlz3,numba,100000,27,100000,42.83371183500276,0.8410348236408178
tuned_aos,dtlz3,numba,100000,28,5000,0.1862675009979284,0.0
tuned_aos,dtlz3,numba,100000,28,10000,0.3901649569961591,0.0
tuned_aos,dtlz3,numba,100000,28,20000,0.7750064799984102,0.0
tuned_aos,dtlz3,numba,100000,28,50000,2.7469848199980333,0.6833912801422797
tuned_aos,dtlz3,numba,100000,28,100000,20.26657931900263,0.8661729578182823
tuned_aos,dtlz3,numba,100000,29,5000,0.1822391960013192,0.0
tuned_aos,dtlz3,numba,100000,29,10000,0.3684540570029639,0.0
tuned_aos,dtlz3,numba,100000,29,20000,0.7439142930015805,0.0
tuned_aos,dtlz3,numba,100000,29,50000,3.289227758003108,0.5954065990795302
tuned_aos,dtlz3,numba,100000,29,100000,22.36203104500601,0.8392236726107936
tuned_aos,dtlz4,numba,100000,0,5000,0.3824242039991077,0.7512588996729942
tuned_aos,dtlz4,numba,100000,0,10000,1.5168566009961069,0.8415498313124851
tuned_aos,dtlz4,numba,100000,0,20000,6.113928293001663,0.8621166431435165
tuned_aos,dtlz4,numba,100000,0,50000,33.913706284998625,0.8560278825794505
tuned_aos,dtlz4,numba,100000,0,100000,117.11230831300054,0.8509980369234087
tuned_aos,dtlz4,numba,100000,1,5000,0.4855578030037577,0.8046542434569507
tuned_aos,dtlz4,numba,100000,1,10000,2.1731163630029187,0.8400288731195257
tuned_aos,dtlz4,numba,100000,1,20000,8.164807829001802,0.8569947490869396
tuned_aos,dtlz4,numba,100000,1,50000,41.51204753800266,0.8475008351424582
tuned_aos,dtlz4,numba,100000,1,100000,139.6620907530014,0.8593374980067795
tuned_aos,dtlz4,numba,100000,2,5000,0.2534389030042803,0.432350849888912
tuned_aos,dtlz4,numba,100000,2,10000,0.7925693370052613,0.4432569762312373
tuned_aos,dtlz4,numba,100000,2,20000,3.309289524004271,0.8513363059928647
tuned_aos,dtlz4,numba,100000,2,50000,31.765690607004217,0.8472269599058729
tuned_aos,dtlz4,numba,100000,2,100000,130.88106620300096,0.8479943843525122
tuned_aos,dtlz4,numba,100000,3,5000,0.3980798780030454,0.7801994798530478
tuned_aos,dtlz4,numba,100000,3,10000,1.596326387996669,0.8326506556898468
tuned_aos,dtlz4,numba,100000,3,20000,6.122346272000868,0.8535958223805631
tuned_aos,dtlz4,numba,100000,3,50000,34.44088618800015,0.829869115466135
tuned_aos,dtlz4,numba,100000,3,100000,119.96407497300244,0.8571791739351297
tuned_aos,dtlz4,numba,100000,4,5000,0.3423960250001983,0.8084037776028848
tuned_aos,dtlz4,numba,100000,4,10000,1.4089000379972276,0.8325365399189146
tuned_aos,dtlz4,numba,100000,4,20000,6.21902229799889,0.8490490327300547
tuned_aos,dtlz4,numba,100000,4,50000,34.12994404700294,0.8573261776155413
tuned_aos,dtlz4,numba,100000,4,100000,119.49964558299688,0.8427665512161076
tuned_aos,dtlz4,numba,100000,5,5000,0.3686836850029067,0.8041626327783538
tuned_aos,dtlz4,numba,100000,5,10000,1.530738950998057,0.8397380559975283
tuned_aos,dtlz4,numba,100000,5,20000,6.269843273999868,0.8479902678053262
tuned_aos,dtlz4,numba,100000,5,50000,34.19615416000306,0.8491259453650551
tuned_aos,dtlz4,numba,100000,5,100000,118.3450990929996,0.8621339721179461
tuned_aos,dtlz4,numba,100000,6,5000,0.3796285200005513,0.7846986964838638
tuned_aos,dtlz4,numba,100000,6,10000,1.5536606710011256,0.8397132119102874
tuned_aos,dtlz4,numba,100000,6,20000,6.418792593001854,0.8498749865643853
tuned_aos,dtlz4,numba,100000,6,50000,36.60804325900244,0.8474613433196364
tuned_aos,dtlz4,numba,100000,6,100000,127.61687418200016,0.8617041719649
tuned_aos,dtlz4,numba,100000,7,5000,0.3552598930036765,0.7887139664601641
tuned_aos,dtlz4,numba,100000,7,10000,1.5105020190021603,0.8507569950067458
tuned_aos,dtlz4,numba,100000,7,20000,6.169571432998055,0.8470732942525002
tuned_aos,dtlz4,numba,100000,7,50000,34.880252663002466,0.8581477045075829
tuned_aos,dtlz4,numba,100000,7,100000,121.8420269690032,0.852188971777871
tuned_aos,dtlz4,numba,100000,8,5000,0.3994464580027852,0.8037391977471083
tuned_aos,dtlz4,numba,100000,8,10000,1.6670735310035525,0.84898461166778
tuned_aos,dtlz4,numba,100000,8,20000,6.510941150998406,0.8567816368395309
tuned_aos,dtlz4,numba,100000,8,50000,36.41143909699895,0.8522554335090742
tuned_aos,dtlz4,numba,100000,8,100000,127.28748492799788,0.8567099049669581
tuned_aos,dtlz4,numba,100000,9,5000,0.4548266019992297,0.8145677049662351
tuned_aos,dtlz4,numba,100000,9,10000,2.1529176109979744,0.8326053031405958
tuned_aos,dtlz4,numba,100000,9,20000,8.36284705799335,0.8567964537699255
tuned_aos,dtlz4,numba,100000,9,50000,44.22524980099843,0.8511252424389524
tuned_aos,dtlz4,numba,100000,9,100000,144.51885731799848,0.859690995653909
tuned_aos,dtlz4,numba,100000,10,5000,0.3333240459978697,0.7619977824648586
tuned_aos,dtlz4,numba,100000,10,10000,1.3635390259951237,0.8290338889540961
tuned_aos,dtlz4,numba,100000,10,20000,5.68304521299433,0.8502635096099986
tuned_aos,dtlz4,numba,100000,10,50000,32.55091021399858,0.845344859034146
tuned_aos,dtlz4,numba,100000,10,100000,114.41011693399923,0.8557223762446953
tuned_aos,dtlz4,numba,100000,11,5000,0.3766407459988841,0.7854383325226649
tuned_aos,dtlz4,numba,100000,11,10000,1.5622635779945997,0.8394987580519971
tuned_aos,dtlz4,numba,100000,11,20000,6.461924721996184,0.8488320427544009
tuned_aos,dtlz4,numba,100000,11,50000,36.73256153399416,0.8507729818231121
tuned_aos,dtlz4,numba,100000,11,100000,126.6296516769944,0.8414351318579328
tuned_aos,dtlz4,numba,100000,12,5000,0.3768090849989676,0.7865477846174036
tuned_aos,dtlz4,numba,100000,12,10000,1.5003224190004405,0.823261467995744
tuned_aos,dtlz4,numba,100000,12,20000,6.025804903998505,0.8483756679894557
tuned_aos,dtlz4,numba,100000,12,50000,34.14263909400324,0.851799528349787
tuned_aos,dtlz4,numba,100000,12,100000,119.59995842399805,0.8437876836445737
tuned_aos,dtlz4,numba,100000,13,5000,0.270454575002077,0.4367489534640633
tuned_aos,dtlz4,numba,100000,13,10000,1.136387922000722,0.8402914058664634
tuned_aos,dtlz4,numba,100000,13,20000,6.111565567000071,0.8479589658816329
tuned_aos,dtlz4,numba,100000,13,50000,40.419037810999725,0.8646114132264945
tuned_aos,dtlz4,numba,100000,13,100000,144.74451854200015,0.860918472370725
tuned_aos,dtlz4,numba,100000,14,5000,0.3525199669966241,0.7814401613274287
tuned_aos,dtlz4,numba,100000,14,10000,1.4882979030007846,0.8239423312468287
tuned_aos,dtlz4,numba,100000,14,20000,6.1260834989952855,0.8424137438281606
tuned_aos,dtlz4,numba,100000,14,50000,33.212701457996445,0.8474367709166893
tuned_aos,dtlz4,numba,100000,14,100000,114.37289421600144,0.854123279202353
tuned_aos,dtlz4,numba,100000,15,5000,0.3712226930001634,0.7870508920805315
tuned_aos,dtlz4,numba,100000,15,10000,1.4622195120027754,0.8346077535156972
tuned_aos,dtlz4,numba,100000,15,20000,6.091118087002542,0.8581340958226411
tuned_aos,dtlz4,numba,100000,15,50000,34.45713648600213,0.84423250017398
tuned_aos,dtlz4,numba,100000,15,100000,121.72387041000184,0.8528432547427562
tuned_aos,dtlz4,numba,100000,16,5000,0.4327069659993867,0.7990047209889745
tuned_aos,dtlz4,numba,100000,16,10000,1.6738526029948844,0.8490131184081998
tuned_aos,dtlz4,numba,100000,16,20000,6.747812046000036,0.8467817467727148
tuned_aos,dtlz4,numba,100000,16,50000,36.84813165699597,0.851254435029694
tuned_aos,dtlz4,numba,100000,16,100000,129.1184818039983,0.8535193506267885
tuned_aos,dtlz4,numba,100000,17,5000,0.2817297159999725,0.4349118959813774
tuned_aos,dtlz4,numba,100000,17,10000,0.9911663329985458,0.8539615994210366
tuned_aos,dtlz4,numba,100000,17,20000,5.662366798998846,0.8596696507984959
tuned_aos,dtlz4,numba,100000,17,50000,38.857243311002094,0.8509007395495582
tuned_aos,dtlz4,numba,100000,17,100000,143.0684982189996,0.849820562626299
tuned_aos,dtlz4,numba,100000,18,5000,0.3795819709994248,0.7699954709754355
tuned_aos,dtlz4,numba,100000,18,10000,1.457127228997706,0.8231450923122927
tuned_aos,dtlz4,numba,100000,18,20000,5.824272942998505,0.8531359313264459
tuned_aos,dtlz4,numba,100000,18,50000,33.73434537900175,0.8600103741972104
tuned_aos,dtlz4,numba,100000,18,100000,117.36189744400326,0.8626831769008492
tuned_aos,dtlz4,numba,100000,19,5000,0.3344044760015094,0.8005261500779367
tuned_aos,dtlz4,numba,100000,19,10000,1.4758769550026043,0.84347061336567
tuned_aos,dtlz4,numba,100000,19,20000,6.035632425999211,0.8387617914054017
tuned_aos,dtlz4,numba,100000,19,50000,32.99875484700169,0.8493323952769263
tuned_aos,dtlz4,numba,100000,19,100000,116.69434469800036,0.8588297887749596
tuned_aos,dtlz4,numba,100000,20,5000,0.3432859189997543,0.7611097927977533
tuned_aos,dtlz4,numba,100000,20,10000,1.287299684001482,0.8221818226570086
tuned_aos,dtlz4,numba,100000,20,20000,5.307341364998138,0.8316679762142716
tuned_aos,dtlz4,numba,100000,20,50000,30.346076993999304,0.8575169404775773
tuned_aos,dtlz4,numba,100000,20,100000,110.71053935400414,0.8503883991283461
tuned_aos,dtlz4,numba,100000,21,5000,0.3774512189993402,0.8173357961903063
